2001,0,0
2002,13300,400
2003,13300,400
2004,13300,400
2005,13580,400
2006,13860,400
2007,14140,400
2008,14420,400
2009,14700,400
2010,14980,400
2011,15260,400
2012,15540,400
2013,15820,400
2014,16100,400
2015,16380,400
2016,16660,400
2017,16900,400
2018,16900,400
2019,17000,400
2020,17000,400
2021,17000,400
2022,17000,400
2023,17000,400
2024,17000,400
2025,17000,400
2026,17000,400
2027,17000,400
2028,17000,400
2029,17000,400
2030,17000,400
2031,17000,400
2032,17000,400
2033,17000,400
2034,17000,400
2035,17000,400
2036,17000,400
2037,17000,400
2038,17000,400
2039,17000,400
2040,17000,400
2041,17000,400
2042,17000,400
2043,17000,400
2044,17000,400
2045,17000,400
2046,17000,400
2047,17000,400
2048,17000,400
2049,17000,400
2050,17000,400
2051,17000,400
2052,17000,400
2053,17000,400
2054,17000,400
2055,17000,400
2056,17000,400
2057,17000,400
2058,17000,400
2059,17000,400
2060,17000,400
2061,17000,400
2062,17000,400
2063,17000,400
2064,17000,400
2065,17000,400
2066,17000,400
2067,17000,400
2068,17000,400
2069,17000,400
2070,17000,400
2071,17000,400
2072,17000,400
2073,17000,400
2074,17000,400
2075,17000,400
2076,17000,400
2077,17000,400
2078,17000,400
2079,17000,400
2080,17000,400
2081,17000,400
2082,17000,400
2083,17000,400
2084,17000,400
2085,17000,400
2086,17000,400
2087,17000,400
2088,17000,400
2089,17000,400
2090,17000,400
2091,17000,400
2092,17000,400
2093,17000,400
2094,17000,400
2095,17000,400
2096,17000,400
2097,17000,400
2098,17000,400
2099,17000,400
2100,17000,400
2101,17000,400
2102,17000,400
2103,17000,400
2104,17000,400
2105,17000,400
2106,17000,400
2107,17000,400
2108,17000,400
2109,17000,400
2110,17000,400
2111,17000,400
2112,17000,400
2113,17000,400
2114,17000,400
2115,17000,400
2116,17000,400
2117,17000,400
2118,17000,400
2119,17000,400
2120,17000,400
2121,17000,400
2122,17000,400
2123,17000,400
2124,17000,400
2125,17000,400
