年度,2021年度末,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
制度,私学共済,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
被保険者種別,1種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
集計項目,被保険者数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別１,現存,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,被保険者期間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年齢,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,合計
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
合計,0.032378192,0.063598624,0.127373811,0.155344464,0.189310173,0.172840931,0.192556330,0.209731967,0.189975856,0.195709259,0.199672979,0.215021543,0.241764687,0.240709383,0.283107530,0.286551837,0.253813525,0.306345781,0.299727366,0.383404634,0.463960630,0.425068493,0.440019084,0.469251183,0.497668518,0.507223443,0.723232255,0.490223414,0.580330271,0.565423810,0.884051447,0.864718430,1.051276128,1.217059471,1.344777299,1.812670455,2.604539651,3.233383585,4.128995215,5.368019608,6.044092593,7.066317204,8.034496124,8.910326087,9.400000000,11,0,13.041666666,0,0,0,0.169557030
集計項目,期間年数総計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別１,待期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別２,合計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別３,61.4-H9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,被保険者期間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年齢,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,合計
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
37,0,0,0,0,0,0,0.007500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370823
38,0.005833333,0.002500000,0.007500000,0.012500000,0.021666667,0.002500000,0.008333333,0.008333333,0,0,0,0.001666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006737169
39,0.003333333,0.008333333,0.013333333,0.018333333,0.046666667,0.012500000,0.007500000,0.013333333,0.012500000,0,0,0,0.001666667,0,0,0,0.071666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013223024
40,0.034166667,0.040833333,0.068333333,0.081666667,0.139166667,0.090000000,0.035000000,0.019166667,0.005833333,0.025833333,0.045000000,0.048333333,0.069166667,0.046666667,0,0,0.305833333,0.166666667,0.625000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059462530
41,0.036666667,0.086666667,0.145833333,0.168333333,0.180000000,0.127500000,0.103333333,0.069166667,0.035000000,0.089166667,0.086666667,0.030833333,0.068333333,0.148333333,0.106666667,0.255833333,0.100000000,0.579166667,0.930833333,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115446220
42,0.092500000,0.155833333,0.286666667,0.340000000,0.367500000,0.221666667,0.223333333,0.151666667,0.235833333,0.295833333,0.240000000,0.191666667,0.112500000,0.392500000,0.595000000,0.666666667,0.583333333,0.366666667,0.972500000,1.680833333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237461043
43,0.108333333,0.223333333,0.358333333,0.462500000,0.464166667,0.388333333,0.554166667,0.341666667,0.324166667,0.267500000,0.258333333,0.269166667,0.303333333,0.450833333,0.566666667,0.788333333,1.009166667,1.631666667,1.889166667,3.180833333,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348679652
44,0.116666667,0.301666667,0.540000000,0.654166667,0.719166667,0.580000000,0.586666667,0.507500000,0.645000000,0.760000000,0.628333333,0.545000000,0.532500000,0.616666667,1.015000000,0.881666667,1.223333333,1.603333333,1.455833333,2.729166667,3.260833333,4.166666667,4.500000000,5.541666667,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519252842
45,0.154166667,0.364166667,0.646666667,0.854166667,1.002500000,0.930833333,0.808333333,0.857500000,0.860000000,0.724166667,1.018333333,0.582500000,1.216666667,0.812500000,1.100833333,1.335000000,1.372500000,2.589166667,2.807500000,2.727500000,3.583333333,3.400000000,4.854166667,5.041666667,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707316387
46,0.175000000,0.469166667,0.756666667,1.014166667,1.207500000,1.334166667,1.447500000,1.204166667,1.135833333,1.340833333,1.605833333,1.112500000,1.519166667,1.870833333,1.955000000,2.083333333,2.367500000,2.646666667,2.989166667,3.475000000,4.461666667,4.857500000,4.650000000,5.150000000,6.750000000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978056209
47,0.219166667,0.494166667,0.947500000,1.289166667,1.436666667,1.380833333,1.356666667,1.502500000,1.940833333,1.655833333,1.895000000,2.038333333,1.199166667,1.953333333,1.908333333,2.182500000,2.300833333,3.184166667,3.724166667,4.567500000,4.656666667,4.689166667,5.642500000,6.110833333,6.333333333,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180569422
48,0.228333333,0.618333333,1.057500000,1.345000000,1.570833333,1.780833333,1.807500000,1.774166667,1.952500000,2.140833333,2.009166667,1.747500000,2.092500000,2.175833333,2.932500000,2.817500000,2.670000000,3.700000000,3.732500000,5.781666667,5.833333333,5.675000000,6.037500000,7.192500000,7.032500000,7.392500000,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382069698
49,0.260833333,0.626666667,1.209166667,1.705833333,2.063333333,2,2.297500000,2.365833333,2.688333333,2.429166667,2.410000000,3.333333333,3.080833333,2.810000000,4.385833333,2.835000000,3.321666667,4.642500000,4.990000000,4.954166667,4.910833333,6.519166667,7.173333333,7.862500000,8.027500000,7.541666667,8.777500000,10,10.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732271685
50,0.284166667,0.747500000,1.354166667,1.805000000,2.223333333,2.510000000,2.719166667,3.046666667,2.897500000,3.168333333,3.472500000,3.456666667,3.682500000,3.129166667,3.742500000,4.833333333,3.960000000,4.575833333,4.488333333,4.950833333,5.722500000,6.552500000,8.020833333,8.080000000,7.958333333,8.625000000,9.375000000,9.500000000,10.694166667,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.050957294
51,0.271666667,0.783333333,1.397500000,1.925000000,2.409166667,2.840833333,2.711666667,3.239166667,3.490000000,3.844166667,4.232500000,3.936666667,4.353333333,3.940833333,5.278333333,5.565833333,4.581666667,5.700833333,5.484166667,6.327500000,6.387500000,7.015000000,8.474166667,8.753333333,8.772500000,9.531666667,10,10,10.625000000,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333061137
52,0.297500000,0.859166667,1.477500000,2.099166667,2.665833333,2.770000000,3.162500000,3.771666667,4.302500000,3.943333333,3.836666667,4.606666667,4.824166667,4.494166667,5.547500000,4.567500000,6.366666667,6.014166667,6.025000000,6.103333333,7.380833333,8.126666667,9.670000000,9.555833333,8.531666667,10.340000000,10.312500000,10.309166667,10.875000000,11.583333333,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.536990579
53,0.325833333,0.929166667,1.646666667,2.237500000,2.695000000,2.880000000,3.627500000,3.939166667,4.330833333,5.192500000,4.742500000,5.246666667,4.522500000,5.397500000,5.495833333,5.751666667,6.255000000,6.345000000,6.963333333,8.867500000,7.892500000,7.825000000,8.656666667,9.819166667,10.689166667,10.023333333,10.039166667,11.200000000,11.583333333,12.140833333,12.285833333,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.825578414
54,0.328333333,0.919166667,1.713333333,2.253333333,2.811666667,3.346666667,3.818333333,4.255833333,4.423333333,5.383333333,5.305833333,5.154166667,5.070833333,5.525000000,6.219166667,5.947500000,5.740833333,7.798333333,6.635833333,8.285833333,8.835833333,8.605000000,8.719166667,10.240000000,10.671666667,11.402500000,11.404166667,11.103333333,11.866666667,13.065833333,13.620000000,13.360833333,0,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.062733417
55,0.340833333,0.911666667,1.681666667,2.376666667,2.868333333,3.457500000,4.328333333,4.604166667,4.758333333,5.714166667,5.621666667,6.381666667,6.481666667,7.122500000,7.742500000,7.997500000,8.479166667,7.842500000,8.206666667,9.863333333,8.020833333,9.037500000,9.664166667,10.634166667,10.821666667,11.352500000,11.781666667,12.134166667,12.448333333,12.682500000,13.437500000,14.180833333,14.552500000,16.139166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.410356347
56,0.342500000,0.968333333,1.750833333,2.437500000,3.062500000,4.013333333,4.434166667,5.287500000,5.320000000,5.765000000,6.277500000,6.903333333,6.737500000,7.820000000,7.658333333,8.455000000,8.080833333,8.731666667,8.225000000,9.488333333,10.421666667,9.895000000,10.193333333,10.681666667,10.576666667,12.093333333,12.012500000,12.304166667,12.849166667,13.675000000,14.545833333,14.684166667,14.710833333,15.800000000,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.607756668
57,0.346666667,0.965833333,1.725000000,2.394166667,3.167500000,4.010833333,4.570833333,5.480833333,5.674166667,6.462500000,6.603333333,6.806666667,7.279166667,7.613333333,8.746666667,8.395000000,9.505000000,10.215833333,8.974166667,9.885833333,10.635833333,10.205000000,10.759166667,10.720833333,11.032500000,12.453333333,14.075833333,13.031666667,13.517500000,13.330000000,14.317500000,14.672500000,14.858333333,16.030000000,16.166666667,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,3.842695514
58,0.341666667,0.935833333,1.694166667,2.464166667,3.133333333,4.022500000,4.564166667,5.317500000,5.922500000,6.087500000,6.834166667,7.445000000,7.240833333,8.265833333,8.255833333,9.460833333,9.313333333,11.413333333,8.877500000,10.350000000,10.320000000,11.998333333,12.461666667,11.911666667,12.277500000,12.380833333,12.983333333,13.826666667,14.339166667,14.391666667,14.696666667,15.440833333,15.410000000,16.105833333,16.600000000,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,4.129643733
59,0.290000000,0.878333333,1.627500000,2.375833333,3.024166667,4.020000000,4.665833333,5.590000000,5.820000000,6.809166667,6.352500000,7.193333333,8.456666667,9.112500000,9.775833333,9.620833333,9.736666667,10.140000000,10.321666667,10.665000000,11.470000000,11.275833333,12.265000000,12.869166667,13.005833333,13.298333333,13.782500000,14.335833333,14.291666667,14.473333333,15.865833333,15.800000000,16.104166667,16.376666667,16.629166667,17,17,0,17,0,17,0,0,0,0,0,0,0,0,0,0,4.277058092
60,0.302500000,0.764166667,1.479166667,2.135000000,2.905000000,3.731666667,4.563333333,5.358333333,5.428333333,6.537500000,7.226666667,7.382500000,8.329166667,8.244166667,9.012500000,9.222500000,10.250000000,9.770000000,10.007500000,9.939166667,11.350833333,11.196666667,11.397500000,11.796666667,12.671666667,13.201666667,13.260000000,14.010833333,14.215000000,14.627500000,15.580000000,15.600000000,16.150000000,16.406666667,16.752500000,16.903333333,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,4.402230627
61,0.261666667,0.690000000,1.266666667,1.996666667,2.823333333,3.527500000,4.458333333,5.342500000,6.310000000,6.644166667,7.325833333,8.110000000,7.922500000,8.305000000,8.893333333,8.478333333,9.945833333,10.511666667,10.937500000,12.316666667,11.381666667,10.645000000,12.022500000,12.185000000,11.466666667,12.068333333,12.955833333,13.370000000,13.938333333,14.303333333,14.656666667,15.284166667,15.610833333,15.707500000,16.494166667,16.937500000,16.986666667,16.985833333,17,17,17,17,17,0,0,0,0,0,0,0,0,4.934318286
62,0.235833333,0.587500000,1.193333333,1.950000000,2.677500000,3.520000000,4.039166667,4.902500000,5.524166667,6.453333333,6.888333333,7.492500000,8.396666667,8.032500000,9.072500000,10.386666667,9.003333333,9.560000000,11.670833333,10.362500000,12.375000000,12.432500000,12.367500000,10.980833333,12.142500000,13.236666667,12.843333333,13.309166667,13.359166667,14.266666667,15.036666667,15.376666667,15.790833333,16.374166667,16.845000000,16.889166667,16.983333333,17,16.980000000,17,17,17,17,17,0,0,0,0,0,0,0,5.013294914
63,0.238333333,0.658333333,1.226666667,1.860833333,2.665833333,3.225833333,4.383333333,4.695833333,5.810833333,6.704166667,6.945000000,7.245833333,9.053333333,8.981666667,9.433333333,8.641666667,10.069166667,10.349166667,11.152500000,12.421666667,10.483333333,11.566666667,10.141666667,9.469166667,13.713333333,13.274166667,13.069166667,14.135000000,13.958333333,14.265833333,15.077500000,16.178333333,16.220833333,16.438333333,16.797500000,16.937500000,16.902500000,16.964166667,17,17,17,17,17,0,17,0,0,0,0,0,0,4.546328183
64,0.193333333,0.622500000,1.153333333,1.956666667,2.660000000,3.539166667,3.959166667,5.440000000,5.790833333,6.367500000,7.500000000,7.893333333,8.027500000,8.444166667,9.083333333,8.620000000,11.120000000,11.141666667,12.495000000,13.130833333,11.787500000,13.733333333,13.573333333,13.607500000,15.200000000,11.833333333,14.109166667,15.110833333,14.145833333,15.935833333,14.840000000,16.372500000,16.500000000,16,16.901666667,17,16.901666667,17,17,17,17,17,17,0,17,0,0,0,0,0,0,4.165702451
65,0.170000000,0.550833333,1.091666667,1.662500000,2.478333333,3.190833333,4.243333333,4.487500000,5.104166667,5.780833333,7.513333333,7.560833333,9.112500000,8.845833333,9.033333333,10.175833333,11.803333333,11.837500000,12.916666667,10.925833333,10.708333333,13.238333333,12.434166667,13.295833333,12.666666667,15.053333333,14.576666667,13.816666667,15.347500000,15.208333333,15.285833333,14.908333333,16.110833333,16.657500000,16.500000000,17,16.600000000,17,17,17,17,17,17,0,0,0,0,0,0,0,0,3.825251422
66,0.133333333,0.437500000,0.850000000,1.372500000,1.968333333,2.624166667,3.074166667,3.923333333,5.030000000,5.308333333,6.873333333,5.640000000,8.484166667,7.620000000,9.250000000,8.975833333,10.189166667,9.666666667,11.005000000,5.537500000,10.908333333,9.255000000,11,11.640833333,11.910833333,13.297500000,12.351666667,12.194166667,13.482500000,13.291666667,15.583333333,15.227500000,15.276666667,15.955000000,16.733333333,16.828333333,16.027500000,16.944166667,17,17,17,17,17,17,17,17,0,17,0,0,0,3.955049487
67,0.133333333,0.351666667,0.805833333,1.212500000,1.771666667,2.569166667,3.078333333,3.529166667,4.723333333,4.950833333,5.190000000,7.250000000,6.988333333,6.525000000,7.250000000,9.239166667,8.785000000,7.107500000,7.865000000,11.466666667,9.539166667,11.545833333,12.928333333,14.750000000,9.633333333,12.777500000,13.897500000,14.575000000,14.527500000,13.666666667,14.156666667,14.469166667,15.953333333,16.100000000,16.286666667,17,16.520833333,17,16.625000000,17,17,17,17,17,0,0,0,0,0,0,0,3.281128483
68,0.088333333,0.365833333,0.575833333,0.990833333,1.289166667,1.977500000,2.390833333,3.442500000,4.140000000,4.544166667,5.767500000,6.364166667,7.775000000,4.383333333,5.851666667,7.920833333,10.468333333,7.979166667,10.472500000,10.446666667,12.183333333,11.615000000,9.500000000,12.666666667,14.235000000,10.366666667,12.833333333,12.008333333,14.683333333,14.750000000,14.416666667,13.391666667,16.142500000,16.731666667,16.857500000,16.883333333,16.759166667,16.845000000,17,16.905000000,17,17,17,16.927500000,17,17,0,17,0,0,0,3.024718776
69,0.074166667,0.228333333,0.486666667,0.699166667,1.411666667,1.680833333,2.691666667,2.875000000,3.694166667,4.410000000,4.693333333,5.684166667,4.853333333,8.569166667,10.220000000,7.773333333,9.136666667,7.692500000,9.530000000,13.677500000,11.909166667,11.125000000,11.595000000,11.958333333,12.892500000,9.625000000,13.062500000,15.469166667,11.889166667,14,14.750000000,14.900000000,17,15.833333333,17,17,16.219166667,17,17,17,17,17,17,17,17,17,0,0,0,0,0,2.574798434
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
