年度別年齢別労働力率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
男性,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年度,性,合計,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2020,1,0,0.012421243671940700,0.055843237273365000,0.132432696035173000,0.282286623681901000,0.457918897074007000,0.602515603270683000,0.681362428619650000,0.751201831074828000,0.818160700184997000,0.875717013898688000,0.913655037228961000,0.935270354376498000,0.945236331536237000,0.947984228555166000,0.953279651425290000,0.953807067853715000,0.952767218725916000,0.951847032653783000,0.952430776885708000,0.954718260381639000,0.956767605647884000,0.958244110908612000,0.961776848262890000,0.961076502939186000,0.960993951214623000,0.960742989871204000,0.957061831422819000,0.957741057453598000,0.956856532729004000,0.960302209618760000,0.959750527208796000,0.956446651816500000,0.954726818013066000,0.954644955921251000,0.955951341493097000,0.955898298205147000,0.951787752718372000,0.950483114226392000,0.949367874773738000,0.947915755812810000,0.944793915671563000,0.939022732368677000,0.936637600618319000,0.931632023997597000,0.919758379557960000,0.903637732389197000,0.881136803891531000,0.856874295537571000,0.827430225870035000,0.781393563606757000,0.727012254286956000,0.664850170156228000,0.614932967708159000,0.577763611242182000,0.537679119871040000,0.493181582500350000,0.447481114271433000,0.410820312044750000,0.376505341935890000,0.339277054744911000,0.298172668459226000,0.270205327193374000,0.245788133591690000,0.221024408976526000,0.192516955229556000,0.164010587997654000,0.141344242960976000,0.126470455196968000,0.113947448634365000,0.106760147144413000,0.089623910316718900,0.070960730051419100,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500,0.050516070484477500
2021,1,0,0.007606004984623130,0.050730438539163100,0.124185187897682000,0.282919303794564000,0.457027280695707000,0.601428511918479000,0.668869332808601000,0.741460589893174000,0.818252999693830000,0.885093257437570000,0.920527259549630000,0.940300043068438000,0.948446555776315000,0.957348404478171000,0.958164779908395000,0.959412767633419000,0.951392135014352000,0.952611133697493000,0.954442284232846000,0.959160057342330000,0.961781596260856000,0.959376138731379000,0.963982681313100000,0.965908633465331000,0.970598291872430000,0.967950592129714000,0.963203157651294000,0.961613734697557000,0.960753487304440000,0.962986807662773000,0.960860449074379000,0.959997323803851000,0.960193161639514000,0.958140502245100000,0.958647045491823000,0.955907007121373000,0.953543184563097000,0.950740895345535000,0.948098726759852000,0.949048286453385000,0.944218679814979000,0.939616823262096000,0.937584490182081000,0.934791773474478000,0.922840928010102000,0.905333096489148000,0.884472679860339000,0.863284768752040000,0.833363781216447000,0.784365651034730000,0.728081817782778000,0.668480264049708000,0.625231876887286000,0.587185750956466000,0.544793011023568000,0.501037049241822000,0.454150139337735000,0.414459925934449000,0.381525988268981000,0.344074201983998000,0.309212359155678000,0.266959293960011000,0.242710656383208000,0.222080148160431000,0.199823414115412000,0.179516397815507000,0.154116193254078000,0.135530122582115000,0.115502362410033000,0.106820004326245000,0.096489413700083100,0.078304107752846900,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600,0.051597732179390600
2022,1,0,0.015210717419840600,0.054767078635206600,0.134118345315830000,0.288445371982387000,0.457618255973211000,0.592581947832494000,0.662995039386676000,0.735409800490366000,0.807761199906963000,0.874708602108263000,0.916451243001541000,0.938076532182739000,0.946257700482932000,0.945077480950585000,0.950489221096092000,0.950590232660779000,0.953793723671259000,0.954266027231452000,0.956871307429627000,0.959742165645794000,0.960528771491122000,0.959050267852705000,0.958896570705888000,0.962018080312702000,0.963436368930472000,0.963494227153993000,0.958942396573634000,0.958927268342609000,0.958622378167124000,0.959821626273264000,0.960907486657804000,0.958498055586982000,0.956850493337282000,0.955106454560813000,0.954626106770506000,0.953099090601266000,0.949032298701884000,0.944381554602341000,0.941150291003503000,0.940385500975821000,0.940476834090610000,0.938693739859450000,0.933717181480652000,0.932013278510581000,0.924034822442591000,0.906807511454993000,0.889909481792068000,0.865838653231789000,0.844293184033285000,0.786338976433777000,0.727308244601287000,0.671091172601776000,0.632348629331037000,0.594224207719627000,0.546599452700048000,0.501674334338048000,0.460377112590262000,0.425413740679971000,0.391755583635509000,0.358050237053465000,0.320398040986241000,0.282518932709663000,0.247655573539811000,0.220799713907733000,0.199321868435617000,0.179336754168878000,0.160007247715025000,0.138549670048645000,0.119787735087330000,0.100710835185606000,0.090506510978563500,0.084242940976667600,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400,0.052842458703323400
2023,1,0,0.015211409525566800,0.067775808083042400,0.159039339359616000,0.293950847631428000,0.447841177941407000,0.573758923819324000,0.667422494531655000,0.739681204761438000,0.810251485952194000,0.870064115176430000,0.912967271622760000,0.936280792124218000,0.945294812979352000,0.948912843086615000,0.949846136572408000,0.952240733393824000,0.952988776436722000,0.954623499237287000,0.956199224958787000,0.957931608439811000,0.958302668702964000,0.957665497971501000,0.958107558818677000,0.959816155931591000,0.961896169621135000,0.961418286866255000,0.960462576754386000,0.959169628194427000,0.959577476277013000,0.960136020450291000,0.959993019072086000,0.958901037730848000,0.957024867312944000,0.955950907478665000,0.955076285064463000,0.953427376379947000,0.950388272339689000,0.946685488494769000,0.943987850542385000,0.942775405438460000,0.942045705421571000,0.939912018740820000,0.937015002398580000,0.931887881073874000,0.922512099333555000,0.908071378245341000,0.888266288919005000,0.868675648271678000,0.837052892520278000,0.795430205682176000,0.742249792044023000,0.695473557899982000,0.653705799104129000,0.612841664475636000,0.567955965899055000,0.522012619154955000,0.480289925483280000,0.442292801164120000,0.406796161739948000,0.370372951508524000,0.332542693513628000,0.294326413759146000,0.259809975763178000,0.230861773325766000,0.206974110713421000,0.185595346646489000,0.164223338822205000,0.143527133776764000,0.123183192538329000,0.106858564256806000,0.094700247191910800,0.086813234434206400,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900,0.055101810150376900
2024,1,0,0.015208296121875600,0.067502654531728800,0.158928638235362000,0.294434078601466000,0.449354869845957000,0.576308801962637000,0.671015160554943000,0.743788002148098000,0.814339722714067000,0.873602955573597000,0.915960176610950000,0.938731771223047000,0.947215562660815000,0.950313237492078000,0.950735494915794000,0.952618756582062000,0.952855801479121000,0.954031219596570000,0.955199527654612000,0.956576336352559000,0.956592100462221000,0.955599839937506000,0.955987423424452000,0.957942117273467000,0.960568985004564000,0.960638479830111000,0.960230245098249000,0.959268568404267000,0.959791067702836000,0.960247959709796000,0.960003449754497000,0.958810154069167000,0.956991950801587000,0.956134914914820000,0.955636296638714000,0.954363550569768000,0.951700893684085000,0.948279140914217000,0.945766776389535000,0.944643748812087000,0.944003367515555000,0.941959286916911000,0.938987176235990000,0.933620560364871000,0.923841297019358000,0.908998130995224000,0.888791694688015000,0.870453224897552000,0.841738664412995000,0.804679781313322000,0.756065536997749000,0.713854161397294000,0.674690025509036000,0.634469118314843000,0.588267259764878000,0.541007969522121000,0.497968468487276000,0.458623525157784000,0.421748305820958000,0.383916456209088000,0.344677846822028000,0.305053294684600000,0.269228705585004000,0.239072090908745000,0.214075858835237000,0.191588011796940000,0.169106919618454000,0.147569494825287000,0.126652264666121000,0.110021527735542000,0.097556249279528800,0.089361400899125800,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000,0.057347017267256000
2025,1,0,0.015210821348469100,0.067254538302974300,0.158876864540671000,0.295026452981543000,0.451035102546721000,0.579072249291208000,0.674856468037054000,0.748170401807995000,0.818729719675504000,0.877465549390257000,0.919292560162936000,0.941530692460010000,0.949487420367410000,0.952065908513059000,0.951977306187734000,0.953349950694053000,0.953076105088882000,0.953792672071980000,0.954554011372948000,0.955575769491684000,0.955236257030613000,0.953888552560029000,0.954221804490659000,0.956423310267122000,0.959597984811758000,0.960214861817735000,0.960353929942796000,0.959723155761765000,0.960360495560905000,0.960715908725850000,0.960369803465859000,0.959074754936890000,0.957313842475289000,0.956673404400292000,0.956550590859548000,0.955653520987692000,0.953366309514551000,0.950224308330638000,0.947896278604939000,0.946862248731480000,0.946310945278830000,0.944355709450043000,0.941307405417402000,0.935699314575494000,0.925512959542324000,0.910261861006446000,0.889646601655599000,0.872553455275705000,0.846736331619572000,0.814227336126440000,0.770161060734000000,0.732498717206305000,0.695923583360553000,0.656330966737532000,0.608795869663239000,0.560203165317337000,0.515830950844554000,0.475123653394639000,0.436856235880205000,0.397601775112418000,0.356940320987246000,0.315892860028730000,0.278746888360809000,0.247370727538649000,0.221256701459746000,0.197651476915085000,0.174053008351831000,0.151666411289695000,0.130168159267069000,0.113225159640668000,0.100448310132816000,0.091942599774326800,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200,0.059613399104357200
2026,1,0,0.015224114271921500,0.068155612665669700,0.160493769404116000,0.297191562095764000,0.453559231818077000,0.581930954080103000,0.678021562113883000,0.751412909606932000,0.821837895395887000,0.880219721832665000,0.921677952502981000,0.943530185736387000,0.951134389086774000,0.953401507766898000,0.953045060374175000,0.954151136814635000,0.953609284255691000,0.954154031032908000,0.954838910469251000,0.955879757520739000,0.955558144361353000,0.954227458121085000,0.954605140115766000,0.956878651471548000,0.960152124884940000,0.960865565469012000,0.961100779609123000,0.960541236011031000,0.961226671956010000,0.961605692230175000,0.961282581013844000,0.960009697235366000,0.958275660240766000,0.957668194669807000,0.957583923832253000,0.956724720031476000,0.954474159767609000,0.951335652931515000,0.948979419043047000,0.947885905998935000,0.947275541236175000,0.945260017183545000,0.942414426005287000,0.937270767312599000,0.927808799751329000,0.913277662545847000,0.893377676719428000,0.877128174885826000,0.852272364789290000,0.820844127750945000,0.777848510764550000,0.741262422117549000,0.705629379781717000,0.666841104156723000,0.619968293552658000,0.572036951421011000,0.528329787500377000,0.487709511945401000,0.448950017093748000,0.408621384926355000,0.366884529812814000,0.324761330529820000,0.286742827180174000,0.254698974068178000,0.228121651426951000,0.204055322792418000,0.179995756043425000,0.157103311512369000,0.135054180003898000,0.117518473430067000,0.104152557824504000,0.095061513969223400,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500,0.062126160161903500
2027,1,0,0.015221444132378300,0.068985810999027800,0.161943421776580000,0.299046385376606000,0.455609273184425000,0.584181123708340000,0.680477521750766000,0.753869338656756000,0.824086012332969000,0.882052337100213000,0.923098034310605000,0.944541172756977000,0.951784627424309000,0.953737780645129000,0.953113675096010000,0.953951836869734000,0.953142358672388000,0.953514593729721000,0.954122241364378000,0.955181098677339000,0.954877734739724000,0.953565474701372000,0.953987221544490000,0.956330403516648000,0.959699310439465000,0.960508633534118000,0.960839814060385000,0.960352137834496000,0.961084984390595000,0.961487230612186000,0.961187468489298000,0.959938100383759000,0.958232776886327000,0.957658944167602000,0.957613331362877000,0.956792921509513000,0.954581399221437000,0.951449681931132000,0.949067696220608000,0.947915805721402000,0.947246978764740000,0.945173238967445000,0.942533487657976000,0.937859981918398000,0.929132834722319000,0.915337406957745000,0.896174072208295000,0.880785852226678000,0.856918104461559000,0.826604353514002000,0.784725251407595000,0.749254553480925000,0.714601644912488000,0.676658966648294000,0.630498081542872000,0.583278850564470000,0.540283056923422000,0.499792480710632000,0.460581229309351000,0.419219986269814000,0.376450767270699000,0.333295271862581000,0.294443514511212000,0.261765121551800000,0.234752062335996000,0.210249556726591000,0.185753811816767000,0.162379184106400000,0.139801921192649000,0.121691491290949000,0.107750121022770000,0.098082872740132000,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300,0.064575496531006300
2028,1,0,0.015218498821602500,0.069814451531856900,0.163389601371452000,0.300895099031465000,0.457650292464947000,0.586419864809139000,0.682920229889915000,0.756311184519507000,0.826318349008454000,0.883868273706812000,0.924500844946769000,0.945534650468035000,0.952417358100427000,0.954056626233621000,0.953164972577323000,0.953735303298857000,0.952658312863470000,0.952858093078971000,0.953388526374784000,0.954465368095697000,0.954180252152388000,0.952886435327172000,0.953352223113734000,0.955765007492752000,0.959229251603490000,0.960134407159034000,0.960561512665564000,0.960145686151128000,0.960925912535113000,0.961351368839403000,0.961074952636047000,0.959849114196385000,0.958172524544030000,0.957632322682782000,0.957625354479315000,0.956843739148469000,0.954671280559633000,0.951546407128178000,0.949138722309561000,0.947928496786178000,0.947201241333769000,0.945069344887794000,0.942635405414470000,0.938431964000386000,0.930439524462161000,0.917379785054857000,0.898953177339043000,0.884426200705439000,0.861546583844914000,0.832347457876689000,0.791585218615685000,0.757230143524489000,0.723557635891632000,0.686460931465369000,0.641012546740300000,0.594506020929488000,0.552222115231633000,0.511861925124246000,0.472199795197686000,0.429807072566208000,0.386006646414925000,0.341820018598143000,0.302136019463484000,0.268823913578211000,0.241375768596613000,0.216437691435668000,0.191506373666127000,0.167650164706671000,0.144545374799730000,0.125860762127957000,0.111344402387256000,0.101101337600349000,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400,0.067022757891151400
