îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,1,43429689,196592,199506,202850,206650,210929,215711,221019,226860,233207,239989,247076,254280,261409,268339,274919,281068,287243,294297,302577,311749,321364,331231,341031,350655,359575,367421,374246,380295,385793,390619,394531,397744,400342,402405,404177,406797,411093,413144,411362,427673,461472,497642,516993,540587,552470,574537,586348,585207,595133,595813,608244,611154,611945,619643,615215,608301,607698,624429,623475,633774,639206,645836,636089,638619,631219,625062,624459,614341,592740,588930,575375,577216,576999,584289,587382,583919,590466,595539,587326,571000,558334,562708,554643,549919,537198,531792,518568,509637,475314,424592,368781,314983,268332,222813,185111,117279,115130,83497,61112,43048,29668,20232,13483,8229,4846,6578
2062,1,42890852,194076,196685,199654,203006,206782,211042,215834,221174,227056,233449,240267,247367,254571,261731,268656,275207,281779,289186,297742,307115,316874,326844,336714,346359,355277,363131,370005,376180,381853,387025,391585,395266,398284,400727,402616,404199,406667,410892,412939,411171,427470,461223,497343,516665,540226,552064,574051,585772,584559,594393,594965,607247,610010,610665,618221,613677,606639,605868,622349,621175,631201,636361,642695,632705,634895,627165,620627,619563,609016,587061,582693,568646,569767,568784,575110,577199,572745,577982,581609,572103,554566,540434,542532,532299,524918,509539,500707,484096,471078,434388,383025,327853,275518,230563,187755,152697,94510,90431,63776,45291,30894,20583,13549,8705,5116,6531
2063,1,42350608,191796,194169,196832,199808,203135,206892,211162,215985,221365,227292,233719,240549,247649,254885,262041,268938,275904,283686,292572,302209,312166,322279,332255,341976,350925,358791,365685,371918,377722,383073,387983,392316,395804,398668,400938,402640,404071,406470,410690,412749,410978,427241,460948,497031,516323,539833,551601,573492,585130,583838,593555,593998,606120,608743,609274,616687,612013,604826,603865,620071,618672,628413,633290,639302,629045,630849,622750,615799,614234,603226,580891,575930,561363,561714,559912,565209,566229,560719,564557,566639,555752,536912,521197,520838,508282,498098,479982,467676,447746,430817,392168,340811,287046,236977,194496,155058,123205,74334,69172,47337,32555,21468,13806,8761,5421,6677
2064,1,41810212,189675,191888,194314,196983,199935,203244,207010,211310,216172,221595,227555,233994,240824,247955,255186,262315,269619,277771,287008,296962,307180,317491,327615,337447,346484,354396,361315,367577,373444,378930,384023,388708,392851,396187,398879,400963,402513,403877,406271,410503,412557,410760,426989,460661,496705,515951,539384,551068,572869,584415,583022,592598,592903,604871,607367,607774,615028,610198,602842,601671,617591,615961,625404,629973,635632,625067,626442,617942,610543,608438,596933,574199,568608,553485,553014,550340,554541,554422,547784,550126,550556,538185,517937,500507,497512,482508,469424,448557,432821,409760,389243,349243,298667,247139,200121,160809,125264,97032,56939,51418,34078,22658,14423,8942,5465,6954
2065,1,41270919,187632,189766,192032,194464,197109,200042,203360,207155,211493,216397,221851,227822,234261,241121,248248,255454,262980,271444,281025,291316,301848,312421,322749,332735,341896,349912,356891,363185,369086,374639,379871,384742,389239,393232,396398,398905,400839,402321,403681,406088,410314,412340,410519,426725,460362,496350,515525,538868,550475,572175,583605,582089,591514,591691,603514,605884,606152,613219,608211,600668,599282,614905,613033,622153,626385,631643,620734,621643,612708,604825,602139,590108,566951,560686,544973,543624,540023,543055,541718,533876,534618,533273,519298,497524,478257,472473,454939,438920,415374,396368,370498,346928,306336,257398,208922,165647,130067,98781,74428,42387,37073,23756,15248,9357,5587,7151
2066,1,40733953,185603,187724,189909,192181,194588,197214,200156,203502,207335,211713,216647,222112,228083,234550,241406,248508,256101,264761,274624,285244,296110,306999,317595,327793,337123,345280,352376,358739,364678,370268,375570,380583,385268,389618,393443,396426,398783,400649,402128,403501,405903,410100,412101,410268,426450,460035,495944,515036,538292,549813,571388,582679,581033,590314,590373,602051,604279,604382,611237,606035,598301,596694,612003,609870,618636,622484,627297,616014,616417,607012,598610,595304,582713,559108,552122,535783,533501,528912,530695,528057,518928,517949,514688,498977,475568,454364,445677,425594,406687,380642,358655,330492,304579,264262,217821,173124,134139,102700,75874,55487,30608,25884,16012,9908,5856,7344
2067,1,40200467,183537,185693,187865,190056,192303,194692,197327,200297,203679,207550,211958,216902,222365,228364,234828,241659,249138,257836,267863,278748,289939,301164,312085,322560,332116,340460,347712,354202,360214,365847,371189,376275,381104,385644,389828,393471,396305,398596,400458,401950,403318,405693,409864,411850,410005,426150,459663,495478,514491,537651,549063,570489,581630,579862,589009,588953,600468,602528,602443,609066,603664,595736,593899,608869,606448,614813,618234,622562,610873,610729,600820,591864,587898,574709,550627,542874,525872,522597,516953,517401,513370,502857,500022,494690,477115,451982,428784,417140,394567,372924,344677,320187,290405,262998,223859,180695,140359,106049,78991,56645,40127,21403,17473,10421,6211,7625
2068,1,39671506,181402,183627,185834,188011,190177,192406,194803,197466,200470,203890,207790,212207,217149,222640,228634,235074,242272,250826,260858,271886,283337,294888,306154,316963,326814,335404,342859,349514,355659,361370,366758,371887,376792,381477,385853,389857,393352,396120,398407,400282,401769,403112,405462,409618,411590,409720,425808,459234,494957,513883,536924,548205,569469,580467,578590,587603,587416,598741,600609,600319,606701,601096,592966,590880,605477,602726,610646,613602,617405,605278,604544,594098,584553,579878,566051,541465,532898,515195,510859,504088,503105,497577,485570,480728,473168,453622,426720,401527,386946,362040,337930,307953,281595,250995,223012,185905,146668,111105,81675,59055,41025,28101,14471,11390,6542,8008
2069,1,39147968,179180,181492,183766,185978,188131,190280,192517,194940,197637,200678,204126,208034,212449,217417,222903,228874,235670,243913,253766,264777,276364,288175,299775,310940,321144,330050,337768,344637,350953,356801,362270,367448,372399,377161,381685,385883,389741,393170,395934,398233,400104,401566,402884,405220,409361,411306,409393,425414,458755,494377,513193,536091,547233,568338,579203,577219,586080,585738,596848,598507,598004,604138,598321,589974,587612,601789,598671,606104,608556,611790,599192,597829,586811,576633,571201,556694,531580,522148,503697,498227,490250,487730,480586,466963,459961,450036,428450,399788,372670,355271,328299,302161,271068,243606,213047,185399,151069,116241,85681,61148,42833,28774,19029,9448,7162,8438
2070,1,38630575,176858,179269,181630,183909,186097,188232,190389,192652,195109,197842,200911,204366,208272,212711,217675,223137,229455,237267,246773,257580,269137,281083,292951,304462,315042,324325,332377,339520,346057,352081,357691,362953,367954,372765,377367,381715,385769,389562,392986,395763,398058,399903,401340,402646,404968,409081,410981,409017,424974,458222,493718,512403,535147,546154,567110,577840,575734,584419,583900,594774,596215,595496,601369,595323,586734,584057,597768,594250,601156,603063,605683,592583,590547,578915,568062,561821,546597,520925,510570,491323,484639,475365,471186,462294,446930,437633,425240,401600,371257,342374,322384,293776,266195,234714,206978,177301,150828,119874,89758,64235,44414,30086,19514,12443,5950,9069
2071,1,38116631,174434,176947,179405,181771,184027,186197,188340,190522,192819,195312,198071,201147,204599,208528,212963,217903,223703,231010,240050,250482,261823,273734,285741,297531,308478,318162,326612,334102,340920,347169,352960,358366,363453,368316,372969,377398,381603,385592,389380,392817,395589,397858,399679,401104,402396,404692,408759,410604,408595,424480,457612,492960,511502,534094,544975,565778,576357,574105,582588,581874,592501,593719,592772,598362,592060,583192,580162,593362,589407,595740,597054,599015,585378,582615,570324,558749,551647,535659,509393,498048,477945,469949,459269,453283,442497,425274,413565,398641,372993,341131,310737,288541,258865,230549,199474,172297,144282,119721,92595,67316,46674,31209,20412,12765,7839,8695
2072,1,37605773,171905,174521,177081,179545,181888,184126,186304,188472,190688,193019,195538,198304,201376,204851,208775,213186,218456,225220,233719,243658,254609,266295,278271,290209,301456,311533,320406,328307,335479,342016,348036,353625,358860,363811,368518,372999,377287,381428,385412,389212,392644,395390,397635,399443,400855,402121,404373,408384,410180,408120,423915,456909,492093,510495,532941,543695,564325,574725,572306,580566,579650,590020,591003,589807,595082,588486,579302,575885,588526,584096,589804,590481,591731,577515,573970,560975,548631,540608,523801,496900,484487,463459,454036,441819,433872,421056,401886,387696,370244,342726,309609,278117,254252,224201,195934,166050,140210,114525,92477,69443,48912,32797,21173,13352,8042,9610
2073,1,37098669,169272,171991,174654,177219,179660,181986,184231,186435,188636,190886,193242,195768,198530,201624,205094,208994,213727,219936,227861,237232,247672,258958,270708,282621,294037,304442,313730,322069,329660,336558,342869,348692,354113,359213,364010,368548,372890,377114,381250,385246,389041,392447,395169,397401,399196,400581,401804,404002,407962,409704,407577,423263,456105,491124,509393,531688,542299,562728,572925,570320,578348,577223,587321,588048,586575,591490,584561,575031,571191,583222,578276,583311,583301,583782,568946,564560,550816,537652,528640,510954,483370,469802,447765,436785,422899,412849,397900,376747,360079,340201,311057,277108,245067,220206,190539,163104,135127,111293,88463,69354,50458,34370,22251,13851,8412,10264
2074,1,36595719,166536,169357,172122,174790,177333,179756,182090,184361,186596,188831,191106,193469,195991,198774,201863,205309,209524,215176,222516,231286,241141,251903,263249,274940,286349,296949,306589,315359,323396,330720,337398,343516,349173,354461,359410,364040,368440,372718,376938,381086,385076,388846,392227,394936,397154,398923,400265,401436,403585,407488,409158,406949,422518,455206,490063,508195,530323,540763,560964,570936,568140,575926,574582,584384,584824,583033,587545,580251,570345,566044,577410,571909,576218,575466,575120,559619,554337,539794,525750,515675,497042,468719,453894,430752,418080,402408,390144,373011,349910,330860,308765,278403,244177,212250,187143,158613,132729,107258,85967,66344,50394,35456,23318,14555,8726,10859
2075,1,36097081,163698,166619,169486,172256,174902,177428,179859,182218,184521,186790,189050,191331,193690,196232,199009,202075,205830,210944,217700,225861,235098,245261,256078,267365,278566,289185,299043,308180,316659,324436,331546,338034,343990,349516,354656,359439,363933,368271,372544,376775,380918,384883,388627,391996,394691,396883,398608,399898,401021,403115,406945,408528,406233,421685,454223,488911,506890,528821,539069,559017,568754,565761,573291,571708,581180,581293,579144,583213,575522,565204,560403,571053,564955,568478,566927,565691,549484,543243,527844,512855,501634,481976,452847,436648,412306,397822,380277,365740,346440,321517,300287,276351,245319,211480,180382,155786,129074,105355,82850,64472,48206,35411,24055,15253,9170,11381
2076,1,35602702,160765,163780,166746,169618,172366,174996,177530,179986,182376,184712,187006,189272,191549,193928,196464,199218,202587,207225,213419,220973,229584,239114,249325,260081,270891,281325,291224,300596,309451,317677,325247,332171,338500,344328,349708,354684,359334,363766,368099,372384,376609,380726,384667,388398,391752,394421,396569,398242,399485,400554,402578,406318,407809,405432,420774,453155,487656,505455,527164,537197,556881,566373,563173,570424,568574,577671,577416,574875,578460,570335,559572,554232,564109,557366,560043,557634,555447,538488,531217,514897,498891,486429,465655,435641,417949,392328,375944,356490,339687,318328,291807,268764,243511,212469,179728,150158,126774,102454,81380,62134,46846,33874,24024,15735,9610,11940
2077,1,35112364,157742,160845,163905,166876,169726,172459,175096,177654,180142,182565,184926,187225,189487,191784,194157,196670,199723,203960,209656,216628,224615,233506,243077,253223,263511,273574,283309,292736,301835,310446,318471,325860,332629,338834,344517,349736,354580,359168,363596,367940,372219,376420,380513,384440,388157,391485,394109,396205,397830,399020,400020,401958,405603,407005,404556,419785,451991,486274,503870,525334,535144,554549,563782,560356,567297,565141,573818,573159,570189,573246,564651,553410,547492,556531,549095,550862,547535,544332,526567,518188,500878,483769,469957,447963,416986,397698,370752,352428,331096,312123,288913,261174,236825,210903,180568,149613,122194,100628,79139,61032,45148,32918,22981,15715,9913,12518
2078,1,34625735,154643,157821,160968,164033,166983,169818,172558,175219,177808,180329,182776,185143,187438,189720,192011,194361,197169,201077,206353,212809,220199,228453,237376,246877,256562,266120,275503,284780,293944,302806,311222,319071,326310,332957,339019,344545,349634,354417,359001,363439,367778,372032,376208,380288,384201,387891,391175,393747,395795,397367,398488,399404,401250,404803,406125,403605,418706,450711,484750,502121,523326,532903,552012,560962,557284,563871,561371,569588,568488,565050,567534,558434,546680,540137,548272,540093,540887,536578,532281,513652,504079,485696,467388,452101,428780,396781,375826,347561,327323,304229,283282,258584,230137,205112,179237,150313,121750,96992,77729,59351,44346,31724,22333,15033,9901,13026
2079,1,34142404,151480,154720,157942,161093,164138,167073,169915,172679,175371,177993,180537,182990,185354,187669,189945,192212,194854,198505,203436,209456,216317,223962,232239,241087,250132,259103,267997,276934,285955,294889,303563,311809,319512,326631,333139,339047,344444,349473,354252,358846,363279,367593,371823,375986,380051,383938,387585,390816,393340,395335,396837,397874,398701,400459,403928,405170,402567,417520,449297,483067,500201,521134,530465,549250,557886,553918,560109,557232,564945,563364,559419,561284,551643,539336,532122,539284,530313,530063,524700,519226,499666,488800,469249,449629,432741,408003,374960,352318,322803,300762,276117,253544,227855,199320,174316,149205,122320,96640,74920,58294,43125,31161,21523,14609,9471,13300
2080,1,33661929,148275,151556,154838,158065,161196,164226,167168,170034,172829,175553,178198,180749,183199,185582,187891,190144,192700,196175,200834,206496,212909,220013,227673,235869,244266,252609,260931,269389,278076,286875,295626,304135,312239,319826,326810,333167,338948,344286,349310,354099,358687,363096,367386,371603,375752,379791,383634,387228,390411,392882,394807,396226,397173,397915,399594,402978,404129,401427,416210,447737,481220,498106,518750,527811,546239,554517,550223,555980,552690,559853,557749,553259,554459,544232,531333,523398,529518,519700,518328,511831,505088,484521,472248,451420,430375,411772,385565,351505,327221,296609,272971,247131,223413,197343,169394,145108,121418,97092,74649,56188,42357,30303,21141,14079,9204,13186
2081,1,33183860,145048,148349,151672,154959,158166,161283,164320,167286,170182,173008,175756,178407,180954,183424,185801,188088,190626,194006,198476,203855,209900,216548,223660,231232,238979,246685,254391,262286,270501,278971,287592,296184,304555,312546,320002,326837,333069,338792,344125,349159,353942,358507,362892,367169,371372,375495,379491,383281,386827,389957,392358,394199,395528,396390,397055,398654,401942,402984,400168,414765,446025,479205,495827,516154,524917,542940,550818,546166,551448,547709,554274,551608,546531,547010,536156,522622,513919,518921,508195,505615,497894,489778,468114,454305,432088,409521,389127,361447,326466,300668,269201,244315,217763,193497,167714,141010,118085,96377,74998,55984,40827,29763,20559,13830,8870,12948
2082,1,32707775,141827,145121,148462,151790,155058,158251,161375,164436,167431,170358,173208,175962,178610,181177,183641,185995,188565,191918,196282,201462,207216,213488,220137,227155,234281,241346,248425,255713,263368,271371,279668,288134,296593,304855,312718,320028,326741,332916,338634,343976,349004,353764,358305,362677,366940,371118,375198,379142,382885,386377,389436,391753,393505,394748,395533,396121,397629,400803,401720,398778,413179,444157,477012,493346,513324,521746,539318,546757,541714,546477,542250,548170,544900,539189,538893,527366,513157,503634,507433,495730,491848,482803,473193,450328,434850,411151,386999,364786,335700,299975,272885,240941,215282,188603,164445,139612,114750,93731,74445,56245,40678,28688,20193,13449,8713,12604
2083,1,32233291,138639,141898,145232,148578,151887,155142,158342,161489,164578,167604,170555,173411,176162,178830,181391,183833,186467,189843,194170,199235,204784,210758,217026,223577,230150,236601,243048,249715,256768,264216,272050,280196,288532,296885,305022,312743,319934,326591,332760,338487,343824,348829,353565,358093,362451,366689,370824,374853,378749,382439,385861,388836,391063,392729,393895,394603,395102,396502,399546,400324,397253,411448,442124,474625,490641,510224,518265,535341,542300,536831,541031,536279,541504,537580,531188,530058,517815,502887,492485,494987,482232,476940,466454,455214,431043,413779,388540,362792,338801,308459,272256,244238,212308,186454,160285,136891,113612,91084,72401,55831,40869,28584,19463,13209,8473,12310
2084,1,31760088,135510,138708,142007,145345,148673,151969,155230,158453,161629,164749,167798,170755,173608,176378,179041,181581,184299,187731,192070,197091,202520,208284,214251,220418,226525,232429,238270,244311,250746,257595,264876,272563,280583,288816,297048,305047,312652,319787,326438,332616,338337,343651,348632,353356,357870,362203,366398,370483,374464,378308,381928,385267,388151,390292,391880,392968,393588,393982,395258,398158,398793,395588,409565,439912,472022,487677,506820,514444,530977,537412,531481,535073,529757,534230,529602,522479,520458,507453,491754,480405,481509,467615,460790,448731,435720,410157,391023,364236,336949,311309,279956,243675,215214,183879,158459,133428,111397,90180,70356,54298,40567,28718,19393,12732,8322,11999
2085,1,31287918,132467,135578,138814,142117,145438,148753,152056,155339,158590,161796,164939,167994,170949,173821,176587,179229,182041,185548,189934,194960,200341,205982,211736,217599,223324,228768,234069,239508,245319,251553,258239,265376,272939,280859,288975,297072,304958,312508,319637,326297,332469,338167,343457,348426,353136,357624,361916,366061,370099,374028,377803,381339,384587,387385,389448,390958,391958,392473,392746,393885,396635,397123,393778,407515,437499,469171,484423,503082,510250,526191,532056,525628,528566,522640,526302,520919,513017,510043,496218,479693,467324,466914,451781,443282,429515,414608,387600,366564,338290,309606,282542,250567,214718,186395,156271,131908,108580,88422,69659,52765,39454,28506,19483,12686,8021,11732
2086,1,30816620,129534,132534,135681,138922,142209,145516,148838,152163,155474,158755,161983,165132,168185,171159,174026,176772,179683,183275,187726,192791,198175,203765,209396,215045,220468,225535,230382,235285,240496,246109,252182,258726,265743,273208,281013,288998,296985,304818,312362,319499,326152,332301,337976,343254,348209,352893,357341,361582,365681,369667,373528,377220,380667,383829,386548,388532,389952,390847,391241,391382,392379,394974,395305,391807,405280,434856,466040,480851,498981,505651,520947,526197,519236,521465,514884,517673,511485,502750,498751,484047,466631,453159,451103,434615,424299,408702,391806,363355,340452,310839,280997,252882,220791,185965,158409,130086,107343,86186,68301,52241,38339,27723,19340,12745,7992,11402
2087,1,30346127,126730,129599,132635,135787,139011,142285,145600,148943,152295,155635,158938,162173,165320,168392,171361,174209,177220,180901,185426,190550,195971,201563,207143,212668,217880,222651,227126,231579,236257,241271,246725,252658,259083,266004,273358,281036,288914,296848,304675,312227,319358,325988,332114,337776,343040,347970,352614,357012,361208,365255,369174,372952,376555,379916,382999,385638,387533,388847,389620,389882,389885,390735,393166,393327,389658,402831,431954,462603,476931,494483,500611,515210,519797,512260,513727,506442,508298,501249,491620,486518,470867,452487,437814,433963,416004,403740,386226,367298,337472,312826,282116,251499,222830,191225,158044,131867,105860,85204,66573,51223,37959,26940,18809,12651,8029,11199
2088,1,29876470,124071,126794,129698,132738,135874,139086,142366,145702,149072,152452,155815,159124,162357,165523,168591,171540,174650,178421,183024,188216,193693,199321,204903,210380,215472,220037,224222,228306,232535,237018,241874,247190,253007,259338,266150,273380,280954,288781,296710,304543,312088,319197,325804,331917,337565,342804,347694,352289,356642,360786,364767,368604,372295,375812,379095,382098,384647,386434,387627,388267,388391,388252,388946,391198,391169,387303,400143,428769,458832,472631,489554,495098,508944,512814,504658,505304,497270,498125,490152,479562,473271,456595,437164,421179,415379,395846,381536,362067,341134,310087,283919,252501,221612,192992,162514,131563,107309,84027,65815,49928,37219,26673,18278,12304,7970,11111
2089,1,29407781,121566,124133,126891,129799,132824,135947,139166,142467,145828,149226,152628,155997,159305,162556,165718,168767,171975,175834,180515,185778,191320,197004,202624,208105,213153,217605,221590,225387,229249,233284,237610,242331,247532,253256,259481,266172,273300,280825,288646,296581,304408,311931,319017,325611,331710,337334,342532,347373,351923,356226,360304,364205,367954,371560,375000,378203,381115,383556,385221,386280,386782,386764,386475,387000,389052,388805,384719,397192,425273,454695,467920,484163,489076,502107,505204,496384,496152,487319,487097,478130,466504,458925,441133,420554,403143,395252,374076,357670,336275,313452,281434,254114,222494,191936,164015,135284,107061,85177,64906,49359,36278,26153,18096,11956,7751,11030
2090,1,28940283,119219,121627,124228,126990,129883,132895,136025,139264,142590,145979,149398,152807,156174,159500,162748,165892,169195,173141,177898,183231,188842,194591,200269,205791,210849,215264,219140,222741,226318,229988,233868,238059,242666,247776,253395,259502,266094,273175,280693,288521,296450,304254,311755,318827,325408,331482,337066,342217,347013,351513,355750,359749,363562,367228,370757,374117,377230,380035,382353,383883,384803,385161,384993,384540,384877,386701,386210,381881,393953,421439,450163,462767,478275,482506,494655,496921,487394,486223,476530,475150,465111,452363,443385,424372,402545,383608,373515,350677,332192,308988,284488,251890,223916,192701,163119,136533,110090,84981,65794,48677,35865,25492,17744,11838,7533,10854
2091,1,28474284,117028,119279,121720,124325,127071,129952,132971,136121,139384,142738,146148,149573,152981,156366,159689,162918,166312,170342,175173,180575,186254,192071,197816,203399,208503,212936,216782,220279,223661,227047,230563,234309,238388,242905,247912,253416,259426,265972,273047,280572,288393,296300,304083,311570,318628,325184,331219,336755,341862,346608,351043,355201,359114,362845,366434,369884,373155,376160,378842,381024,382415,383191,383398,383067,382431,382551,384121,383362,378767,390401,417238,445205,457139,471849,475345,486545,487921,477640,475459,464842,462212,451013,437045,426538,406199,383039,362512,350151,325697,305236,280436,254623,221956,193932,163768,135787,111107,87384,65642,49343,35369,25201,17295,11607,7458,10622
2092,1,28010162,114987,117087,119370,121815,124405,127140,130027,133064,136239,139528,142902,146319,149743,153168,156550,159856,163331,167439,172341,177809,183554,189438,195254,200907,206080,210568,214439,217909,221189,224382,227615,230998,234633,238622,243038,247932,253342,259307,265847,272928,280447,288247,296133,303903,311376,318409,324926,330914,336406,341463,346145,350501,354574,358405,362060,365571,368933,372097,374980,377526,379567,380812,381436,381479,380965,380120,379998,381287,380236,375352,386510,412643,439791,450997,464846,467551,477733,478156,467065,463797,452185,448202,435740,420439,408272,386517,361974,339836,325208,299268,277031,250997,224365,192235,164815,136328,110499,88192,67499,49229,35853,24853,17098,11313,7312,10445
2093,1,27548346,113083,115045,117176,119463,121893,124472,127212,130118,133180,136380,139689,143069,146485,149927,153349,156714,160261,164438,169405,174935,180743,186692,192578,198305,203555,208120,212054,215553,218809,221902,224943,228045,231317,234864,238753,243058,247859,253225,259185,265732,272807,280305,288085,295957,303713,311162,318157,324626,330570,336013,341006,345611,349883,353874,357630,361208,364631,367886,370929,373677,376081,377976,379069,379527,379386,378663,377583,377195,378178,376808,371611,382253,407624,433882,444304,457225,459083,468172,467570,455609,451168,438478,433025,419184,402435,388489,365260,339332,315628,298819,271614,247949,221169,194320,163372,137199,110939,87710,68123,50622,35771,25193,16862,11184,7128,10258
2094,1,27089291,111302,113140,115133,117268,119540,121959,124543,127302,130231,133318,136537,139853,143232,146665,150104,153509,157111,161347,166369,171954,177821,183833,189786,195587,200919,205571,209589,213156,216444,219514,222457,225368,228360,231545,234993,238773,242987,247745,253107,259073,265614,272669,280147,287914,295772,303504,310914,317863,324289,330184,335564,340480,345001,349192,353109,356788,360279,363597,366732,369640,372247,374506,376246,377172,377445,377094,376135,374798,374119,374769,373052,367518,377603,402147,427442,437019,448944,449896,457807,456102,443203,437492,423630,416571,401233,382934,367124,342412,315160,290016,271207,243101,218484,191553,165145,135998,111648,88059,67750,51089,36782,25135,17092,11030,7046,10041
2095,1,26633461,109626,111358,113227,115222,117343,119604,122028,124631,127412,130366,133471,136697,140012,143408,146837,150261,153899,158176,163241,168873,174791,180861,186879,192751,198165,202908,207021,210678,214036,217141,220063,222877,225679,228585,231672,235012,238703,242875,247629,252997,258958,265480,272515,279981,287734,295569,303263,310627,317533,323911,329743,335046,339879,344320,348437,352278,355870,359257,362456,365457,368226,370688,372791,374363,375102,375164,374577,373361,371741,370746,371033,368943,363047,372530,396179,420434,429104,439959,439935,446578,443683,429769,422678,407534,398732,381791,361875,344160,318021,289585,263217,242736,214212,189227,162793,137473,110671,88622,68020,50810,37122,25846,17053,11181,6949,9870
2096,1,26181304,108033,109681,111443,113315,115296,117406,119672,122114,124738,127544,130516,133627,136852,140183,143577,146991,150641,154942,160033,165698,171659,177780,183859,189799,195292,200127,204340,208098,211549,214726,217685,220479,223185,225902,228710,231691,234944,238593,242761,247522,252885,258827,265330,272354,279806,287536,295334,302983,310305,317162,323477,329234,334454,339208,343575,347617,351371,354861,358129,361196,364059,366683,368991,370925,372309,372835,372660,371814,370317,368390,367050,366946,364455,358170,367001,389683,412819,420516,430219,429145,434418,430234,415216,406618,390082,379412,360795,339239,319644,292214,262826,235585,213890,185527,160816,135516,111872,87846,68455,51012,36919,26085,17535,11155,7044,9717
2097,1,25733243,106506,108088,109765,111531,113388,115358,117473,119756,122220,124867,127691,130668,133779,137020,140349,143727,147364,151663,156760,162442,168432,174594,180726,186731,192301,197226,201539,205402,208957,212230,215264,218096,220784,223405,226026,228729,231624,234836,238482,242656,247412,252757,258681,265172,272183,279613,287307,295061,302668,309942,316738,322978,328653,333794,338474,342766,346722,350375,353747,356884,359814,362534,365004,367144,368890,370059,370347,369911,368782,366978,364717,363007,362483,359558,352854,360983,382625,404557,411206,419666,417459,421251,415665,399440,389205,371180,358546,338226,315074,293706,265212,235236,207589,185249,157672,133870,110278,88799,67855,51338,37066,25942,17697,11471,7028,9689
2098,1,25289663,105023,106559,108170,109850,111602,113449,115424,117556,119860,122346,125011,127840,130817,133943,137181,140495,144091,148362,153443,159120,165122,171312,177488,183550,189192,194205,198617,202587,206251,209631,212762,215670,218397,221001,223527,226044,228662,231517,234726,238378,242548,247287,252614,258527,265006,271996,279391,287042,294754,302314,309528,316249,322408,328004,333072,337677,341884,345739,349275,352518,355519,358307,360874,363177,365129,366661,367588,367615,366895,365457,363319,360700,358592,357612,354222,347068,354445,374967,395601,401120,408239,404805,406986,399871,382334,370346,350767,336118,314133,289506,266566,237371,207281,179791,157435,131253,108939,87534,68592,50889,37303,26046,17601,11577,7227,9668
2099,1,24850915,103568,105076,106641,108255,109921,111662,113514,115506,117658,119984,122487,125158,127985,130977,134101,137325,140851,145068,150104,155753,161746,167946,174151,180261,185969,191066,195575,199650,203424,206916,210155,213163,215968,218612,221122,223546,225978,228557,231409,234624,238272,242425,247147,252464,258365,264824,271779,279133,286743,294410,301910,309050,315690,321771,327294,332288,336808,340914,344653,348061,351169,354029,356666,359068,361184,362922,364213,364877,364617,363586,361813,359317,356313,353774,352305,348413,340782,347351,366666,385897,390198,395865,391098,391522,382748,363808,349979,328826,312175,288642,262755,238583,209163,179525,152797,131056,106809,86471,67615,51441,36977,26212,17671,11513,7293,9778
2100,1,24417319,102124,103620,105157,106724,108325,109980,111726,113594,115605,117779,120122,122630,125300,128142,131132,134241,137673,141806,146771,152364,158323,164511,170729,176872,182637,187810,192414,196592,200475,204079,207434,210552,213458,216181,218732,221141,223481,225874,228450,231308,234519,238152,242288,247000,252306,258187,264613,271528,278843,286408,294016,301444,308504,315067,321075,326524,331433,335853,339844,343455,346729,349697,352409,354881,357097,359001,360500,361526,361902,361330,359962,357828,354947,351525,348523,346528,342103,333961,339661,357672,375389,378370,382459,376237,374756,364201,343800,328087,305403,286843,261970,235171,210231,181154,152570,127195,106649,84781,66794,50709,37378,25983,17784,11559,7253,9884
2101,1,23989171,100677,102175,103700,105239,106793,108383,110043,111805,113692,115725,117915,120263,122769,125453,128293,131269,134581,138606,143471,148980,154878,161030,167238,173397,179203,184445,189136,193414,197405,201121,204590,207825,210843,213668,216300,218750,221076,223378,225768,228351,231205,234401,238017,242144,246845,252132,257982,264369,271246,278517,286025,293562,300911,307895,314385,320319,325683,330493,334799,338663,342141,345276,348096,350644,352933,354939,356605,357840,358578,358638,357727,355997,353476,350178,346308,342808,340251,335256,326567,331330,347933,364011,365557,367927,360126,356597,344172,322295,304716,280620,260337,234469,207225,182079,153955,127006,103507,84653,65488,50093,36845,26265,17628,11633,7282,9921
2102,1,23566752,99216,100728,102254,103781,105307,106850,108445,110120,111901,113809,115858,118053,120399,122920,125601,128427,131601,135494,140233,145631,151439,157526,163699,169851,175682,180978,185746,190119,194214,198041,201625,204977,208112,211051,213785,216317,218686,220974,223273,225670,228249,231088,234268,237875,241993,246675,251931,257743,264094,270929,278144,285583,293043,300317,307229,313645,319495,324759,329455,333635,337367,340708,343696,346354,348720,350800,352569,353974,354922,355345,355063,353787,351667,348726,344980,340629,336599,333442,327834,318557,322308,337386,351684,351668,352172,342676,336986,322643,299337,279989,254689,233008,206606,179476,154741,128159,103354,82160,65389,49113,36398,25891,17819,11531,7329,9958
