îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,1,49335972,381161,381141,381288,381680,382356,383391,384931,387076,389827,393194,397151,401579,406417,411643,417060,422514,428428,435679,444526,454767,466754,479073,491196,502829,513055,521240,527373,531783,534825,536417,536354,535047,532717,529537,525807,522991,522219,518788,511517,529407,540787,497642,516993,540587,552470,574537,586348,585207,595133,595813,608244,611154,611945,619643,615215,608301,607698,624429,623475,633774,639206,645836,636089,638619,631219,625062,624459,614341,592740,588930,575375,577216,576999,584289,587382,583919,590466,595539,587326,571000,558334,562708,554643,549919,537198,531792,518568,509637,475314,424592,368781,314983,268332,222813,185111,117279,115130,83497,61112,43048,29668,20232,13483,8229,4846,6578
2062,1,49003934,381196,381220,381276,381452,381830,382494,383546,385130,387330,390143,393559,397533,401960,406831,412039,417416,423367,430728,439710,450105,462238,474709,487003,498872,509459,518129,524904,530096,533960,536530,537743,537353,535773,533229,529815,525836,522823,521964,518531,511280,529156,540496,497343,516665,540226,552064,574051,585772,584559,594393,594965,607247,610010,610665,618221,613677,606639,605868,622349,621175,631201,636361,642695,632705,634895,627165,620627,619563,609016,587061,582693,568646,569767,568784,575110,577199,572745,577982,581609,572103,554566,540434,542532,532299,524918,509539,500707,484096,471078,434388,383025,327853,275518,230563,187755,152697,94510,90431,63776,45291,30894,20583,13549,8705,5116,6531
2063,1,48672776,381090,381257,381357,381440,381602,381968,382648,383744,385383,387644,390504,393937,397910,402369,407223,412391,418259,425641,434713,445229,457502,470119,482569,494615,505450,514498,521772,527616,532268,535664,537858,538745,538084,536290,533510,529846,525669,522570,521707,518293,511040,528874,540175,497031,516323,539833,551601,573492,585130,583838,593555,593998,606120,608743,609274,616687,612013,604826,603865,620071,618672,628413,633290,639302,629045,630849,622750,615799,614234,603226,580891,575930,561363,561714,559912,565209,566229,560719,564557,566639,555752,536912,521197,520838,508282,498098,479982,467676,447746,430817,392168,340811,287046,236977,194496,155058,123205,74334,69172,47337,32555,21468,13806,8761,5421,6677
2064,1,48343370,380776,381152,381394,381521,381590,381740,382122,382846,383997,385695,388003,390880,394310,398315,402757,407570,413224,420505,429580,440172,452548,465303,477903,490111,501137,510451,518117,524470,529779,533968,536991,538863,539480,538604,536574,533543,529679,525416,522315,521470,518052,510770,528562,539838,496705,515951,539384,551068,572869,584415,583022,592598,592903,604871,607367,607774,615028,610198,602842,601671,617591,615961,625404,629973,635632,625067,626442,617942,610543,608438,596933,574199,568608,553485,553014,550340,554541,554422,547784,550126,550556,538185,517937,500507,497512,482508,469424,448557,432821,409760,389243,349243,298667,247139,200121,160809,125264,97032,56939,51418,34078,22658,14423,8942,5465,6954
2065,1,48016617,380192,380839,381290,381559,381672,381729,381895,382320,383098,384308,386052,388376,391250,394712,398699,403101,408394,415444,424398,434975,447409,460266,473008,485374,496575,506097,514043,520797,526622,531473,535293,537996,539598,540003,538891,536608,533377,529427,525162,522080,521230,517781,510471,528236,539488,496350,515525,538868,550475,572175,583605,582089,591514,591691,603514,605884,606152,613219,608211,600668,599282,614905,613033,622153,626385,631643,620734,621643,612708,604825,602139,590108,566951,560686,544973,543624,540023,543055,541718,533876,534618,533273,519298,497524,478257,472473,454939,438920,415374,396368,370498,346928,306336,257398,208922,165647,130067,98781,74428,42387,37073,23756,15248,9357,5587,7151
2066,1,47693417,379296,380257,380978,381455,381710,381810,381884,382093,382572,383409,384664,386423,388744,391649,395093,399040,403916,410589,419291,429730,442129,455041,467889,480403,491776,501490,509659,516703,522936,528307,532793,536295,538732,540123,540292,538928,536444,533124,529172,524928,521842,520960,517481,510159,527896,539106,495944,515036,538292,549813,571388,582679,581033,590314,590373,602051,604279,604382,611237,606035,598301,596694,612003,609870,618636,622484,627297,616014,616417,607012,598610,595304,582713,559108,552122,535783,533501,528912,530695,528057,518928,517949,514688,498977,475568,454364,445677,425594,406687,380642,358655,330492,304579,264262,217821,173124,134139,102700,75874,55487,30608,25884,16012,9908,5856,7344
2067,1,47374638,378068,379362,380396,381143,381606,381849,381965,382082,382344,382882,383764,385034,386790,389140,392027,395430,399847,406087,414392,424560,436798,449672,462578,475205,486740,496644,505022,512298,518827,524610,529620,533792,537030,539257,540414,540330,538764,536191,532870,528939,524691,521574,520660,517167,509834,527526,538670,495478,514491,537651,549063,570489,581630,579862,589009,588953,600468,602528,602443,609066,603664,595736,593899,608869,606448,614813,618234,622562,610873,610729,600820,591864,587898,574709,550627,542874,525872,522597,516953,517401,513370,502857,500022,494690,477115,451982,428784,417140,394567,372924,344677,320187,290405,262998,223859,180695,140359,106049,78991,56645,40127,21403,17473,10421,6211,7625
2068,1,47061070,376499,378135,379501,380562,381295,381745,382004,382164,382333,382654,383237,384133,385398,387184,389516,392362,396230,401997,409849,419600,431545,444252,457122,469812,481474,491560,500142,507638,514404,520490,525916,530615,534525,537556,539549,540454,540168,538513,535937,532637,528702,524423,521276,520348,516841,509480,527103,538168,494957,513883,536924,548205,569469,580467,578590,587603,587416,598741,600609,600319,606701,601096,592966,590880,605477,602726,610646,613602,617405,605278,604544,594098,584553,579878,566051,541465,532898,515195,510859,504088,503105,497577,485570,480728,473168,453622,426720,401527,386946,362040,337930,307953,281595,250995,223012,185905,146668,111105,81675,59055,41025,28101,14471,11390,6542,8008
2069,1,46753385,374590,376567,378275,379667,380713,381434,381901,382202,382415,382644,383009,383605,384497,385791,387557,389849,393156,398361,405722,415002,426505,438910,451613,464270,476010,486242,495024,502735,509726,516055,521786,526905,531345,535049,537848,539590,540293,539917,538260,535705,532400,528435,524127,520966,520022,516485,509074,526615,537608,494377,513193,536091,547233,568338,579203,577219,586080,585738,596848,598507,598004,604138,598321,589974,587612,601789,598671,606104,608556,611790,599192,597829,586811,576633,571201,556694,531580,522148,503697,498227,490250,487730,480586,466963,459961,450036,428450,399788,372670,355271,328299,302161,271068,243606,213047,185399,151069,116241,85681,61148,42833,28774,19029,9448,7162,8438
2070,1,46452114,372360,374658,376707,378440,379818,380852,381589,382099,382454,382726,382998,383377,383969,384889,386164,387889,390639,395271,402054,410824,421833,433786,446183,458676,470396,480725,489669,497591,504805,511363,517341,522769,527631,531867,535341,537891,539431,540044,539666,538028,535469,532134,528139,523818,520643,519668,516078,508608,526072,536984,493718,512403,535147,546154,567110,577840,575734,584419,583900,594774,596215,595496,601369,595323,586734,584057,597768,594250,601156,603063,605683,592583,590547,578915,568062,561821,546597,520925,510570,491323,484639,475365,471186,462294,446930,437633,425240,401600,371257,342374,322384,293776,266195,234714,206978,177301,150828,119874,89758,64235,44414,30086,19514,12443,5950,9069
2071,1,46154386,369833,372429,374798,376871,378591,379957,381007,381788,382351,382764,383080,383366,383741,384360,385261,386494,388675,392740,398935,407110,417587,429034,440974,453161,464728,475056,484114,492209,499640,506426,512639,518316,523489,528150,532158,535384,537733,539184,539793,539434,537792,535202,531836,527828,523494,520289,519259,515606,508083,525461,536270,492960,511502,534094,544975,565778,576357,574105,582588,581874,592501,593719,592772,598362,592060,583192,580162,593362,589407,595740,597054,599015,585378,582615,570324,558749,551647,535659,509393,498048,477945,469949,459269,453283,442497,425274,413565,398641,372993,341131,310737,288541,258865,230549,199474,172297,144282,119721,92595,67316,46674,31209,20412,12765,7839,8695
2072,1,45859697,367043,369902,372568,374962,377022,378730,380112,381206,382039,382661,383119,383448,383730,384131,384731,385590,387277,390766,396381,403953,413812,424716,436144,447870,459141,469332,478405,486625,494236,501245,507689,513604,519031,524004,528439,532201,535227,537486,538932,539561,539197,537523,534902,531523,527501,523137,519880,518784,515074,507494,524763,535446,492093,510495,532941,543695,564325,574725,572306,580566,579650,590020,591003,589807,595082,588486,579302,575885,588526,584096,589804,590481,591731,577515,573970,560975,548631,540608,523801,496900,484487,463459,454036,441819,433872,421056,401886,387696,370244,342726,309609,278117,254252,224201,195934,166050,140210,114525,92477,69443,48912,32797,21173,13352,8042,9610
2073,1,45568617,364032,367111,370040,372731,375112,377160,378884,380309,381457,382349,383016,383487,383811,384120,384502,385060,386371,389360,394389,401367,410604,420878,431755,442965,453780,463689,472640,480887,488630,495824,502495,508646,514312,519541,524291,528482,532045,534981,537235,538701,539324,538927,537222,534587,531194,527142,522726,519404,518249,514476,506818,523956,534504,491124,509393,531688,542299,562728,572925,570320,578348,577223,587321,588048,586575,591490,584561,575031,571191,583222,578276,583311,583301,583782,568946,564560,550816,537652,528640,510954,483370,469802,447765,436785,422899,412849,397900,376747,360079,340201,311057,277108,245067,220206,190539,163104,135127,111293,88463,69354,50458,34370,22251,13851,8412,10264
2074,1,45281490,360846,364100,367248,370202,372880,375249,377313,379081,380560,381766,382703,383383,383850,384202,384491,384831,385840,388450,392971,399350,407976,417615,427853,438506,448809,458275,466958,475092,482868,490200,497061,503442,509347,514818,519826,524334,528326,531800,534732,537004,538464,539054,538626,536906,534256,530832,526727,522247,518868,517647,513792,506039,523034,533452,490063,508195,530323,540763,560964,570936,568140,575926,574582,584384,584824,583033,587545,580251,570345,566044,577410,571909,576218,575466,575120,559619,554337,539794,525750,515675,497042,468719,453894,430752,418080,402408,390144,373011,349910,330860,308765,278403,244177,212250,187143,158613,132729,107258,85967,66344,50394,35456,23318,14555,8726,10859
2075,1,44998451,357531,360913,364236,367409,370350,373016,375402,377509,379331,380868,382119,383070,383746,384241,384573,384820,385610,387916,392052,397915,405926,414943,424535,434543,444292,453254,461506,469380,477050,484419,491423,497998,504136,509848,515100,519868,524180,528084,531552,534502,536768,538194,538752,538308,536573,533892,530414,526245,521708,518265,516958,513001,505149,522004,532300,488911,506890,528821,539069,559017,568754,565761,573291,571708,581180,581293,579144,583213,575522,565204,560403,571053,564955,568478,566927,565691,549484,543243,527844,512855,501634,481976,452847,436648,412306,397822,380277,365740,346440,321517,300287,276351,245319,211480,180382,155786,129074,105355,82850,64472,48206,35411,24055,15253,9170,11381
2076,1,44719460,354135,357597,361048,364395,367555,370485,373168,375597,377758,379638,381221,382486,383433,384136,384611,384901,385598,387685,391513,396985,404468,412858,421819,431174,440276,448692,456450,463900,471314,478583,485628,492349,498685,504632,510127,515142,519715,523939,527837,531323,534267,536499,537893,538435,537975,536207,533472,529928,525701,521102,517575,516163,512099,504154,520877,531049,487656,505455,527164,537197,556881,566373,563173,570424,568574,577671,577416,574875,578460,570335,559572,554232,564109,557366,560043,557634,555447,538488,531217,514897,498891,486429,465655,435641,417949,392328,375944,356490,339687,318328,291807,268764,243511,212469,179728,150158,126774,102454,81380,62134,46846,33874,24024,15735,9610,11940
2077,1,44444344,350705,354200,357731,361206,364541,367690,370636,373362,375844,378064,379989,381587,382848,383823,384507,384940,385681,387673,391280,396440,403523,411375,419700,428415,436862,444637,451856,458819,465812,472829,479777,486544,493028,499175,504909,510169,514991,519476,523694,527610,531090,533999,536199,537576,538101,537608,535785,532983,529381,525091,520408,516779,515254,511090,503065,519652,529685,486274,503870,525334,535144,554549,563782,560356,567297,565141,573818,573159,570189,573246,564651,553410,547492,556531,549095,550862,547535,544332,526567,518188,500878,483769,469957,447963,416986,397698,370752,352428,331096,312123,288913,261174,236825,210903,180568,149613,122194,100628,79139,61032,45148,32918,22981,15715,9913,12518
2078,1,44172835,347291,350771,354333,357888,361351,364674,367839,370828,373608,376148,378414,380354,381947,383237,384193,384835,385719,387756,391269,396204,402969,410414,418192,426262,434066,441189,447772,454201,460710,467309,474010,480682,487215,493513,499449,504950,510019,514754,519234,523469,527378,530823,533700,535882,537242,537734,537184,535293,532432,528766,524391,519608,515870,514239,509986,501882,518317,528185,484750,502121,523326,532903,552012,560962,557284,563871,561371,569588,568488,565050,567534,558434,546680,540137,548272,540093,540887,536578,532281,513652,504079,485696,467388,452101,428780,396781,375826,347561,327323,304229,283282,258584,230137,205112,179237,150313,121750,96992,77729,59351,44346,31724,22333,15033,9901,13026
2079,1,43904604,343936,347355,350902,354488,358031,361483,364823,368031,371072,373910,376496,378777,380713,382335,383606,384521,385614,387794,391352,396193,402730,409851,417216,424731,431885,438365,444300,450096,456073,462191,468476,474903,481345,487694,493784,499489,504801,509785,514514,519010,523238,527113,530526,533385,535550,536875,537309,536691,534740,531813,528062,523584,518693,514853,513128,508787,500592,516849,526529,483067,500201,521134,530465,549250,557886,553918,560109,557232,564945,563364,559419,561284,551643,539336,532122,539284,530313,530063,524700,519226,499666,488800,469249,449629,432741,408003,374960,352318,322803,300762,276117,253544,227855,199320,174316,149205,122320,96640,74920,58294,43125,31161,21523,14609,9471,13300
2080,1,43639302,340684,344000,347486,351056,354630,358162,361630,365012,368273,371373,374256,376857,379134,381100,382704,383934,385299,387689,391391,396278,402719,409608,416644,423739,430333,436163,441457,446606,451951,457539,463345,469359,475558,481818,487961,493824,499343,504569,509547,514292,518781,522975,526817,530212,533053,535184,536452,536816,536136,534119,531105,527249,522662,517671,513741,511922,507479,499174,515229,524701,481220,498106,518750,527811,546239,554517,550223,555980,552690,559853,557749,553259,554459,544232,531333,523398,529518,519700,518328,511831,505088,484521,472248,451420,430375,411772,385565,351505,327221,296609,272971,247131,223413,197343,169394,145108,121418,97092,74649,56188,42357,30303,21141,14079,9204,13186
2081,1,43376579,337575,340748,344129,347638,351196,354760,358308,361818,365252,368571,371716,374615,377213,379520,381467,383031,384711,387372,391285,396318,402806,409598,416397,423158,429328,434595,439238,443748,448447,453404,458682,464218,470006,476026,482082,488001,493679,499113,504334,509327,514065,518521,522682,526506,529883,532689,534761,535959,536261,535513,533407,530287,526320,521633,516552,512533,510606,506042,497609,513440,522695,479205,495827,516154,524917,542940,550818,546166,551448,547709,554274,551608,546531,547010,536156,522622,513919,518921,508195,505615,497894,489778,468114,454305,432088,409521,389127,361447,326466,300668,269201,244315,217763,193497,167714,141010,118085,96377,74998,55984,40827,29763,20559,13830,8870,12948
2082,1,43116110,334641,337637,340876,344280,347777,351325,354904,358494,362056,365548,368912,372072,374968,377596,379885,381793,383806,386781,390966,396211,402847,409686,416386,422907,428739,433580,437660,441519,445578,449889,454536,459546,464859,470469,476287,482122,487858,493452,498880,504116,509102,513807,518230,522373,526179,529521,532268,534270,535405,535638,534799,532586,529353,525283,520506,515338,511216,509160,504455,495881,511477,520506,477012,493346,513324,521746,539318,546757,541714,546477,542250,548170,544900,539189,538893,527366,513157,503634,507433,495730,491848,482803,473193,450328,434850,411151,386999,364786,335700,299975,272885,240941,215282,188603,164445,139612,114750,93731,74445,56245,40678,28688,20193,13449,8713,12604
2083,1,42857603,331911,334703,337764,341026,344418,347904,351468,355088,358730,362349,365886,369265,372424,375349,377960,380209,382565,385871,390369,395887,402738,409728,416476,422895,428485,432985,436638,439932,443339,447011,451013,455393,460180,465316,470727,476326,481980,487634,493222,498665,503894,508846,513519,517923,522049,525819,529102,531780,533718,534782,534924,533976,531648,528310,524148,519281,514013,509767,507563,502703,493985,509334,518124,474625,490641,510224,518265,535341,542300,536831,541031,536279,541504,537580,531188,530058,517815,502887,492485,494987,482232,476940,466454,455214,431043,413779,388540,362792,338801,308459,272256,244238,212308,186454,160285,136891,113612,91084,72401,55831,40869,28584,19463,13209,8473,12310
2084,1,42600811,329408,331973,334829,337913,341162,344544,348046,351650,355322,359020,362684,366236,369613,372802,375711,378283,380979,384624,389451,395284,402410,409618,416519,422986,428473,432728,436039,438905,441746,444765,448127,451863,456022,460633,465571,470765,476186,481759,487406,493009,498445,503640,508561,513215,517601,521691,525404,528616,531229,533097,534069,534100,533035,530600,527169,522916,517947,512557,508169,505800,500781,491916,507003,515532,472022,487677,506820,514444,530977,537412,531481,535073,529757,534230,529602,522479,520458,507453,491754,480405,481509,467615,460790,448731,435720,410157,391023,364236,336949,311309,279956,243675,215214,183879,158459,133428,111397,90180,70356,54298,40567,28718,19393,12732,8322,11999
2085,1,42345543,327143,329469,332098,334976,338048,341287,344684,348227,351882,355609,359352,363031,366582,369989,373161,376031,379048,383029,388192,394354,401797,409284,416406,423030,428565,432716,435780,438303,440715,443167,445876,448972,452487,456471,460886,465609,470627,475967,481534,487195,492791,498194,503358,508260,512896,517247,521279,524921,528069,530611,532386,533247,533159,531985,529453,525929,521572,516479,510949,506404,503866,498683,489665,504467,512704,469171,484423,503082,510250,526191,532056,525628,528566,522640,526302,520919,513017,510043,496218,479693,467324,466914,451781,443282,429515,414608,387600,366564,338290,309606,282542,250567,214718,186395,156271,131908,108580,88422,69659,52765,39454,28506,19483,12686,8021,11732
2086,1,42091661,325123,327204,329593,332244,335110,338171,341426,344863,348456,352166,355938,359696,363373,366954,370345,373479,376792,381087,386582,393080,400852,408661,416067,422916,428609,432810,435768,438043,440110,442132,444274,446717,449592,452932,456721,460923,465473,470411,475745,481326,486980,492543,497914,503060,507944,512545,516838,520799,524377,527454,529903,531566,532307,532108,530835,528208,524577,520094,514859,509175,504467,501756,496401,487214,501700,509607,466040,480851,498981,505651,520947,526197,519236,521465,514884,517673,511485,502750,498751,484047,466631,453159,451103,434615,424299,408702,391806,363355,340452,310839,280997,252882,220791,185965,158409,130086,107343,86186,68301,52241,38339,27723,19340,12745,7992,11402
2087,1,41839091,323342,325183,327327,329738,332377,335233,338309,341603,345090,348737,352491,356279,360035,363742,367307,370661,374234,378819,384623,391450,399558,407700,415433,422571,428494,432854,435862,438031,439849,441526,443237,445112,447333,450034,453180,456758,460788,465259,470191,475539,481113,486735,492266,497620,502747,507596,512139,516363,520260,523767,526751,529087,530629,531258,530958,529586,526850,523090,518462,513071,507228,502354,499459,493917,484542,498669,506207,462603,476931,494483,500611,515210,519797,512260,513727,506442,508298,501249,491620,486518,470867,452487,437814,433963,416004,403740,386226,367298,337472,312826,282116,251499,222830,191225,158044,131867,105860,85204,66573,51223,37959,26940,18809,12651,8029,11199
2088,1,41587824,321787,323402,325306,327471,329870,332499,335369,338485,341827,345369,349060,352829,356615,360400,364092,367620,371410,376248,382334,389467,397901,406384,414457,421928,428144,432737,435907,438125,439838,441265,442630,444073,445727,447774,450281,453217,456624,460577,465041,469988,475329,480871,486461,491975,497310,502402,507194,511668,515828,519654,523068,525939,528154,529583,530109,529709,528225,525357,521450,516661,511109,505103,500055,496960,491208,481615,495341,502474,458832,472631,489554,495098,508944,512814,504658,505304,497270,498125,490152,479562,473271,456595,437164,421179,415379,395846,381536,362067,341134,310087,283919,252501,221612,192992,162514,131563,107309,84027,65815,49928,37219,26673,18278,12304,7970,11111
2089,1,41337911,320436,321847,323524,325449,327603,329991,332634,335543,338707,342104,345688,349393,353161,356976,360747,364403,368364,373409,379739,387149,395886,404699,413119,420936,427492,432384,435789,438170,439933,441253,442367,443465,444686,446165,448019,450318,453085,456414,460361,464840,469780,475090,480600,486173,491668,496969,502004,506727,511138,515227,518961,522262,525012,527113,528438,528862,528347,526728,523709,519638,514686,508968,502791,497553,494234,488240,478401,491689,498378,454695,467920,484163,489076,502107,505204,496384,496152,487319,487097,478130,466504,458925,441133,420554,403143,395252,374076,357670,336275,313452,281434,254114,222494,191936,164015,135284,107061,85177,64906,49359,36278,26153,18096,11956,7751,11030
2090,1,41089459,319261,320496,321968,323666,325579,327722,330125,332806,335764,338981,342420,346019,349723,353519,357320,361054,365140,370346,376874,384522,393530,402649,411407,419577,426487,431725,435434,438052,439978,441348,442356,443202,444077,445124,446410,448056,450186,452876,456201,460162,464635,469543,474823,480316,485871,491331,496575,501542,506202,510542,514539,518161,521341,523977,525973,527195,527502,526849,525075,521890,517651,512530,506639,500275,494824,491248,484982,474873,487680,493885,450163,462767,478275,482506,494655,496921,487394,486223,476530,475150,465111,452363,443385,424372,402545,383608,373515,350677,332192,308988,284488,251890,223916,192701,163119,136533,110090,84981,65794,48677,35865,25492,17744,11838,7533,10854
2091,1,40842618,318225,319321,320617,322110,323796,325698,327856,330296,333025,336035,339294,342747,346345,350077,353859,357624,361784,367104,373783,381621,390860,400254,409323,417837,425109,430710,434770,437696,439860,441394,442451,443190,443814,444514,445368,446447,447925,449979,452665,456004,459959,464400,469279,474541,480016,485537,490942,496118,501022,505612,509860,513746,517247,520313,522844,524736,525839,526007,525197,523251,519894,515482,510184,504103,497531,491834,487970,481405,471001,483283,488962,445205,457139,471849,475345,486545,487921,477640,475459,464842,462212,451013,437045,426538,406199,383039,362512,350151,325697,305236,280436,254623,221956,193932,163768,135787,111107,87384,65642,49343,35369,25201,17295,11607,7458,10622
2092,1,40597572,317289,318285,319441,320758,322239,323914,325831,328026,330513,333294,336345,339618,343070,346696,350414,354161,358347,363731,370511,378491,387911,397538,406887,415721,423347,429319,433748,437029,439501,441275,442497,443286,443802,444250,444758,445404,446316,447719,449769,452469,455802,459727,464139,469001,474246,479687,485153,490490,495604,500438,504937,509074,512840,516227,519188,521613,523386,524348,524357,523372,521250,517716,513123,507630,501338,494525,488552,484371,477480,466755,478466,483577,439791,450997,464846,467551,477733,478156,467065,463797,452185,448202,435740,420439,408272,386517,361974,339836,325208,299268,277031,250997,224365,192235,164815,136328,110499,88192,67499,49229,35853,24853,17098,11313,7312,10445
2093,1,40354520,316412,317349,318405,319582,320887,322357,324046,326000,328241,330780,333602,336667,339938,343418,347029,350712,354877,360276,367107,375178,384730,394539,404127,413247,421202,427539,432348,436001,438832,440916,442378,443332,443898,444239,444494,444794,445274,446111,447509,449574,452268,455572,459468,463864,468709,473920,479307,484706,489981,495026,499770,504158,508176,511828,515110,517966,520272,521903,522703,522535,521370,519066,515346,510555,504846,498309,491224,484949,480422,473176,462102,473196,477695,433882,444304,457225,459083,468172,467570,455609,451168,438478,433025,419184,402435,388489,365260,339332,315628,298819,271614,247949,221169,194320,163372,137199,110939,87710,68123,50622,35771,25193,16862,11184,7128,10258
2094,1,40113657,315550,316471,317469,318545,319710,321004,322488,324214,326214,328507,331086,333921,336984,340283,343748,347325,351422,356787,363619,371731,381363,391304,401078,410443,418696,425373,430555,434593,437800,440244,442018,443213,443944,444335,444483,444531,444664,445069,445902,447316,449375,452040,455316,459196,463575,468387,473544,478865,484203,489410,494364,498999,503269,507174,510721,513898,516634,518797,520265,520887,520537,519186,516691,512767,507754,501795,494983,487602,480994,476091,468459,457013,467441,471277,427442,437019,448944,449896,457807,456102,443203,437492,423630,416571,401233,382934,367124,342412,315160,290016,271207,243101,218484,191553,165145,135998,111648,88059,67750,51089,36782,25135,17092,11030,7046,10041
2095,1,39875158,314665,315610,316591,317608,318673,319827,321135,322655,324427,326478,328810,331402,334235,337325,340610,344041,348027,353313,360098,368200,377859,387880,397789,407347,415855,422843,428374,432792,436387,439210,441345,442852,443825,444381,444579,444519,444400,444459,444861,445709,447118,449148,451786,455046,458909,463256,468016,473108,478368,483638,488756,493602,498119,502276,506077,509519,512577,515169,517169,518457,518895,518356,516810,514105,509954,504686,498446,491332,483626,476658,471345,463300,451454,461161,464283,420434,429104,439959,439935,446578,443683,429769,422678,407534,398732,381791,361875,344160,318021,289585,263217,242736,214212,189227,162793,137473,110671,88622,68020,50810,37122,25846,17053,11181,6949,9870
2096,1,39639159,313718,314724,315729,316730,317736,318789,319957,321301,322867,324689,326779,329124,331714,334574,337649,340900,344736,349900,356592,364635,374270,384316,394308,404006,412718,419973,425825,430599,434578,437792,440308,442178,443464,444262,444625,444615,444389,444196,444251,444668,445512,446892,448895,451518,454762,458594,462889,467584,472617,477810,482992,488002,492731,497136,501190,504886,508209,511123,513552,515372,516474,516721,515983,514223,511284,506873,501318,494770,487326,479266,471906,466154,457664,445388,454316,456671,412819,420516,430219,429145,434418,430234,415216,406618,390082,379412,360795,339239,319644,292214,262826,235585,213890,185527,160816,135516,111872,87846,68455,51012,36919,26085,17535,11155,7044,9717
2097,1,39405752,312677,313777,314843,315868,316857,317852,318919,320123,321512,323128,324989,327091,329434,332050,334895,337937,341589,346591,353147,361085,370646,380666,390686,400471,409333,416805,422936,428038,432377,435977,438886,441139,442788,443900,444505,444661,444485,444185,443988,444059,444471,445287,446640,448629,451236,454449,458230,462462,467099,472066,477172,482247,487141,491759,496061,500010,503587,506768,509519,511768,513401,514310,514356,513401,511402,508195,503490,497620,490736,482933,474488,466709,460484,451515,438778,446867,448400,404557,411206,419666,417459,421251,415665,399440,389205,371180,358546,338226,315074,293706,265212,235236,207589,185249,157672,133870,110278,88799,67855,51338,37066,25942,17697,11471,7028,9689
2098,1,39174980,311517,312736,313895,314981,315995,316973,317981,319084,320333,321772,323426,325299,327399,329767,332369,335180,338620,343427,349808,357597,367038,376980,386975,396792,405751,413387,419745,425133,429804,433769,437067,439714,441748,443224,444144,444542,444531,444281,443977,443796,443862,444247,445036,446375,448349,450926,454089,457808,461982,466554,471435,476436,481396,486180,490695,494893,498724,502159,505177,507749,509810,511250,511956,511781,510584,508312,504803,499776,493563,486312,478118,469262,461032,454297,444814,431584,438774,439425,395601,401120,408239,404805,406986,399871,382334,370346,350767,336118,314133,289506,266566,237371,207281,179791,157435,131253,108939,87534,68592,50889,37303,26046,17601,11577,7227,9668
2099,1,38946841,310217,311575,312854,314034,315108,316110,317102,318146,319294,320592,322069,323735,325605,327730,330084,332652,335858,340442,346615,354216,363493,373310,383228,393023,402024,409769,416303,421926,426888,431188,434853,437892,440321,442183,443467,444180,444412,444327,444073,443785,443599,443638,443996,444772,446097,448041,450568,453670,457332,461443,465930,470707,475595,480446,485128,489540,493620,497310,500583,503422,505806,507674,508909,509394,508973,507498,504919,501079,495701,489113,481464,472852,463554,454838,447554,437521,423767,429992,429697,385897,390198,395865,391098,391522,382748,363808,349979,328826,312175,288642,262755,238583,209163,179525,152797,131056,106809,86471,67615,51441,36977,26212,17671,11513,7293,9778
2100,1,38721293,308765,310275,311693,312992,314159,315223,316239,317266,318355,319552,320887,322376,324039,325935,328045,330365,333325,337666,343603,350983,360056,369705,379498,389218,398205,406005,412660,418466,423668,428263,432266,435674,438496,440755,442425,443504,444050,444207,444119,443881,443588,443375,443388,443733,444494,445790,447685,450152,453199,456799,460826,465211,469877,474656,479407,483986,488281,492220,495749,498844,501496,503687,505350,506362,506599,505897,504111,501195,496994,491232,484237,476161,467101,457326,448087,440216,429596,415286,420472,419157,375389,378370,382459,376237,374756,364201,343800,328087,305403,286843,261970,235171,210231,181154,152570,127195,106649,84781,66794,50709,37378,25983,17784,11559,7253,9884
2101,1,38498268,307156,308823,310392,311831,313118,314274,315351,316403,317475,318612,319846,321194,322679,324367,326248,328324,331033,335118,340800,347932,356770,366210,375832,385429,394349,402148,408869,414804,420193,425032,429334,433082,436275,438928,440997,442462,443374,443846,444000,443926,443684,443364,443125,443125,443456,444188,445436,447272,449685,452670,456188,460115,464390,468949,473630,478278,482741,486896,490675,494026,496935,499395,501381,502821,503584,503537,502521,500393,497108,492513,486335,478904,470369,460825,450538,440740,432243,420998,406091,410159,407744,364011,365557,367927,360126,356597,344172,322295,304716,280620,260337,234469,207225,182079,153955,127006,103507,84653,65488,50093,36845,26265,17628,11633,7282,9921
2102,1,38277683,305390,307213,308940,310529,311956,313232,314402,315515,316610,317731,318906,320152,321496,323006,324679,326526,328988,332814,338229,345095,353670,362867,372279,381706,390510,398254,404985,410993,416516,421547,426095,430144,433680,436705,439169,441033,442332,443170,443638,443807,443729,443459,443114,442862,442848,443151,443835,445025,446807,449160,452064,455484,459303,463474,467935,472514,477047,481372,485368,488970,492136,494853,497109,498871,500062,500540,500176,498814,496312,492626,487603,480978,473078,464049,453985,443151,432757,423592,411678,396131,398991,395384,351684,351668,352172,342676,336986,322643,299337,279989,254689,233008,206606,179476,154741,128159,103354,82160,65389,49113,36398,25891,17819,11531,7329,9958
