îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2030,1,58878408,406714,405555,404100,402510,401848,402933,402036,397930,412565,432537,431483,449994,472643,484645,506763,519305,520117,534320,542371,565070,580238,594490,616352,625624,631048,641404,668508,675939,693082,702907,712005,702574,705583,697748,691016,691075,682273,661984,662093,652310,660848,668308,685842,700032,707963,729888,752369,760308,759489,765308,797509,816051,843881,864563,903461,937116,988376,999488,979503,945897,911888,891649,865652,857950,662738,812660,755620,729624,699268,677554,672412,675956,645761,618186,637562,644946,629613,649591,665908,682238,703359,739941,697252,628069,364157,360064,404062,356259,328934,282929,222779,164885,145943,122346,97271,71280,50459,36546,25069,16268,10098,6183,3624,1949,1058,959
2031,1,58599011,407498,406897,405899,404475,402820,402105,403208,402377,398353,413076,433113,432068,450568,473276,485258,507310,520656,523756,540937,551709,576336,592566,607150,628688,636607,639630,647636,673248,679749,696137,705297,713808,703920,706536,698278,691102,690799,681821,661517,661646,651851,660319,667713,685201,699339,707191,728977,751297,759097,758140,763768,795683,813936,841455,861849,900379,933628,984341,994990,974627,940704,906398,885777,859414,851171,656942,804861,747620,721107,690278,667981,662004,664503,633767,605564,623212,628917,612319,629849,643460,656602,673723,704813,659848,589946,339123,332008,368368,320620,291779,246993,191135,138835,120413,98724,76593,54641,37573,26385,17522,10993,6590,3892,2199,1139,1102
2032,1,58315001,407606,407685,407244,406275,404785,403077,402380,403549,402801,398862,413647,433698,432636,451193,473887,485802,508662,524296,530385,550281,563005,588672,605229,619487,639674,645190,645867,652398,677065,682821,698535,707108,715152,704878,707064,698364,690832,690347,681347,661075,661186,651334,659737,667095,684530,698585,706316,727947,750114,757767,756632,762033,793640,811614,838837,858933,897058,929848,979958,990098,969343,935110,900500,879471,852701,843853,650685,796442,738992,711939,680631,657748,650899,652282,620955,592070,607879,611815,593896,608831,619533,629235,642093,667426,620241,549838,312987,302993,331903,284767,255070,212221,161189,114737,97336,77886,58834,40775,27188,18485,11869,7191,4158,2367,1288,1225
2033,1,58025996,406788,407797,408034,407620,406585,405042,403352,402721,403974,403310,399428,414225,434267,433256,451800,474431,487154,512307,530927,539749,561582,575363,601340,617568,630473,648259,651426,650633,656238,680144,685235,700354,708459,716107,705411,707149,698093,690384,689873,680899,660620,660669,650766,659133,666449,683800,697731,705327,726812,748815,756278,754931,760088,791395,809110,836026,855792,893459,925741,975190,984794,963650,929099,894163,872681,845452,835941,643935,787358,729701,702096,670311,646825,639046,639226,607255,577647,591513,593590,574276,586425,593987,600017,608409,627805,578532,507920,285925,273309,295157,249277,219479,179246,133428,92910,76935,59947,43998,29571,19091,12550,7782,4548,2535,1390,1377
2034,1,57731901,405291,406983,408148,408411,407931,406843,405318,403695,403146,404484,403878,400001,414786,434887,433859,452342,475783,490806,518952,540292,551073,573945,588041,613681,628556,639063,654495,656190,654477,659338,682563,687066,701712,709421,716638,705502,706877,697646,689915,689424,680438,660109,660101,650177,658501,665745,682972,696764,704237,725566,747360,754597,753023,757951,788974,806421,832998,852387,889547,921272,970020,979076,957529,922638,887339,865348,837612,827393,636654,777570,719719,691559,659288,635160,626378,625261,592608,562247,574065,574174,553356,562498,566703,568883,572683,586042,534896,464465,258200,243349,258716,214799,185654,148612,108229,73571,59333,44925,31978,20810,12991,8247,4933,2779,1492,1518
2035,1,57432806,403249,405490,407337,408526,408723,408189,407119,405661,404119,403656,405051,404452,400557,415400,435491,434399,453694,479439,497473,528339,551618,563454,586626,600381,624671,637149,645309,659259,660032,657581,661777,684400,688435,702682,709960,716726,705236,706429,697177,689471,688963,679920,659548,659511,649561,657813,664945,682034,695698,703039,724168,745717,752712,750927,755648,786376,803525,829714,848684,885290,916427,964446,972928,950948,915679,879966,857414,829141,818163,628810,767047,709027,680299,647512,622689,612825,610325,576963,545822,555470,553466,531011,536935,537613,535836,534993,542305,489609,419886,230172,213583,223244,181965,154167,120748,85857,56849,44556,32722,22554,14193,8556,5240,3021,1639,1654
2036,1,57128906,400700,403453,405847,407717,408839,408982,408466,407462,406086,404630,404223,405626,405010,401165,415999,436031,435751,457357,486119,506898,539690,564000,576142,598968,611370,633267,643399,650084,663102,663135,660024,663630,685774,689417,703228,710056,716458,704794,705961,696734,689014,688445,679351,658965,658896,648890,657031,664038,681001,694527,701696,722588,743871,750639,748667,753178,783578,800384,826142,844654,880674,911207,958452,966316,943857,908157,871988,848838,819990,808208,620376,755767,697594,668262,634919,609344,598326,594367,560269,528312,535634,531344,507131,509665,506713,500941,495481,496861,443088,374748,202276,184551,189394,151336,125468,95958,66469,42777,32522,23129,15416,9369,5449,3216,1786,1813
2037,1,56820576,397738,400909,403814,406229,408031,409098,409259,408810,407888,406597,405197,404798,406184,405619,401761,416537,437385,439420,464059,495564,518290,552091,576690,588484,609959,619972,639521,648178,653937,666205,665576,661881,665019,686760,689974,703332,709796,716013,704331,705517,696278,688501,687875,678759,658356,658224,648127,656143,663039,679865,693214,700176,720811,741841,748403,746243,750518,780542,796966,822253,840286,875702,905594,952005,959190,936191,900014,863359,839570,810116,797495,611337,743698,685367,655387,621439,595063,582829,577332,542466,509629,514440,507696,481644,480678,474058,464325,454382,450120,395912,329745,175017,156792,157754,123364,99883,74428,50116,31289,23038,15844,10200,5980,3352,1906,1985
2038,1,56508365,394447,397952,401273,404198,406544,408291,409376,409603,409236,408399,407165,405771,405355,406794,406217,402297,417889,441054,446140,473542,506980,530723,564789,589035,599475,618563,626238,644307,652036,657050,668646,667432,663274,666020,687324,690091,703081,709360,715548,703892,705061,695765,687937,687284,678142,657692,657460,647259,655165,661943,678590,691725,698464,718856,739652,746007,743634,747631,777237,793244,818038,835582,870358,899558,945057,951484,927889,891205,854033,829567,799486,785998,601665,730784,672284,641601,607011,579794,566280,559159,523466,489662,491776,482444,454534,450018,439759,426197,412056,402650,348797,285686,148902,130794,128801,98377,77616,56228,36733,22211,15816,10506,6524,3687,1991,2149
2039,1,56192954,390885,394666,398320,401659,404514,406805,408569,409720,410029,409747,408967,407739,406329,405964,407391,406754,403650,421565,447775,455654,485002,519431,543434,577133,600028,608084,624833,631038,648171,655154,659501,670503,668825,664279,666599,687445,689852,702653,708904,715108,703442,704549,695202,687352,686666,677468,656936,656591,646304,654091,660710,677144,690048,696582,716750,737306,743425,740800,744487,773638,789211,813500,830527,864611,893053,937541,943135,918904,881679,843961,818790,788071,773682,591314,716961,658272,626842,591579,563483,548620,539758,503156,468305,467564,455565,425836,417786,404006,386881,369009,355162,302585,243394,124395,106957,102886,76585,58750,41296,26130,15281,10510,6735,4031,2194,2290
2040,1,55875107,387096,391110,395038,398708,401976,404775,407083,408913,410147,410540,410316,409543,408297,406939,406562,407929,408107,407330,428306,457290,467148,497485,532149,555776,588126,608638,614363,629636,634917,651295,657609,661367,671898,669830,664862,666737,687212,689436,702205,708473,714657,702936,703985,694617,686740,685992,676701,656077,655635,645255,652884,659311,675514,688203,694554,714493,734778,740621,737714,741064,769737,784869,808624,825091,858416,886015,929397,934098,909184,871388,833106,807213,775838,760492,580229,702154,643268,611051,575088,546070,529762,519017,481427,445481,441777,427091,395639,384152,367096,346840,325875,308502,258143,203629,101881,85579,80238,58079,43234,29437,18015,10176,6752,4170,2404,2485
2041,1,55552966,383081,387321,391480,395424,399024,402237,405053,407427,409339,410658,411110,410892,410103,408910,407537,407098,409287,411829,413846,437412,468828,479175,509668,544236,566362,596567,614925,619089,633509,637980,653738,659472,662745,672910,670421,665003,666514,686802,689000,701783,708031,714148,702380,703399,694006,686073,685223,675826,655130,654582,644077,651514,657739,673725,686219,692388,712068,732035,737567,734355,737365,765545,780212,803385,819239,851720,878397,920581,924316,898678,860290,821439,794798,762731,746363,568352,686292,627208,594170,557477,527472,509597,496821,458195,421156,414438,397102,364097,349390,329453,306655,283418,263543,216276,167028,81650,66857,60964,42825,30882,20338,12022,6552,4190,2493,2716
2042,1,55227318,378839,383306,387690,391864,395737,399282,402513,405395,407851,409850,411228,411688,411454,410718,409512,408076,408454,413020,418418,422649,448455,480901,490912,521244,554603,574492,602732,619658,622900,636568,640377,655593,660848,663746,673506,670566,664785,666120,686372,688590,701351,707533,713588,701801,702787,693338,685312,684345,674861,654089,653399,642740,649976,656014,671802,684100,690061,709436,729045,734241,730725,733388,761048,775208,797744,812913,844469,870147,911037,913740,887342,848354,808921,781490,748685,731220,555627,669310,610034,576137,538662,507580,488012,473080,433423,395349,385621,365748,331460,313890,291615,267032,242434,221109,177667,134075,63898,50891,45039,30651,21380,13600,7757,4074,2510,2897
2043,1,54898903,374357,379064,383673,388071,392175,395994,399557,402853,405817,408360,410418,411805,412250,412071,411322,410053,409435,412181,419631,427322,433324,460008,492681,502062,531172,562566,580432,607374,623474,625911,638962,642197,656964,661850,664338,673656,670349,664395,665707,685967,688170,700863,706985,713006,701197,702119,692576,684442,683377,673799,652918,652056,641237,648286,654158,669747,681824,687535,706566,725789,730646,726822,729121,756214,769818,791644,806061,836616,861214,900713,902324,875146,835543,795496,767224,733626,714990,541998,651144,591682,556865,518534,486284,464917,447751,407120,368122,355462,333268,298086,278152,254244,228714,203680,181904,142840,105104,48727,37669,32300,21263,14327,8793,4833,2445,3009
2044,1,54568362,369615,374582,379428,384051,388379,392430,396267,399895,403273,406323,408926,410994,412368,412868,412678,411866,411419,413172,418780,428563,438117,444490,471278,503873,511626,538800,568385,584906,611118,626491,628268,640780,643543,657962,662442,664488,673441,669960,663987,665318,685553,687695,700326,706416,712398,700537,701355,691706,683483,682312,672605,651587,650544,639586,646469,652176,667540,679351,684780,703441,722270,726781,722634,724535,751007,763988,785036,798637,828110,851549,889566,890036,862049,821798,781099,751925,717483,697605,527415,631725,572065,536245,496980,463489,440263,420839,379350,339602,324186,300012,264438,242795,218038,192413,167807,146474,112161,80292,36135,27067,22452,14278,9282,5491,2907,3036
2045,1,54236118,364597,369840,374943,379802,384357,388632,392701,396602,400311,403776,406886,409500,411555,412986,413476,413223,413239,415175,419789,427697,439393,449409,455382,481984,513472,518974,544376,572768,588515,614078,628852,630058,642126,644523,658554,662596,664280,673054,669553,663604,664920,685085,687173,699768,705821,711735,699782,700482,690746,682428,681114,671248,650091,648885,637810,644529,650046,665141,676654,681779,700061,718485,722633,718132,719595,745375,757672,777876,790595,818905,841108,877563,876835,847991,807052,765656,735520,700186,678996,511821,610962,551071,514160,473902,439144,414052,392402,350232,309994,292123,266435,231095,208481,183677,158751,135329,115204,85834,59654,26015,18852,15106,9269,5808,3309,3321
2046,1,53902355,359294,364821,370198,375314,380106,384607,388901,393033,397016,400811,404335,407457,410059,412172,413594,414023,414601,417012,421826,428730,438508,450720,460423,465727,491166,520849,524347,548577,576305,591368,616395,630646,631384,643106,645106,658710,662391,663902,672649,669171,663212,664471,684570,686631,699186,705172,710975,698919,699520,689689,681241,679752,669720,648446,647099,635913,642443,647732,662525,673716,678534,696427,714423,718174,713281,714249,739271,750827,770117,781889,808957,829861,864661,862658,832903,791229,749091,717938,681666,659090,495143,588738,528580,490505,449243,413243,386333,362560,319973,279605,259705,233109,198680,175857,151756,128218,106610,88315,63889,43029,18154,12709,9826,5811,3507,3719
2047,1,53567045,353731,359517,365176,370565,375614,380354,384873,389230,393443,397511,401366,404902,408013,410673,412779,414141,415403,418388,423695,430814,439570,449816,461768,470884,474600,498223,526243,528396,551968,579102,593603,618156,631975,632351,643691,645261,658510,662018,663505,672269,668780,662768,663976,684035,686065,698550,704429,710106,697968,698460,688500,679890,678217,668041,646677,645192,633875,640177,645207,659674,670538,675044,692526,710056,713368,708032,708455,732654,743407,761714,772478,798236,817767,850800,847438,816709,774254,731334,699106,661849,637795,477288,564923,504483,465217,422991,385832,357219,331515,288878,248835,227478,200655,167807,145495,122749,101169,81866,65854,46170,30085,12263,8283,6173,3516,4060
2048,1,53229937,347959,353952,359868,365539,370862,375860,380617,385200,389636,393934,398062,401929,405455,408624,411277,413325,415522,419199,425095,432725,441710,450908,460843,472260,479855,481420,503385,530309,531665,554650,581293,595301,619461,632945,632928,643848,645069,658141,661626,663134,671881,668337,662280,663462,683477,685447,697822,703578,709149,696920,697267,687146,678368,676532,666235,644789,643143,631659,637703,642455,656590,667120,671297,688332,705348,708167,702341,702172,725481,735370,752628,762331,786704,804768,835913,831096,799330,756051,712309,678951,640644,614992,458151,539402,478711,438279,395188,357017,326901,299575,257351,218199,196042,169690,139023,117857,97005,77818,61153,47678,32342,20362,8008,5214,3742,4258
2049,1,52890567,342069,348179,354298,360226,365832,371105,376120,380940,385602,390122,394480,398620,402477,406062,409225,411822,414704,419320,425920,434157,443672,453105,461963,471314,481258,486752,486410,507277,533591,534250,556751,582958,596560,620414,633525,633086,643659,644711,657755,661260,662755,671441,667850,661773,662926,682868,684738,696987,702639,708094,695741,695908,685621,676696,674718,664306,642758,640914,629240,635006,639478,653273,663451,667268,683810,700252,702527,696170,695360,717709,726677,742829,751411,774303,790802,819923,813554,780690,736543,691940,657377,617932,590548,437637,512094,451242,409730,365936,326982,295675,267149,225914,188267,165997,140771,112775,93282,74739,58231,44355,33462,21931,13323,5051,3167,4502
2050,1,52548342,336189,342287,348521,354652,360515,366072,371362,376439,381338,386083,390663,395033,399163,403080,406659,409767,413196,418495,426045,435003,445144,455121,464215,472460,480295,488176,491799,490173,510420,536188,536276,558348,584193,597480,620985,633686,632902,643305,644336,657395,660886,662326,670957,667345,661245,662341,682168,683926,696067,701605,706906,694396,694377,683945,674897,672781,662232,640550,638481,626602,632089,636276,649712,659504,662924,678914,694726,696410,689476,687977,709299,717297,732278,739664,760974,775796,802756,794735,760709,715652,670133,634265,593580,564336,415677,482971,422109,379668,335417,296011,263930,234767,195148,159610,137889,114355,89396,71987,56023,42312,31188,22733,14377,8419,3074,4305
2051,1,52202612,330437,336405,342624,348869,354937,360752,366326,371677,376833,381814,386618,391210,395571,399761,403673,407198,411135,416974,425209,435133,446014,456633,466282,474764,481464,487200,493240,495606,493212,512907,538223,537817,559533,585096,598033,621145,633505,632558,642934,643986,657027,660462,661853,670455,666818,660667,661669,681367,683030,695053,700440,705552,692881,692694,682142,672976,670699,659977,638138,635827,623748,628951,632837,645881,655248,658220,673604,688731,689774,682220,679986,700222,707195,720924,727033,746648,759681,784334,774556,739304,693279,646766,609481,567462,536268,392246,452063,391408,348274,303912,264487,232184,203027,165646,132755,112169,90783,69098,54052,40780,29805,21228,14931,9102,5133,4141
2052,1,51852770,324943,330651,336738,342967,349150,355171,361003,366637,372066,377303,382343,387160,391743,396163,400349,404208,408558,414895,423665,434282,446151,457528,467833,476879,483813,488388,492255,497059,498680,495617,514856,539771,538960,560400,585639,598190,620971,633163,632196,642589,643629,656610,659995,661363,669931,666242,660004,660898,680483,682044,693909,699111,704024,691215,690882,680216,670910,668434,657513,635508,632956,620678,625582,629138,641750,650639,653116,667842,682225,682578,674364,671358,690442,696319,708711,713454,731260,742384,764576,752933,716375,669301,621704,582892,539483,506302,367362,419466,359318,315833,271805,232916,201018,172540,137951,108140,89178,70281,51970,39414,28778,20324,13969,9471,5560,5266
2053,1,51498327,319848,325155,330980,337075,343244,349380,355418,361310,367020,372530,377826,382878,387687,392330,396746,400880,405558,412295,421555,432708,445281,457670,468751,478465,485968,490771,493456,496069,500145,501114,497502,516338,540920,539797,560923,585795,598024,620638,632804,631859,642237,643224,656150,659511,660852,669359,665580,659242,660048,679508,680931,692604,697610,702345,689422,688948,678146,668663,665958,654825,632662,629867,617382,621956,625148,637274,645638,647578,661589,675170,674785,665879,662058,679909,684615,695577,698864,714739,723828,743398,729765,691797,643577,594809,554397,509596,474457,341097,385363,326121,282730,239605,201874,171034,143873,112524,86100,69146,52946,37961,27864,19660,13399,8877,5796,6166
2054,1,51138929,315236,320058,325479,331312,337348,343470,349624,355720,361687,367479,373046,378355,383400,388267,392907,397272,402220,409268,418914,430555,443670,456780,468898,479405,487585,492958,495866,497281,499151,502588,503022,498937,517439,541762,540302,561074,585636,597707,620289,632470,631516,641836,642778,655674,659007,660293,668701,664820,658402,659111,678409,679660,691130,695960,700537,687508,686869,675893,666207,663258,651917,629600,626550,613834,618045,620826,632418,640210,641566,654805,667526,666366,656730,652038,668570,672024,681461,683196,697011,703933,720701,704925,665424,615968,565977,523945,477816,440821,313596,350049,292208,249486,207897,171961,142794,117510,89718,66861,52176,38740,26884,19069,12984,8530,5442,6815
2055,1,50774384,311156,315444,320378,325807,331580,337570,343709,349921,356092,362139,367988,373569,378870,383974,388839,393428,398600,405900,415841,427861,441465,455130,467988,479556,488544,494600,498078,499712,500372,501590,504503,504474,500003,518247,542271,540451,560924,585327,597373,619965,632131,631126,641395,642315,655178,658455,659650,667945,663981,657477,658054,677153,678224,689508,694185,698608,685450,684606,673430,663527,660336,648788,626311,622980,610007,613808,616134,627146,634317,635043,647454,659266,657284,646869,641248,656368,658489,666298,666378,677999,682605,696360,678266,637111,586359,535150,491544,444223,405571,285089,313930,258105,216702,177294,143743,116781,93825,69775,50532,38240,27483,18431,12617,8281,5239,6970
2056,1,50404692,307644,311364,315760,320701,326070,331799,337806,344002,350287,356537,362641,368503,374078,379437,384539,389355,394744,402249,412420,424723,438705,452870,466298,478625,488698,495573,499738,501942,502820,502820,503503,505961,505553,500785,518736,542422,540308,560631,585003,597064,619635,631744,630696,640938,641834,654635,657820,658911,667110,663057,656432,656845,675734,676645,687763,692289,696534,683209,682131,670743,660627,657192,645427,622772,619128,605860,609208,611040,621421,627921,627972,639507,650353,647491,636246,629632,643246,643947,650020,648338,657612,659728,670233,649640,606738,554687,502330,457270,408989,368997,255899,277561,224423,185011,148380,117708,93371,73077,52818,37097,27175,18875,12217,8061,5096,6933
2057,1,50030025,304677,307850,311677,316079,320961,326286,332031,338093,344362,350725,357030,363149,369005,374637,379996,385050,390657,398357,408711,421232,435491,450041,463984,476898,487750,495731,500723,503617,505066,505281,504739,504960,507044,506345,501259,518882,542281,540028,560323,584703,596749,619260,631317,630251,640462,641307,654010,657090,658095,666190,662012,655236,655479,674173,674946,685900,690250,694275,680759,679430,667834,657507,653815,641810,618952,614953,601357,604212,605508,615206,620987,620327,630929,640739,636938,624806,617138,629146,628331,632553,628989,635741,635168,642171,618921,574233,520947,467589,421293,372397,331503,226469,241590,191816,155021,121659,94241,72830,55404,38839,26408,18696,12533,7820,4969,6828
2058,1,49650732,302210,304882,308161,311992,316336,321174,326514,332314,338447,344792,351210,357531,363643,369557,375189,380501,386338,394234,404759,417445,431913,446746,461087,474532,485990,494770,500884,504612,506753,507540,507211,506201,506043,507841,506826,501402,518749,542002,539734,560037,584397,596390,618845,630876,629788,639942,640700,653290,656284,657195,665150,660817,653885,653976,672493,673131,683897,688030,691804,678084,676507,664705,654156,650180,637905,614812,610420,596466,598787,599502,608467,613486,612071,621674,630374,625570,612498,603709,614001,611571,613815,608227,612255,608784,612049,586032,539587,485209,431092,383893,334844,293653,197320,206714,160910,127263,97534,73614,55301,40806,27693,18199,12436,8036,4829,6701
2059,1,49267340,300200,302415,305191,308473,312246,316546,321398,326792,332662,338870,345270,351702,358017,364187,370101,375688,381774,389876,400570,413410,428033,443077,457712,471569,483580,492986,499915,504776,507756,509237,509481,508682,507288,506839,508325,506973,501276,518485,541709,539461,559747,584049,595994,618417,630417,629281,639342,640000,652495,655394,656178,663959,659465,652397,652358,670699,671180,681715,685601,689106,675190,673362,661343,650547,646256,633672,610316,605495,591153,592894,592987,601176,605385,603160,611691,619205,613337,599266,589281,597742,593587,593703,585928,587020,580454,579786,550958,502865,447634,393118,345470,296886,256114,169017,173607,132260,102162,76295,55981,40795,29144,19118,12126,7988,4971,6555
2060,1,48880528,298571,300405,302722,305500,308724,312453,316767,321672,327135,333077,339339,345753,352181,358553,364724,370593,376945,385271,396143,409134,423897,439098,453954,468118,480561,490542,498114,503801,507922,510246,511186,510959,509776,508088,507324,508474,506847,501022,518206,541438,539184,559416,583664,595585,617971,629915,628696,638650,639228,651619,654388,655012,662611,657976,650796,650632,668770,669055,679327,682949,686187,672075,669983,657724,646652,642001,629075,605431,600145,585382,586502,585936,593298,596637,593546,600932,607182,600181,585047,573789,580291,574280,572100,561963,559917,550098,545360,513757,464227,408504,354064,306587,259189,219609,142108,142869,106312,80027,58106,41361,29184,20153,12760,7802,4949,6568
