îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2050,2,52185722,239690,246309,252820,259014,264776,270113,275105,279847,284402,288802,293072,297226,301326,305429,309369,313181,317629,323936,332376,341848,351224,359780,366920,372912,378736,385256,389123,389061,405851,438855,476122,494208,516811,529760,548525,561606,559445,572579,574065,584644,588717,591119,600780,596931,593236,592086,608660,605824,618379,628430,636561,633436,637435,632821,629295,633203,626767,609095,611834,606314,616814,625653,640778,656393,662597,686746,707417,714286,712479,713314,741319,754552,778906,792983,824025,851878,891738,901867,874425,840183,803959,780198,748089,730701,558603,667757,605398,567619,524550,487144,460724,434647,387505,339573,316081,282964,241054,212925,181709,150731,123070,98604,68821,44059,17894,30311
2051,2,51693161,233169,239864,246592,253112,259254,264973,270326,275373,280171,284762,289183,293457,297628,301772,305750,309625,314186,320620,329311,339287,349027,357920,365378,371458,376304,381100,386986,390521,390260,406850,439681,476813,494774,517297,530134,548766,561737,559572,572761,574284,584867,588917,591268,600871,596955,593177,591931,608405,605471,617921,627865,635883,632658,636561,631883,628307,632149,625650,607921,610559,604959,615346,624082,639078,654538,660590,684502,704916,711542,709493,710035,737570,750344,774114,787590,817828,844760,883421,892422,864082,828886,791597,766406,732825,713438,543280,646440,582861,542945,497907,458237,428813,399586,351234,302869,276843,242844,202227,174167,144524,116244,91774,70913,47620,29272,28942
2052,2,51200560,226740,233340,240140,246878,253347,259447,265182,270589,275691,280526,285138,289563,293853,298067,302089,306004,310619,317144,325941,336159,346414,355683,363489,369896,374837,378654,382813,388378,391725,391221,407617,440320,477360,495240,517663,530368,548896,561867,559751,572981,574505,585067,589067,591359,600897,596898,593025,591686,608054,605026,617372,627203,635108,631797,635625,630899,627269,631031,624453,606664,609206,603531,613813,622439,637287,652572,658450,682104,702233,708589,706263,706479,733496,745771,768899,781723,811060,836958,874263,881977,852590,816284,777764,750948,715711,694094,526136,622649,557809,515673,468682,426834,394575,362547,313618,265595,237907,204024,165676,138760,111659,86850,66134,49170,31705,35420
2053,2,50707222,220558,226906,233610,240419,247107,253535,259652,265441,270901,276041,280896,285513,289954,294287,298381,302340,306986,313544,322408,332721,343222,353021,361217,367984,373262,377178,380357,384190,389576,392691,391961,408211,440826,477810,495592,517893,530495,549024,562048,559968,573204,574704,585219,589160,591388,600843,596749,592783,591348,607611,604492,616725,626445,634251,630875,634643,629864,626168,629832,623172,605329,607778,602039,612210,620709,635389,650477,656164,679531,699345,705393,702760,702614,729069,740794,763224,775314,803642,828369,864137,870373,839770,802179,762254,733611,696528,672440,506992,596186,530098,485730,436898,393097,358352,324072,275351,228540,200162,167407,132216,107398,83583,62710,45950,32805,41034
2054,2,50212243,214738,220721,227170,233881,240642,247291,253736,259904,265747,271245,276405,281265,285898,290383,294597,298629,303310,309878,318749,329116,339712,349768,358514,365684,371332,375594,378875,381726,385376,390537,393434,392533,408681,441243,478151,495813,518018,530621,549203,562268,560187,573404,574854,585313,589192,591337,600696,596509,592448,590921,607080,603864,615986,625606,633331,629907,633609,628767,624987,628550,621811,603922,606288,600479,610522,618876,633366,648238,653711,676762,696220,701927,698952,698413,724249,735378,757026,768291,795477,818873,852888,857427,825420,786362,744855,714170,675042,648245,485682,566890,499645,453131,402710,357354,320666,284865,237241,192551,164488,133817,102513,80543,60469,43659,30720,45173
2055,2,49714588,209353,214898,220978,227434,234098,240821,247487,253983,260205,266084,271603,276768,281645,286321,290688,294842,299587,306168,315023,325382,336033,346193,355211,362947,369012,373653,377285,380240,382906,386328,391277,394009,392986,409069,441558,478366,495935,518142,530795,549418,562489,560384,573556,574949,585347,589144,591195,600459,596176,592025,590408,606454,603146,615168,624706,632367,628889,632513,627590,623724,627188,620377,602452,604729,598837,608734,616922,631205,645836,651071,673767,692831,698159,694812,693838,719002,729461,750233,760561,786450,808324,840338,842935,809325,768612,725335,692385,651022,621296,462073,534665,466455,418024,366440,320110,282198,245750,200158,158471,131696,103934,77021,58382,42183,29248,46325
2056,2,49213186,204440,209510,215148,221235,227645,234273,241012,247728,254277,260535,266436,271960,277142,282061,286622,290930,295788,302410,311252,321580,332223,342445,351580,359603,366250,371319,375337,378645,381416,383853,387061,391850,394464,393359,409362,441758,478484,496055,518313,531005,549636,562689,560534,573653,574984,585302,589006,590965,600128,595755,591516,589804,605737,602350,614290,623762,631351,627809,631338,626331,622382,625751,618878,600915,603089,597097,606828,614834,628887,643252,648216,670517,689147,694062,690302,688857,713269,722976,742757,752016,776422,796556,826289,826679,791258,748692,703453,668016,624250,591416,436080,499510,430671,380728,328588,282030,243753,207619,164974,127081,102462,78230,55935,40807,28316,46034
2057,2,48707025,200012,204593,209754,215399,221441,227815,234458,241247,248014,254599,260879,266786,272327,277551,282358,286860,291864,298576,307433,317732,328341,338562,347774,355927,362876,368541,372992,376691,379817,382360,384581,387628,392303,394840,393642,409548,441869,478601,496220,518520,531216,549833,562842,560631,573690,574942,585168,588779,590642,599708,595247,590915,589112,604944,601496,613368,622768,630275,626651,630080,624993,620967,624251,617312,599298,601350,595243,604792,612596,626392,640456,645118,666984,685140,689598,685391,683414,706986,715840,734494,742525,765236,783380,810526,808426,770975,726351,678963,640840,594544,558491,407696,461563,392604,341747,289825,243907,206208,171373,132504,99037,77260,56920,39173,27448,45250
2058,2,48195244,196077,200163,204833,209999,215600,221606,227996,234687,241526,248329,254935,261221,267146,272729,277843,282593,287782,294615,303536,313834,324414,334607,343831,352074,359167,365146,370203,374339,377857,380758,383087,385146,388077,392677,395124,393822,409652,441978,478762,496419,518728,531408,549984,562941,560669,573651,574813,584946,588462,590233,599201,594648,590228,588345,604091,600599,612398,621714,629120,625411,628744,623583,619490,622683,615663,597584,599498,593263,602609,610187,623694,637423,641749,663141,680772,684735,680023,677449,700074,707954,725317,731937,752712,768595,792822,787926,748216,701335,651633,610662,561783,522501,377022,421142,352759,301764,250951,206610,170451,137856,103435,74810,56319,39940,26400,44251
2059,2,47677176,192618,196226,200398,205072,210195,215761,221782,228218,234959,241832,248657,255270,261574,267540,273016,278075,283501,290495,299510,309857,320436,330606,339815,348082,355278,361415,366794,371540,375499,378794,381482,383650,385593,388448,392961,395306,393923,409755,442127,478954,496619,518916,531555,550082,562981,560633,573524,574598,584634,588058,589739,598603,593961,589465,587522,603197,599655,611368,620583,627884,624094,627336,622110,617945,621033,613916,595758,597520,591139,600260,607582,620766,634124,638085,658951,676014,679420,674141,670886,692435,699195,715080,720082,738656,751985,772931,764914,722719,673400,621264,577354,525938,483564,344307,378773,311825,261600,212852,171024,137323,107789,78268,54632,39593,26969,43033
2060,2,47152372,189582,192765,196457,200632,205263,210352,215932,221998,228482,235257,242151,248983,255614,261960,267822,273244,278968,286173,295322,305748,316376,326552,335751,344016,351251,357502,363046,368120,372692,376431,379515,382043,384096,385962,388730,393143,395408,394022,409894,442306,479149,496800,519061,531652,550124,562948,560511,573313,574294,584237,587570,589155,597917,593199,588646,586658,602255,598654,610264,619372,626572,622706,625865,620570,616320,619284,612055,593808,595399,588854,597719,604755,617582,630535,634089,654386,670812,673595,667670,663635,683952,689425,703616,706775,722860,733318,750595,739121,694232,642337,587717,540876,487117,441986,309966,335177,270638,222167,176436,137992,107546,81702,57261,38479,26787,42742
2061,2,46620619,186900,189727,192992,196686,200820,205417,210519,216143,222255,228772,235567,242469,249319,255992,262236,268045,274122,281598,290929,301474,312182,322416,331634,339902,347148,353450,359117,364360,369263,373618,377149,380075,382488,384464,386242,388910,393245,395509,394157,410061,442487,479325,496940,519157,531693,550093,562829,560307,573014,573907,583756,586993,588484,597155,592381,587787,585749,601256,597580,609081,618086,625188,621256,624327,618950,614598,617421,610068,591717,593117,586383,594962,601680,614117,626620,629733,649393,665111,667187,660520,655582,674489,678485,690747,691819,705103,712348,725547,710286,662532,607997,550944,501326,445609,398280,274578,291240,230133,184409,142569,108241,81656,59880,40405,26083,42551
2062,2,46081956,184508,187044,189951,193218,196870,200970,205580,210725,216393,222537,229074,235876,242797,249687,256262,262455,268907,276707,286279,296991,307818,318142,327434,335735,342996,349322,355048,360417,365492,370180,374331,377705,380518,382855,384744,386422,389012,393346,395645,394318,410229,442650,479461,497033,519200,531665,549979,562627,560018,572631,573439,583187,586330,587740,596337,591522,586881,584783,600185,596429,607825,616731,623742,619741,622709,617233,612763,615432,607937,589468,590648,583702,591963,598334,610338,622353,624970,643921,658840,660108,652581,646601,663892,666202,676280,674999,685147,688820,697529,678178,627460,570320,511033,458989,401919,353172,238855,247958,191278,149229,112007,82321,59951,42331,27440,42071
2063,2,45536679,182341,184651,187265,190173,193398,197018,201130,205781,210969,216668,222831,229375,236194,243155,249950,256475,263298,271443,281307,292245,303242,313696,323094,331482,338791,345145,350902,356334,361538,366401,370888,374884,378146,380884,383135,384924,386525,389113,393482,395808,394481,410381,442777,479552,497075,519174,531557,549784,562339,559647,572168,572884,582533,585593,586940,595478,590617,585920,583748,599037,595208,606501,615315,622232,618147,620995,615405,610804,613300,605645,587036,587971,580785,588699,594683,606216,617685,619749,637903,651912,652248,643726,636542,651994,652390,660006,656090,662747,662487,666310,642627,588946,529386,468259,414366,356761,307567,203606,206367,155009,117420,85325,60544,42458,28801,42743
2064,2,44985322,180323,182482,184869,187485,190351,193544,197175,201326,206019,211236,216953,223123,229684,236543,243411,250159,257300,265782,275956,287170,298397,309033,318579,327088,334500,340914,346707,352174,357442,362438,367101,371436,375322,378510,381163,383315,385027,386625,389249,393645,395972,394628,410499,442862,479594,497052,519070,531371,549506,561971,559198,571618,572246,581806,584802,586100,594573,589656,584890,582638,597818,593920,605118,613835,620643,616457,619169,613453,608705,611007,603166,584396,585057,577609,585137,590700,601707,612568,614007,631256,644222,643482,633810,625247,638612,636849,641702,634855,637663,633128,631718,603554,547062,485464,423115,368177,311034,262492,169675,167474,122154,89594,62861,42955,28940,44142
2065,2,44428644,178382,180464,182698,185086,187660,190494,193698,197367,201560,206281,211515,217238,223424,230023,236793,243614,250963,259727,270201,281708,293216,304096,313843,322517,330066,336597,342458,347964,353270,358333,363132,367645,371871,375684,378788,381342,383418,385128,386761,389411,393809,396121,394743,410579,442902,479574,496955,518891,531105,549149,561523,558665,570986,571537,581025,583970,585215,593612,588625,583785,581461,596533,592575,603674,612279,618959,614658,617220,611361,606447,608526,600477,581525,581885,574144,581251,586343,596764,606941,607664,623876,635645,633665,622674,612542,623551,619364,621139,611063,609679,600572,593667,561019,502068,439049,376319,321334,265765,219030,137889,132175,93356,66118,44677,29332,45181
2066,2,43867628,176452,178521,180678,182913,185260,187801,190646,193887,197596,201815,206553,211792,217531,223754,230265,236990,244398,253331,264046,275835,287640,298817,308829,317723,325454,332136,338121,343701,349048,354151,359019,363670,368076,372230,375961,378967,381446,383520,385264,386923,389574,393959,396237,394820,410617,442884,479481,496785,518634,530763,548715,560992,558051,570283,570774,580204,583094,584276,592581,587521,582613,580219,595191,591170,602154,610630,617166,612738,615131,609111,604005,605835,597551,578398,578423,570362,576998,581566,591328,600726,600624,615647,626039,622638,610144,598238,606600,599712,598089,584504,578625,564731,552204,515276,454461,390869,328789,274885,222042,178243,108987,101174,69009,47074,30563,46140
2067,2,43303468,174488,176590,178733,180891,183085,185399,187951,190832,194112,197847,202081,206824,212078,217852,223990,230458,237752,246704,257544,269552,281644,293135,303468,312647,320617,327495,333641,339349,344772,349919,354830,359552,364097,368432,372505,376139,379071,381548,383656,385426,387086,389722,394075,396316,394858,410601,442800,479319,496541,518302,530346,548199,560380,557368,569527,569973,579339,582164,583267,591477,586349,581377,578923,593790,589692,600543,608873,615252,610680,612885,606677,601355,602907,594365,574985,574644,566223,572335,576312,585325,593828,592774,606431,615250,610231,596035,582133,587540,577671,572341,555012,544410,525640,507565,466815,404974,341859,281585,229948,180939,141088,83555,74912,49216,32260,47597
2068,2,42737549,172459,174626,176801,178944,181060,183222,185547,188135,191053,194358,198108,202347,207103,212391,218082,224177,231199,239996,250808,262916,275230,287025,297698,307220,315494,322628,328980,334853,340408,345633,350591,355357,359975,364450,368704,372682,376243,379173,381684,383818,385590,387235,389839,394155,396355,394844,410524,442652,479086,496226,517899,529852,547605,559699,556634,568733,569129,578421,581165,582187,590304,585113,580087,577569,592315,588125,598828,606999,613201,608467,610456,604038,598472,599718,590886,571259,570507,561684,567207,570510,578662,586136,583982,596078,603107,596256,580144,564018,566152,553037,543730,522491,507058,483509,460215,416372,354560,293109,235843,187632,143428,108332,61967,53517,33787,49677
2069,2,42171400,170345,172595,174834,177009,179112,181197,183368,185729,188353,191296,194614,198367,202619,207408,212615,218264,224898,233381,243989,256039,268454,280489,291493,301378,310017,317474,324091,330176,335899,341258,346297,351112,355775,360324,364720,368881,372786,376345,379309,381846,383982,385739,387351,389919,394195,396342,394772,410389,442438,478785,495843,517419,529281,546944,558966,555862,567896,568232,577435,580096,581040,589068,583823,578739,576144,590752,586458,596998,604991,610996,606074,607820,601165,595333,596236,587087,567178,565970,556692,561545,564073,571234,577522,574106,584425,589426,580511,562263,543681,542235,525645,512157,486955,466758,438766,410863,364909,304337,245793,192695,148945,110296,80471,44343,36803,52037
2070,2,41606645,168139,170480,172801,175040,177175,179247,181341,183548,185944,188592,191548,194869,198635,202918,207627,212793,218966,227021,237264,249079,261434,273584,284855,295096,304123,311963,318915,325270,331207,336739,341915,346813,351526,356121,360591,364895,368984,372887,376481,379471,382010,384131,385856,387432,389959,394184,396271,394643,410192,442162,478418,495387,516866,528646,546232,558196,555049,567006,567269,576378,578960,579831,587777,582475,577321,574634,589089,584678,595037,602831,608611,603478,604953,598036,591903,592433,582926,562703,560980,551180,555263,556895,562915,567845,562987,571293,574009,562787,542179,520925,515623,495393,477626,448576,423909,392068,360442,313564,255514,201085,153178,114710,82060,57681,30547,55549
2071,2,41040919,165834,168272,170684,173005,175204,177309,179390,181519,183761,186180,188840,191799,195132,198927,203132,207800,213477,221033,230799,242215,254328,266430,277843,288376,297784,306032,313379,320075,326286,332036,337387,342424,347221,351868,356386,360765,364997,369085,373022,376642,379634,382158,384248,385936,387473,389949,394113,396142,394454,409937,441823,477978,494857,516246,527959,545481,557381,554181,566047,566233,575251,577757,578563,586423,581050,575811,573019,587305,582762,592918,600484,606010,600637,601811,594598,588136,588243,578336,557753,555438,545028,548213,548804,553505,556875,550368,556387,556526,542733,519541,495420,486017,462069,440065,407482,378882,344043,309813,263342,209109,159906,118016,85379,58845,39752,53584
2072,2,40474997,163429,165965,168473,170886,173168,175336,177450,179565,181729,183994,186425,189088,192058,195419,199137,203302,208469,215492,224712,235615,247319,259188,270577,281277,291003,299653,307422,314520,321075,327103,332675,337889,342827,347559,352129,356557,360866,365097,369218,373182,376803,379781,382274,384328,385977,387462,389879,393985,395953,394208,409622,441417,477467,494264,515575,527233,544684,556510,553244,565013,565126,574056,576493,577229,584988,579531,574193,571284,585379,580686,590608,597917,603156,597517,598351,590814,583976,583611,573248,552243,549238,538108,540248,539630,542812,544393,536008,539441,536696,520073,494104,466974,453323,425731,399750,364200,332472,295718,260193,215515,166287,123200,87840,61225,40555,58324
2073,2,39911100,160926,163559,166164,168672,171046,173298,175476,177624,179773,181960,184236,186670,189343,192341,195626,199304,203956,210437,219079,229401,240581,252046,263222,273921,283839,292830,301014,308541,315503,321879,327733,333170,338287,343161,347817,352299,356657,360965,365229,369376,373342,376949,379897,382354,384368,385966,387392,389752,393796,395706,393905,409246,440945,476895,493622,514866,526463,543832,555568,552233,563908,563952,572801,575165,575817,583459,577902,572453,569411,583294,578424,588084,595102,600024,594082,594543,586635,579378,578477,567585,546078,542265,530290,531218,529205,530645,530189,519683,520220,514287,494609,465734,435561,417673,386730,357290,319589,285772,248355,212938,171381,128115,91698,62990,42195,61835
2074,2,39351166,158325,161054,163755,166360,168831,171175,173436,175648,177830,180002,182200,184478,186921,189621,192543,195789,199945,205881,213940,223652,234237,245179,255969,266475,276416,285621,294160,302110,309505,316293,322499,328221,333563,338616,343416,347985,352397,356755,361095,365385,369534,373486,377064,379975,382394,384357,385897,387266,389565,393551,395402,393543,408808,440417,476275,492942,514114,525639,542912,554553,551153,562737,562718,571481,573758,574311,581819,576152,570577,567382,581022,575952,585315,592011,596574,590301,590338,582016,574281,572763,561249,539146,534387,521426,520955,517343,516800,514041,501166,498499,489107,466210,434404,401308,379410,345652,313525,274699,240002,203250,169331,132041,95357,65757,43412,65054
2075,2,38796777,155627,158451,161247,163948,166516,168958,171312,173606,175852,178055,180239,182438,184726,187196,189821,192704,196419,201833,209309,218406,228367,238714,248995,259132,268902,278151,286918,295231,303055,310281,316902,322979,328608,333888,338868,343581,348082,352494,356884,361249,365541,369677,373600,377142,380015,382383,384288,385771,387080,389322,393249,395038,393122,408317,439844,475620,492222,513310,524750,541920,553469,550008,561506,561421,570083,572257,572697,580056,574263,568544,565173,578539,573240,582275,588608,592777,586126,585689,576896,568608,566369,554124,531312,525454,511352,509278,503845,501060,495724,480240,474092,461024,434848,400242,364544,339110,303312,269486,230702,196414,161627,130461,98279,68380,45318,67786
2076,2,38249109,152838,155751,158640,161437,164102,166642,169093,171479,173807,176075,178290,180475,182684,184998,187394,189980,193324,198273,205193,213679,223011,232732,242430,252072,261492,270590,279415,287964,296155,303814,310878,317374,323360,328928,334136,339031,343678,348178,352621,357036,361404,365683,369789,373677,377181,380004,382314,384162,385586,386839,389023,392887,394616,392650,407786,439238,474925,491452,512441,523791,540861,552319,548805,560212,560048,568592,570649,570963,578155,572217,566330,562757,575815,570262,578928,584861,588585,581511,580537,571197,562260,559178,546073,522431,515303,499891,495990,488499,483206,475026,456727,446871,430011,400652,363576,325823,297572,260709,226324,188803,156191,124526,97103,70475,47127,70663
2077,2,37708921,149965,152960,155937,158828,161589,164226,166775,169258,171678,174028,176307,178523,180717,182953,185193,187550,190591,195150,201575,209477,218184,227274,236354,245425,254367,263134,271820,280433,288865,296897,304399,311342,317749,323675,329172,334297,339126,343772,348303,352772,357189,361544,365794,369866,373715,377170,379935,382189,383978,385345,386542,388665,392466,394142,392140,407225,438596,474182,490621,511505,522767,539737,551111,547541,558842,558583,566994,568920,569091,576095,569989,563909,560107,572824,566984,575243,580725,583950,576395,574802,564820,555122,551054,536945,512338,503752,486848,480884,471093,463030,451768,430503,416810,396195,363948,324958,285912,255774,218953,185220,150139,120338,92685,69633,48570,73574
2078,2,37176585,147018,150084,153143,156121,158977,161711,164357,166938,169454,171896,174257,176537,178763,180983,183146,185348,188154,192391,198399,205784,213895,222355,230811,239274,247659,255965,264330,272811,281311,289589,297469,304853,311709,318058,323915,329331,334391,339219,343896,348452,352923,357327,361653,365869,369904,373704,377102,379811,382005,383738,385049,386186,388249,391995,393630,391600,406630,437910,473379,489724,510505,521681,538557,549841,546201,557380,557013,565276,567055,567064,573851,567552,561254,557198,569531,563375,571175,576152,578813,570701,568385,557650,547057,541843,526572,500854,490609,472020,463749,451423,440360,425829,401544,384032,359899,325290,285153,245753,214809,179187,147290,115674,89568,66465,47989,76267
2079,2,36652130,144012,147135,150264,153324,156268,159097,161840,164518,167131,169669,172122,174485,176775,179026,181174,183299,185944,189930,195595,202542,210124,217984,225816,233662,241452,249215,257129,265294,273665,282016,290147,297912,305213,312012,318294,324072,329423,334482,339342,344043,348601,353059,357435,361728,365906,369893,373637,376978,379629,381767,383443,384694,385773,387783,391485,393088,391027,405993,437169,472514,488767,509444,520540,537315,548496,544772,555814,555326,563423,565035,564855,571398,564880,558339,553994,565906,559391,566677,571083,573095,564330,561169,549548,537912,531375,514769,487786,475666,455201,444386,429321,415076,397184,369966,348851,321671,285445,245100,206392,175796,142493,113480,86097,64229,45806,77485
2080,2,36135319,140964,144126,147311,150441,153468,156386,159224,161998,164708,167343,169892,172347,174720,177035,179215,181326,183888,187700,193093,199680,206814,214141,221376,228605,235789,242969,250348,258066,266124,274351,282560,290579,298264,305510,312244,318448,324163,329513,334603,339486,344190,348736,353166,357509,361765,365895,369826,373514,376797,379391,381473,383090,384283,385310,387279,390946,392513,390415,405306,436370,471590,487751,508330,519340,536001,547061,543241,554130,553506,561416,562835,562440,568708,561946,555129,550468,561903,554986,561692,565442,566697,557166,553016,540361,527520,519464,501338,472930,458717,436195,422628,404671,387154,365949,336073,311796,282269,245350,205844,168908,139796,109783,84464,61740,44266,76714
2081,2,35625716,137897,141076,144299,147485,150583,153584,156511,159379,162186,164917,167563,170115,172579,174976,177221,179365,181909,185625,190826,197126,203891,210768,217473,224110,230686,237270,244074,251261,258874,266792,274880,282981,290922,298554,305737,312395,318537,324251,329632,334746,339632,344323,348841,353238,357545,361754,365829,369704,373335,376562,379100,381122,382680,383821,384808,386745,390375,391899,389754,404565,435517,470611,486684,507159,518070,534599,545524,541596,552313,551534,559229,560429,559792,565754,558715,551595,546575,557479,550103,556143,559129,559503,549070,543772,529922,515696,505911,486069,456078,439564,414838,398362,377449,356708,332424,300376,273604,242621,206054,168459,134318,107706,81713,60569,42550,75138
2082,2,35122762,134835,138007,141245,144469,147624,150696,153706,156664,159564,162391,165134,167783,170343,172833,175161,177369,179942,183627,188716,194812,201284,207790,214048,220159,226150,232135,238350,244965,252049,259524,267307,275290,283315,291205,298776,305884,312482,318624,324369,329773,334889,339763,344426,348913,353274,357534,361688,365709,369527,373101,376272,378751,380714,382221,383322,384278,386180,389764,391235,389042,403775,434612,469581,485563,505918,516715,533096,543871,539820,550346,549386,556839,557790,556884,562502,555159,547694,542271,552574,544669,549934,552031,551373,539892,533267,518044,502241,490502,468749,437035,418043,391019,371565,347766,324030,297115,263582,235173,203762,168632,133961,103485,80166,58596,41743,72987
2083,2,34625829,131803,134942,138172,141412,144605,147735,150817,153856,156845,159766,162605,165350,168008,170594,173015,175307,177940,181641,186685,192658,198921,205133,211023,216691,222163,227571,233192,239220,245732,252681,260025,267705,275615,283591,291422,298920,305970,312568,318740,324507,329914,335018,339865,344497,348948,353263,357469,361569,365533,369295,372815,375926,378345,380257,381724,382794,383716,385576,389104,390520,388281,402936,433662,468499,484375,504595,515263,531482,542088,537897,548202,547037,554217,554893,553683,558921,551232,543381,537500,547115,538589,542953,544011,542157,529462,521314,504528,486944,473024,449177,415637,394040,364716,342344,315907,289612,260721,226559,197507,166756,134098,103210,77025,57487,40383,71113
2084,2,34134262,128829,131908,135104,138335,141545,144714,147853,150964,154035,157044,159976,162818,165572,168255,170774,173159,175871,179620,184667,190585,196723,202725,208325,213629,218664,223559,228607,234043,239969,246349,253169,260413,268021,275883,283802,291563,299004,306054,312681,318875,324645,330041,335119,339935,344532,348937,353199,357351,361395,365304,369012,372471,375523,377891,379762,381198,382234,383116,384923,388393,389757,387475,402054,432662,467353,483108,503176,513702,529739,540157,535802,545859,544462,551338,551703,550159,554968,546891,538600,532190,541008,531751,535064,534917,531683,517594,507712,489161,469593,453274,427185,391773,367533,336034,310982,282352,254137,224099,190273,161636,132607,103316,76820,55234,39619,69081
2085,2,33647407,125936,128931,132066,135263,138465,141652,144830,147998,151139,154230,157251,160186,163036,165816,168432,170916,173717,177532,182612,188525,194606,200484,205880,210897,215573,220038,224577,229442,234776,240572,246825,253546,260720,268282,276088,283939,291644,299086,306165,312814,319011,324771,330140,335187,339969,344521,348873,353083,357179,361169,365023,368672,372072,375072,377399,379239,380640,381636,382467,384219,387634,388947,386627,401128,431603,466130,481750,501652,512018,527852,538053,533512,543289,541634,548169,548191,546267,550598,542080,533280,526249,534139,524025,526120,524583,519765,504090,492248,471731,449986,431081,402657,365419,338630,305250,277950,247766,218440,188207,155716,128536,102167,76899,55088,38067,67352
2086,2,33164626,123147,126036,129086,132222,135390,138570,141765,144971,148169,151330,154433,157456,160401,163276,165991,168573,171466,175357,180489,186428,192502,198327,203604,208421,212817,216928,221040,225397,230161,235366,241036,247193,253846,260974,268482,276222,284019,291725,299194,306295,312948,319134,324868,330208,335221,339958,344458,348758,352913,356956,360891,364687,368277,371626,374584,376879,378685,380045,380990,381768,383468,386828,388096,385736,400146,430475,464820,480291,500008,510194,525796,535753,531000,540467,538520,544679,544313,541966,545754,536725,527326,519568,526379,515265,515956,512825,506204,488737,474708,452035,427954,406330,375571,336682,307608,272827,243904,212964,183454,154026,123828,99030,76044,55144,37965,65300
2087,2,32685310,120482,123246,126187,129238,132346,135492,138680,141903,145139,148357,151530,154635,157668,160636,163448,166129,169116,173085,178278,184260,190361,196183,201413,206118,210318,214154,217916,221847,226104,230739,235820,241396,247485,254093,261168,268611,276299,284097,291830,299322,306426,313068,319230,324934,330241,335210,339896,344344,348590,352692,356681,360558,364296,367835,371142,374068,376328,378092,379401,380294,381022,382672,385982,387202,384792,399099,429265,463412,478716,498227,508206,523549,533231,528242,537360,535092,540827,540027,537198,540362,530733,520632,512019,517580,505311,504391,499444,490786,471322,454888,429903,403382,378996,346035,305838,274934,239408,209644,178855,150136,122484,95403,73709,54531,38004,64000
2088,2,32208887,117954,120578,123393,126336,129360,132446,135600,138816,142068,145323,148552,151728,154842,157899,160806,163585,166664,170712,175969,182003,188149,194001,199236,203900,207994,211640,215130,218712,222543,226672,231185,236173,241681,247726,254282,261294,268687,276375,284199,291954,299449,306544,313162,319295,324967,330230,335149,339784,344178,348372,352420,356352,360172,363859,367356,370631,373521,375739,377452,378708,379550,380230,381835,385092,386254,383786,397978,427964,461893,477011,496286,506034,521083,530461,525205,533939,531307,536568,535276,531891,534330,523995,513067,503460,507581,493985,491231,484233,473298,451642,432616,405219,376247,349192,314335,273353,241257,205780,176067,146372,119390,94367,71009,52857,37581,63271
2089,2,31734838,115572,118048,120723,123539,126455,129457,132552,135733,138976,142248,145514,148746,151931,155070,158066,160940,164111,168238,173557,179646,185844,191747,197020,201696,205755,209301,212604,215916,219398,223102,227110,231530,236451,241916,247910,254405,261368,268761,276475,284320,292079,299564,306636,313226,319327,324956,330169,335038,339620,343963,348104,352095,355971,359740,363385,366850,370089,372937,375103,376762,377967,378762,379399,380954,384150,385244,382707,396772,426561,460248,475153,494164,503651,518377,527411,521862,530163,527123,531848,529988,525953,527547,516382,504491,493734,496203,481096,476269,466978,453537,429529,407776,377960,346659,317202,280947,239869,207370,172822,144090,116398,91984,70238,50921,36428,62588
2090,2,31262715,113341,115664,118189,120865,123655,126551,129561,132682,135890,139153,142435,145704,148946,152154,155233,158198,161458,165661,171041,177183,183437,189398,194730,199452,203531,207049,210255,213381,216593,219949,223533,227449,231803,236682,242096,248030,254476,261439,268858,276593,284441,292191,299654,306698,313257,319316,324897,330060,334877,339407,343698,347783,351718,355543,359272,362885,366313,369509,372305,374418,376025,377182,377933,378524,380022,383145,384161,381548,395471,425042,458455,473122,491838,501035,515397,524054,518170,525988,522486,526593,524072,519276,519882,507750,494745,482667,483257,466443,459299,447480,431331,404867,380346,348237,314901,283510,246533,206177,174157,141435,114583,89678,68465,50368,35094,61434
2091,2,30792161,111258,113431,115803,118329,120979,123749,126652,129687,132835,136062,139335,142621,145900,149164,152315,155363,158707,162983,168421,174615,180923,186945,192345,197134,201267,204811,207992,211023,214051,217137,220374,223867,227717,232029,236858,242213,248100,254546,261534,268972,276711,284551,292279,299715,306728,313247,319258,324789,329901,334667,339146,343381,347410,351296,355080,358777,362354,365740,368884,371625,373686,375244,376357,377062,377598,379028,382068,382997,380297,394063,423386,456495,470894,489283,498155,512116,520347,514090,521360,517324,520715,517419,511731,511191,497941,483655,470073,468538,449823,440121,425571,406565,377632,350435,316335,281453,248782,211905,173155,142527,112471,88280,66748,49096,34713,59853
