îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,2,49152760,260682,262621,264904,267534,270524,273916,277798,282224,287170,292577,298357,304368,310503,316677,322610,328273,334393,342145,351955,363290,375445,387034,397388,406530,414313,420779,426253,430963,435014,438184,440188,441324,441739,441544,441005,441357,443502,443321,439461,456002,478130,479325,496940,519157,531693,550093,562829,560307,573014,573907,583756,586993,588484,597155,592381,587787,585749,601256,597580,609081,618086,625188,621256,624327,618950,614598,617421,610068,591717,593117,586383,594962,601680,614117,626620,629733,649393,665111,667187,660520,655582,674489,678485,690747,691819,705103,712348,725547,710286,662532,607997,550944,501326,445609,398280,274578,291240,230133,184409,142569,108241,81656,59880,40405,26083,42551
2062,2,48697092,259042,260824,262857,265149,267736,270691,274097,278028,282506,287488,292919,298708,304739,310916,316975,322846,329208,337193,347190,358669,370931,382612,393059,402303,410232,416906,422678,427794,432300,436094,439019,440837,441839,442164,441866,441210,441473,443616,443474,439641,456190,478307,479461,497033,519200,531665,549979,562627,560018,572631,573439,583187,586330,587740,596337,591522,586881,584783,600185,596429,607825,616731,623742,619741,622709,617233,612763,615432,607937,589468,590648,583702,591963,598334,610338,622353,624970,643921,658840,660108,652581,646601,663892,666202,676280,674999,685147,688820,697529,678178,627460,570320,511033,458989,401919,353172,238855,247958,191278,149229,112007,82321,59951,42331,27440,42071
2063,2,48235495,257481,259184,261059,263100,265349,267903,270871,274325,278305,282818,287824,293263,299072,305144,311208,317207,323766,331965,342166,353815,366214,378012,388568,397921,405967,412801,418790,424207,429122,433374,436926,439667,441351,442264,442486,442072,441327,441587,443770,443656,439822,456359,478444,479552,497075,519174,531557,549784,562339,559647,572168,572884,582533,585593,586940,595478,590617,585920,583748,599037,595208,606501,615315,622232,618147,620995,615405,610804,613300,605645,587036,587971,580785,588699,594683,606216,617685,619749,637903,651912,652248,643726,636542,651994,652390,660006,656090,662747,662487,666310,642627,588946,529386,468259,414366,356761,307567,203606,206367,155009,117420,85325,60544,42458,28801,42743
2064,2,47768360,255931,257624,259418,261301,263300,265514,268081,271096,274598,278613,283148,288162,293620,299470,305431,311436,318111,326477,336862,348696,361259,373206,383896,393374,401545,408510,414667,420306,425525,430189,434202,437572,440181,441776,442587,442694,442190,441442,441741,443953,443841,439987,456492,478536,479594,497052,519070,531371,549506,561971,559198,571618,572246,581806,584802,586100,594573,589656,584890,582638,597818,593920,605118,613835,620643,616457,619169,613453,608705,611007,603166,584396,585057,577609,585137,590700,601707,612568,614007,631256,644222,643482,633810,625247,638612,636849,641702,634855,637663,633128,631718,603554,547062,485464,423115,368177,311034,262492,169675,167474,122154,89594,62861,42955,28940,44142
2065,2,47296314,254322,256074,257857,259658,261499,263463,265691,268303,271366,274902,278938,283481,288513,294011,299751,305655,312324,320775,331294,343292,356033,368156,379015,388645,396957,404061,410357,416169,421612,426584,431011,434844,438084,440606,442100,442796,442813,442306,441597,441925,444139,444008,440115,456581,478580,479574,496955,518891,531105,549149,561523,558665,570986,571537,581025,583970,585215,593612,588625,583785,581461,596533,592575,603674,612279,618959,614658,617220,611361,606447,608526,600477,581525,581885,574144,581251,586343,596764,606941,607664,623876,635645,633665,622674,612542,623551,619364,621139,611063,609679,600572,593667,561019,502068,439049,376319,321334,265765,219030,137889,132175,93356,66118,44677,29332,45181
2066,2,46820218,252600,254464,256306,258096,259855,261661,263639,265911,268571,271667,275223,279266,283826,288897,294287,299971,306526,314940,325508,337618,350516,362832,373888,383703,392184,399445,405889,411845,417464,422662,427401,431649,435354,438507,440930,442309,442916,442930,442462,441782,442111,444308,444139,440202,456623,478561,479481,496785,518634,530763,548715,560992,558051,570283,570774,580204,583094,584276,592581,587521,582613,580219,595191,591170,602154,610630,617166,612738,615131,609111,604005,605835,597551,578398,578423,570362,576998,581566,591328,600726,600624,615647,626039,622638,610144,598238,606600,599712,598089,584504,578625,564731,552204,515276,454461,390869,328789,274885,222042,178243,108987,101174,69009,47074,30563,46140
2067,2,46341161,250732,252742,254696,256544,258292,260017,261835,263858,266177,268868,271983,275546,279606,284204,289168,294503,300826,309094,319588,331723,344724,357210,368481,378512,387198,394643,401253,407361,413127,418504,423472,428034,432156,435775,438830,441139,442430,443034,443087,442648,441968,442280,444440,444228,440244,456606,478470,479319,496541,518302,530346,548199,560380,557368,569527,569973,579339,582164,583267,591477,586349,581377,578923,593790,589692,600543,608873,615252,610680,612885,606677,601355,602907,594365,574985,574644,566223,572335,576312,585325,593828,592774,606431,615250,610231,596035,582133,587540,577671,572341,555012,544410,525640,507565,466815,404974,341859,281585,229948,180939,141088,83555,74912,49216,32260,47597
2068,2,45860431,248695,250873,252972,254932,256739,258453,260190,262053,264121,266471,269182,272303,275882,279978,284471,289381,295343,303347,313656,325691,338707,351308,362772,373038,381960,389626,396430,402709,408630,414157,419307,424100,428537,432575,436097,439039,441260,442549,443192,443275,442836,442138,442413,444530,444272,440230,456522,478311,479086,496226,517899,529852,547605,559699,556634,568733,569129,578421,581165,582187,590304,585113,580087,577569,592315,588125,598828,606999,613201,608467,610456,604038,598472,599718,590886,571259,570507,561684,567207,570510,578662,586136,583982,596078,603107,596256,580144,564018,566152,553037,543730,522491,507058,483509,460215,416372,354560,293109,235843,187632,143428,108332,61967,53517,33787,49677
2069,2,45379478,246480,248836,251102,253208,255126,256898,258625,260406,262315,264413,266782,269498,272634,276249,280241,284680,290206,297818,307825,319647,332548,345176,356778,367258,376436,384356,391391,397870,403964,409650,414952,419929,424599,428953,432895,436305,439160,441379,442708,443381,443464,443008,442272,442504,444576,444259,440149,456371,478080,478785,495843,517419,529281,546944,558966,555862,567896,568232,577435,580096,581040,589068,583823,578739,576144,590752,586458,596998,604991,610996,606074,607820,601165,595333,596236,587087,567178,565970,556692,561545,564073,571234,577522,574106,584425,589426,580511,562263,543681,542235,525645,512157,486955,466758,438766,410863,364909,304337,245793,192695,148945,110296,80471,44343,36803,52037
2070,2,44899854,244089,246620,249063,251336,253400,255285,257070,258840,260666,262605,264722,267095,269826,272997,276509,280447,285492,292638,302215,313705,326378,338901,350551,361191,370604,378798,386098,392813,399111,404973,410437,415569,420424,425012,429271,433103,436427,439280,441539,442897,443571,443637,443143,442364,442551,444564,444179,440006,456153,477782,478418,495387,516866,528646,546232,558196,555049,567006,567269,576378,578960,579831,587777,582475,577321,574634,589089,584678,595037,602831,608611,603478,604953,598036,591903,592433,582926,562703,560980,551180,555263,556895,562915,567845,562987,571293,574009,562787,542179,520925,515623,495393,477626,448576,423909,392068,360442,313564,255514,201085,153178,114710,82060,57681,30547,55549
2071,2,44419130,241529,244228,246846,249295,251527,253558,255456,257284,259098,260955,262911,265033,267421,270185,273254,276712,281247,287885,296959,307989,320312,332613,344177,354886,364481,372929,380515,387501,394039,400108,405751,411047,416059,420833,425327,429478,433223,436546,439439,441728,443087,443744,443772,443236,442411,442539,444485,444035,439796,455869,477417,477978,494857,516246,527959,545481,557381,554181,566047,566233,575251,577757,578563,586423,581050,575811,573019,587305,582762,592918,600484,606010,600637,601811,594598,588136,588243,578336,557753,555438,545028,548213,548804,553505,556875,550368,556387,556526,542733,519541,495420,486017,462069,440065,407482,378882,344043,309813,263342,209109,159906,118016,85379,58845,39752,53584
2072,2,43938026,238812,241667,244452,247075,249485,251684,253728,255668,257540,259385,261259,263220,265355,267776,270439,273455,277501,283604,292136,302633,314476,326431,337791,348433,358119,366768,374621,381898,388710,395024,400877,406355,411532,416463,421145,425532,429597,433342,436704,439627,441917,443260,443879,443865,443283,442400,442460,444341,443823,439522,455520,476978,477467,494264,515575,527233,544684,556510,553244,565013,565126,574056,576493,577229,584988,579531,574193,571284,585379,580686,590608,597917,603156,597517,598351,590814,583976,583611,573248,552243,549238,538108,540248,539630,542812,544393,536008,539441,536696,520073,494104,466974,453323,425731,399750,364200,332472,295718,260193,215515,166287,123200,87840,61225,40555,58324
2073,2,43458726,235952,238948,241888,244680,247264,249640,251852,253939,255923,257826,259688,261566,263540,265708,268028,270638,274235,279827,287793,297719,309008,320484,331513,341968,351607,360366,368432,375983,383091,389682,395783,401474,406834,411932,416772,421348,425651,429715,433499,436891,439816,442089,443395,443972,443912,443271,442321,442317,444128,443547,439185,455101,476468,476895,493622,514866,526463,543832,555568,552233,563908,563952,572801,575165,575817,583459,577902,572453,569411,583294,578424,588084,595102,600024,594082,594543,586635,579378,578477,567585,546078,542265,530290,531218,529205,530645,530189,519683,520220,514287,494609,465734,435561,417673,386730,357290,319589,285772,248355,212938,171381,128115,91698,62990,42195,61835
2074,2,42983141,232966,236087,239167,242114,244866,247418,249807,252062,254192,256206,258126,259992,261884,263890,265958,268225,271409,276533,283960,293293,303990,314912,325473,335612,345083,353814,362001,369772,377157,384049,390432,396372,401947,407230,412238,416973,421465,425767,429870,433684,437078,439987,442224,443488,444019,443900,443192,442177,442105,443852,443207,438781,454615,475897,476275,492942,514114,525639,542912,554553,551153,562737,562718,571481,573758,574311,581819,576152,570577,567382,581022,575952,585315,592011,596574,590301,590338,582016,574281,572763,561249,539146,534387,521426,520955,517343,516800,514041,501166,498499,489107,466210,434404,401308,379410,345652,313525,274699,240002,203250,169331,132041,95357,65757,43412,65054
2075,2,42512836,229870,233099,236303,239390,242298,245019,247583,250015,252313,254473,256505,258429,260309,262232,264138,266153,268990,273685,280618,289388,299472,309799,319814,329497,338669,347249,355419,363318,370926,378100,384787,391013,396840,402338,407532,412436,417089,421581,425921,430054,433870,437248,440121,442316,443534,444007,443821,443048,441966,441830,443511,442799,438312,454069,475278,475620,492222,513310,524750,541920,553469,550008,561506,561421,570083,572257,572697,580056,574263,568544,565173,578539,573240,582275,588608,592777,586126,585689,576896,568608,566369,554124,531312,525454,511352,509278,503845,501060,495724,480240,474092,461024,434848,400242,364544,339110,303312,269486,230702,196414,161627,130461,98279,68380,45318,67786
2076,2,42048984,226683,230002,233313,236523,239572,242449,245182,247789,250264,252592,254770,256806,258743,260654,262478,264332,266912,271245,277728,285982,295485,305195,314622,323768,332498,340795,348825,356712,364453,371855,378828,385360,391474,397226,402637,407728,412551,417204,421733,426103,430238,434038,437381,440213,442363,443522,443927,443676,442836,441690,441491,443103,442326,437786,453479,474624,474925,491452,512441,523791,540861,552319,548805,560212,560048,568592,570649,570963,578155,572217,566330,562757,575815,570262,578928,584861,588585,581511,580537,571197,562260,559178,546073,522431,515303,499891,495990,488499,483206,475026,456727,446871,430011,400652,363576,325823,297572,260709,226324,188803,156191,124526,97103,70475,47127,70663
2077,2,41592352,223426,226813,230212,233530,236703,239721,242611,245386,248036,250541,252887,255069,257118,259086,260899,262671,265086,269150,275252,283037,292008,301132,309946,318511,326717,334585,342342,350094,357827,365365,372570,379392,385815,391855,397521,402830,407842,412664,417355,421913,426286,430405,434170,437472,440258,442350,443443,443783,443464,442559,441351,441085,442629,441795,437217,452855,473930,474182,490621,511505,522767,539737,551111,547541,558842,558583,566994,568920,569091,576095,569989,563909,560107,572824,566984,575243,580725,583950,576395,574802,564820,555122,551054,536945,512338,503752,486848,480884,471093,463030,451768,430503,416810,396195,363948,324958,285912,255774,218953,185220,150139,120338,92685,69633,48570,73574
2078,2,41143322,220119,223554,227021,230427,233708,236851,239881,242812,245631,248310,250833,253183,255379,257459,259330,261091,263420,267309,273126,280515,289002,297589,305819,313776,321411,328768,336104,343588,351189,358723,366068,373125,379839,386190,392145,397712,402943,407954,412813,417533,422094,426451,430536,434260,437517,440246,442271,443298,443570,443187,442220,440945,440613,442098,441220,436615,452193,473189,473379,489724,510505,521681,538557,549841,546201,557380,557013,565276,567055,567064,573851,567552,561254,557198,569531,563375,571175,576152,578813,570701,568385,557650,547057,541843,526572,500854,490609,472020,463749,451423,440360,425829,401544,384032,359899,325290,285153,245753,214809,179187,147290,115674,89568,66465,47989,76267
2079,2,40701944,216787,220245,223758,227232,230602,233854,237009,240081,243055,245902,248600,251127,253491,255717,257701,259521,261835,265629,271258,278349,286426,294525,302221,309599,316634,323429,330261,337328,344662,352068,359413,366613,373565,380209,386477,392334,397823,403053,408101,412990,417712,422258,426580,430625,434305,437505,440167,442127,443086,443293,442847,441813,440474,440084,441523,440613,435977,451485,472388,472514,488767,509444,520540,537315,548496,544772,555814,555326,563423,565035,564855,571398,564880,558339,553994,565906,559391,566677,571083,573095,564330,561169,549548,537912,531375,514769,487786,475666,455201,444386,429321,415076,397184,369966,348851,321671,285445,245100,206392,175796,142493,113480,86097,64229,45806,77485
2080,2,40268004,213457,216912,220447,223967,227406,230746,234010,237206,240320,243324,246189,248891,251432,253827,255958,257890,260261,264031,269554,276445,284215,291901,299109,305956,312418,318622,324898,331463,338383,345525,352746,359949,367045,373928,380491,386663,392444,397932,403199,408275,413167,417873,422386,426669,430670,434293,437426,440023,441915,442809,442953,442440,441340,439945,439512,440916,439969,435295,450721,471525,471590,487751,508330,519340,536001,547061,543241,554130,553506,561416,562835,562440,568708,561946,555129,550468,561903,554986,561692,565442,566697,557166,553016,540361,527520,519464,501338,472930,458717,436195,422628,404671,387154,365949,336073,311796,282269,245350,205844,168908,139796,109783,84464,61740,44266,76714
2081,2,39841093,210153,213579,217110,220653,224138,227547,230900,234204,237443,240586,243607,246477,249193,251765,254065,256146,258626,262443,267932,274709,282272,289647,296444,302805,308742,314380,320070,326082,332500,339231,346191,353271,360373,367403,374206,380674,386771,392552,398076,403371,408450,413327,418000,422473,426713,430657,434215,437283,439812,441639,442469,442545,441966,440811,439373,438907,440271,439281,434558,449897,470603,470611,486684,507159,518070,534599,545524,541596,552313,551534,559229,560429,559792,565754,558715,551595,546575,557479,550103,556143,559129,559503,549070,543772,529922,515696,505911,486069,456078,439564,414838,398362,377449,356708,332424,300376,273604,242621,206054,168459,134318,107706,81713,60569,42550,75138
2082,2,39420679,206905,210274,213775,217313,220821,224277,227699,231092,234438,237705,240866,243892,246776,249524,252002,254252,256876,260794,266321,273057,280499,287667,294156,300107,305563,310681,315808,321236,327102,333333,339884,346707,353688,360724,367675,374386,380781,386877,392694,398246,403544,408608,413452,418086,422516,426700,430579,434072,437073,439537,441300,442062,442072,441436,440237,438768,438265,439582,438537,433764,449018,469625,469581,485563,505918,516715,533096,543871,539820,550346,549386,556839,557790,556884,562502,555159,547694,542271,552574,544669,549934,552031,551373,539892,533267,518044,502241,490502,468749,437035,418043,391019,371565,347766,324030,297115,263582,235173,203762,168632,133961,103485,80166,58596,41743,72987
2083,2,39006162,203740,207024,210467,213974,217479,220958,224427,227888,231323,234697,237982,241148,244188,247104,249758,252187,254977,259030,264649,271415,278813,285861,292145,297790,302840,307482,312093,316959,322241,327922,333975,340391,347116,354032,360992,367853,374491,380885,387017,392861,398416,403700,408732,413537,418129,422504,426623,430438,433864,436800,439200,440893,441589,441541,440862,439631,438126,437579,438838,437736,432916,448085,468598,468499,484375,504595,515263,531482,542088,537897,548202,547037,554217,554893,553683,558921,551232,543381,537500,547115,538589,542953,544011,542157,529462,521314,504528,486944,473024,449177,415637,394040,364716,342344,315907,289612,260721,226559,197507,166756,134098,103210,77025,57487,40383,71113
2084,2,38596912,200681,203856,207214,210663,214137,217614,221106,224614,228116,231578,234970,238261,241441,244512,247336,249941,252906,257115,262858,269711,277137,284142,290310,295754,300501,304742,308879,313230,317951,323048,328554,334473,340792,347453,354295,361166,367956,374594,381023,387182,393029,398571,403822,408816,413579,418116,422427,426483,430232,433593,436465,438795,440422,441059,440967,440255,438988,437441,436838,438036,436880,432016,447105,467518,467353,483108,503176,513702,529739,540157,535802,545859,544462,551338,551703,550159,554968,546891,538600,532190,541008,531751,535064,534917,531683,517594,507712,489161,469593,453274,427185,391773,367533,336034,310982,282352,254137,224099,190273,161636,132607,103316,76820,55234,39619,69081
2085,2,38192298,197752,200796,204043,207407,210824,214271,217759,221290,224838,228368,231848,235245,238550,241761,244742,247517,250654,255027,260915,267887,275397,282434,288564,293897,298447,302389,306127,310005,314211,318748,323671,329043,334868,341124,347712,354466,361267,368057,374729,381185,387348,393181,398691,403905,408857,413566,418040,422289,426278,429963,433260,436063,438326,439893,440485,440360,439611,438302,436700,436040,437180,435972,431072,446074,466374,466130,481750,501652,512018,527852,538053,533512,543289,541634,548169,548191,546267,550598,542080,533280,526249,534139,524025,526120,524583,519765,504090,492248,471731,449986,431081,402657,365419,338630,305250,277950,247766,218440,188207,155716,128536,102167,76899,55088,38067,67352
2086,2,37791698,194969,197865,200980,204234,207565,210955,214414,217940,221510,225086,228634,232119,235531,238866,241988,244921,248223,252756,258796,265907,273535,280661,286830,292129,296572,300322,303764,307243,310976,314998,319363,324154,329432,335194,341377,347879,354566,361366,368190,374889,381348,387497,393300,398773,403946,408845,413491,417903,422086,426011,429632,432861,435596,437800,439321,439878,439716,438923,437559,435902,435188,436271,435019,430078,444983,465155,464820,480291,500008,510194,525796,535753,531000,540467,538520,544679,544313,541966,545754,536725,527326,519568,526379,515265,515956,512825,506204,488737,474708,452035,427954,406330,375571,336682,307608,272827,243904,212964,183454,154026,123828,99030,76044,55144,37965,65300
2087,2,37394511,192345,195080,198046,201168,204390,207695,211096,214592,218158,221755,225348,228901,232401,235843,239090,242166,245620,250305,256492,263748,271513,278764,285029,290373,294789,298435,301687,304872,308205,311756,315606,319839,324536,329752,335443,341542,347977,354663,361497,368347,375049,381496,387614,393380,398813,403933,408771,413355,417702,421822,425684,429236,432397,435073,437230,438716,439235,439028,438180,436760,435050,434284,435317,434016,429026,443819,463847,463412,478716,498227,508206,523549,533231,528242,537360,535092,540827,540027,537198,540362,530733,520632,512019,517580,505311,504391,499444,490786,471322,454888,429903,403382,378996,346035,305838,274934,239408,209644,178855,150136,122484,95403,73709,54531,38004,64000
2088,2,37000167,189886,192455,195259,198231,201321,204517,207833,211271,214806,218399,222013,225612,229179,232709,236064,239266,242856,247679,254005,261400,269309,276704,283102,288550,293017,296641,299793,302788,305826,308978,312357,316077,320216,324852,329997,335605,341638,348072,354791,361651,368504,375194,381610,387694,393420,398800,403860,408636,413157,417441,421497,425292,428777,431878,434507,436628,438074,438548,438284,437379,435906,434146,433334,434314,432954,427903,442572,462442,461893,477011,496286,506034,521083,530461,525205,533939,531307,536568,535276,531891,534330,523995,513067,503460,507581,493985,491231,484233,473298,451642,432616,405219,376247,349192,314335,273353,241257,205780,176067,146372,119390,94367,71009,52857,37581,63271
2089,2,36608138,187594,189995,192632,195442,198382,201447,204653,208006,211482,215043,218653,222273,225885,229482,232927,236238,239948,244893,251341,258865,266912,274457,281010,286599,291177,294858,297990,300886,303736,306594,309574,312823,316450,320528,325093,330157,335699,341732,348198,354942,361805,368646,375307,381689,387733,393408,398728,403727,408440,412898,417120,421109,424836,428262,431316,433909,435989,437388,437805,437483,436524,435000,433197,432335,433251,431821,426701,441231,460926,460248,475153,494164,503651,518377,527411,521862,530163,527123,531848,529988,525953,527547,516382,504491,493734,496203,481096,476269,466978,453537,429529,407776,377960,346659,317202,280947,239869,207370,172822,144090,116398,91984,70238,50921,36428,62588
2090,2,36217957,185461,187701,190170,192812,195591,198506,201581,204823,208213,211715,215293,218909,222542,226184,229698,233098,236911,241960,248513,256150,264324,272014,278729,284481,289208,293007,296199,299077,301829,304498,307185,310036,313192,316758,320766,325250,330249,335791,341855,348347,355094,361945,368757,375384,381727,387720,393336,398597,403533,408184,412580,416736,420658,424326,427705,430722,433274,435307,436648,437005,436628,435617,434049,432198,431277,432118,430608,425408,439785,459284,458455,473122,491838,501035,515397,524054,518170,525988,522486,526593,524072,519276,519882,507750,494745,482667,483257,466443,459299,447480,431331,404867,380346,348237,314901,283510,246533,206177,174157,141435,114583,89678,68465,50368,35094,61434
2091,2,35829240,183476,185567,187874,190347,192959,195713,198639,201749,205028,208443,211962,215545,219174,222837,226397,229866,233763,238898,245538,253269,261552,269377,276248,282171,287071,291025,294340,297280,300014,302586,305086,307643,310402,313497,316993,320921,325342,330340,335913,342001,348495,355231,362054,368832,375421,381715,387649,393206,398405,403280,407870,412200,416289,420153,423774,427116,430092,432596,434570,435850,436151,435721,434664,433048,431140,430149,430903,429303,424014,438218,457495,456495,470894,489283,498155,512116,520347,514090,521360,517324,520715,517419,511731,511191,497941,483655,470073,468538,449823,440121,425571,406565,377632,350435,316335,281453,248782,211905,173155,142527,112471,88280,66748,49096,34713,59853
2092,2,35441698,181623,183581,185738,188049,190492,193079,195843,198804,201950,205254,208686,212209,215806,219464,223046,226563,230522,235723,242430,250236,258610,266553,273569,279660,284740,288874,292349,295414,298211,300767,303170,305541,308007,310704,313730,317146,321011,325431,330459,336056,342147,348629,355337,362128,368869,375409,381645,387522,393017,398155,402970,407494,411759,415789,419606,423190,426491,429419,431863,433776,434998,435245,434768,433662,431989,430013,428940,429598,427896,422503,436511,455539,454346,468448,486470,494984,508494,516250,509567,516210,511549,514104,509901,503177,501316,486780,471036,455756,451843,431041,418572,401136,379216,347935,318331,282734,246977,213837,177965,141707,113340,86653,65708,47865,33836,58636
2093,2,35055158,179881,181727,183750,185911,188192,190611,193208,196006,199002,202173,205493,208930,212467,216092,219670,223210,227209,232455,239209,247070,255514,263554,270701,276948,282205,286529,290189,293416,296339,298960,301348,303623,305902,308306,310935,313881,317235,321099,325549,330600,336199,342278,348734,355410,362164,368857,375341,381519,387335,392770,397849,402598,407057,411264,415248,419028,422571,425823,428692,431074,432928,434094,434293,433766,432601,430859,428804,427641,428190,426371,420857,434645,453394,451986,465755,483373,491483,504489,511708,504533,510447,505055,506635,501377,493456,490079,474079,456689,439517,432977,409937,394539,374152,349394,316060,284519,248102,212286,179589,145644,112688,87323,64497,47119,32988,57331
2094,2,34669561,178226,179984,181894,183922,186053,188310,190738,193368,196201,199222,202408,205733,209183,212748,216295,219831,223846,229114,235892,243787,252281,260399,267656,274044,279469,283978,287833,291248,294336,297083,299537,301797,303981,306199,308536,311085,313970,317322,321216,325687,330741,336328,342381,348805,355445,362152,368790,375217,381335,387092,392468,397482,402167,406569,410729,414676,418415,421910,425102,427909,430231,432028,433145,433292,432704,431470,429648,427505,426239,426664,424711,419058,432598,451039,449387,462790,479954,487612,500051,506653,498901,503967,497717,498166,491691,482396,477292,459640,440416,421165,411778,386399,367999,344728,317386,282489,249668,213253,178286,146972,115818,86820,64995,46250,32473,55989
2095,2,34284960,176634,178328,180149,182064,184062,186169,188435,190897,193561,196418,199453,202645,205982,209460,212948,216454,220458,225724,232502,240407,248929,257105,264452,270961,276538,281225,285271,288884,292161,295075,297657,299984,302154,304277,306427,308685,311173,314056,317437,321352,325826,330868,336429,342451,348840,355433,362085,368668,375036,381096,386794,392106,397056,401684,406039,410163,414069,417760,421196,424325,427072,429337,431083,432146,432231,431572,430257,428346,426104,424720,425002,422895,417085,430351,448446,446526,459516,476175,483322,495111,500997,492567,496644,489397,488542,480670,469809,462755,443262,422028,400544,388135,360406,339059,313148,283674,247886,214599,179098,145906,116875,89232,64621,46608,31875,54845
2096,2,33901505,175081,176736,178492,180318,182203,184177,186293,188592,191087,193775,196646,199686,202890,206255,209656,213104,217071,222307,229062,236953,245478,253689,261106,267717,273428,278276,282505,286312,289789,292895,295644,298101,300338,302448,304503,306575,308772,311258,314170,317572,321489,325952,330967,336498,342485,348828,355368,361966,368490,374801,380803,386438,391686,396579,401161,405480,409563,413421,417053,420426,423496,426185,428398,430090,431089,431101,430359,428954,426942,424586,423066,423185,420904,414918,427877,445591,443368,455898,471985,478548,489584,494637,485410,488343,479942,477591,468129,455500,446266,424754,401365,377546,362025,332064,307998,279886,248926,213068,180228,146571,116027,90046,66416,46340,32121,53772
2097,2,33519414,173542,175181,176898,178659,180455,182317,184300,186448,188780,191298,194000,196876,199928,203158,206448,209810,213712,218891,225595,233446,241951,250172,257636,264330,270154,275146,279543,283537,287210,290517,293460,296086,298453,300630,302673,304650,306661,308856,311371,314303,317708,321613,326049,331035,336531,342473,348764,355251,361791,368259,374512,380452,386024,391216,396063,400608,404887,408922,412721,416291,419604,422616,425252,427411,429037,429961,429889,429056,427547,425421,422932,421257,421193,418717,412533,425153,442440,439876,451887,467323,473206,483368,487450,477296,478908,469185,465130,453871,439269,427633,403958,378319,352149,333555,301643,275283,245602,213961,178942,147496,116555,89393,67022,47627,31936,53299
2098,2,33138949,171997,173642,175342,177063,178795,180568,182438,184453,186634,188988,191520,194227,197115,200193,203349,206600,210409,215504,222129,229913,238371,246578,254065,260818,266736,271852,276399,280564,284426,287931,291078,293898,296435,298744,300854,302819,304736,306746,308968,311503,314437,317830,321709,326115,331067,336519,342410,348649,355079,361564,367975,374167,380044,385560,390707,395517,400022,404253,408229,411967,415477,418732,421692,424272,426365,427915,428753,428587,427649,426024,423764,421124,419273,419005,416310,409907,422146,438956,436006,447423,462106,467198,476345,479302,468075,468174,456943,450964,437698,420929,406695,380764,352870,324456,302998,269603,241563,211104,179693,146443,117291,89800,66536,48061,32824,52918
2099,2,32760389,170426,172096,173801,175506,177198,178907,180688,182590,184636,186840,189208,191744,194462,197375,200380,203498,207189,212173,218691,226381,234764,242929,250415,257202,263191,268412,273090,277408,281444,285140,288488,291513,294245,296724,298966,300999,302904,304820,306857,309099,311636,314558,317925,321774,326147,331056,336457,342297,348480,354856,361286,367636,373766,379587,385058,390168,394939,399396,403568,407483,411161,414614,417816,420720,423234,425250,426712,427454,427182,426126,424365,421952,419141,417096,416596,413660,407007,418822,435094,431699,442428,456239,460410,468383,470042,457584,455958,443026,434895,419423,400319,383344,355150,325120,294732,270814,236579,207633,177293,147058,116454,90367,66839,47713,33123,53291
2100,2,32384003,168815,170524,172254,173964,175640,177309,179026,180838,182772,184840,187057,189429,191976,194719,197560,200528,204079,208927,215311,222878,231157,239253,246709,253506,259543,264846,269634,274087,278278,282151,285691,288918,291857,294532,296945,299110,301084,302988,304930,306987,309231,311756,314652,317989,321806,326136,330995,336346,342132,348262,354583,360953,367242,373317,379093,384527,389597,394320,398720,402831,406687,410307,413707,416853,419690,422127,424054,425420,426052,425660,424466,422550,419965,416964,414698,413944,410734,403802,415137,430795,426880,436811,449610,452714,459334,459506,445645,442071,427239,416736,398887,377334,357557,327221,295336,263426,237642,203349,174377,145094,116942,89722,67261,47930,32883,53746
2101,2,32010042,167154,168913,170681,172415,174097,175750,177427,179175,181018,182973,185055,187275,189658,192230,194902,197706,201099,205790,212017,219433,227580,235577,242976,249755,255814,261174,266052,270619,274947,278977,282696,286118,289259,292141,294751,297088,299195,301167,303097,305060,307118,309350,311849,314716,318020,321795,326076,330885,336184,341917,347993,354256,360566,366801,372831,378571,383965,388988,393653,397991,402043,405842,409410,412753,415833,418592,420940,422770,424025,424535,424002,422651,420561,417784,414566,412058,411016,407499,400250,411036,425986,421461,430465,442095,443968,449038,447517,432072,426319,409401,396332,375985,351951,329438,297244,263966,231159,204262,170780,142708,115381,90098,66781,48232,33032,53877
2102,2,31638726,165433,167250,169068,170840,172546,174205,175867,177575,179353,181218,183186,185271,187502,189909,192410,195045,198269,202786,208834,216076,224063,231932,239243,245975,252028,257422,262364,267024,271468,275638,279516,283118,286455,289541,292358,294893,297172,299277,301276,303226,305189,307236,309442,311912,314746,318009,321735,325968,330725,335972,341653,347672,353876,360133,366323,372317,378017,383364,388329,392933,397213,401208,404954,408466,411743,414745,417416,419665,421384,422514,422881,422189,420661,418376,415382,411927,409143,407779,403914,396296,406447,420578,415337,423269,433554,434016,437322,433887,416676,408519,389356,373576,350692,324273,299258,265671,231632,198690,171547,139763,113483,88895,67061,47888,33241,54051
