îN,ê´,çáåv,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
2061,2,48222272,260423,262350,264626,267256,270246,273640,277524,281954,286903,292313,298096,304109,310247,316423,322356,328020,334138,341886,351692,363021,375167,386746,397089,406221,413993,420449,425914,430616,434658,437820,439817,440946,441354,441153,440607,440951,443086,442895,439024,455524,477641,478902,496511,518687,531182,549528,562206,559634,572269,573097,582860,586011,587414,595977,591111,586426,584287,599635,595848,607175,616000,622911,618824,621697,616134,611577,614138,606547,588002,589061,582007,590103,596304,608115,619912,622346,641009,655625,656612,648826,642554,659358,661236,670770,668997,678524,681609,689654,669987,619419,562649,503923,452507,396299,348444,235944,245416,189856,148694,112171,82969,60898,43406,28449,17834,27300
2062,2,47754151,258780,260549,262576,264866,267455,270411,273819,277753,282233,287219,292653,298445,304478,310658,316718,322590,328951,336933,346926,358399,370652,382323,392760,401994,409912,416577,422339,427445,431942,435727,438644,440453,441448,441765,441460,440797,441051,443181,443029,439184,455688,477791,479009,496570,518691,531110,549364,561947,559282,571817,572552,582208,585258,586574,595056,590145,585408,583202,598430,594555,605763,614474,621281,617110,619862,614182,609485,611863,604103,585415,586218,578917,586651,592458,603777,615014,616870,634699,648364,648385,639571,632061,646971,646894,653925,649495,655514,654674,657863,633946,580551,521524,461134,408049,351470,303304,201128,204381,154069,117264,85729,61288,43370,29735,18711,26891
2063,2,47280759,257217,258906,260775,262815,265064,267618,270588,274045,278028,282544,287552,292995,298807,304881,310948,316947,323506,331703,341901,353543,365934,377722,388268,397611,405647,412472,418450,423858,428762,433005,436548,439279,440955,441859,442073,441651,440897,441147,443316,443191,439343,455832,477899,479068,496575,518623,530954,549114,561597,558843,571278,571915,581464,584426,585673,594089,589126,584327,582036,597139,593179,604270,612875,619570,615300,617911,612094,607242,609413,601462,582608,583127,575553,582892,588259,599038,609639,610841,627722,640302,639208,629210,620283,633053,630781,635019,627649,629819,624735,622750,594470,538430,477554,416134,362185,306211,258799,167675,166046,121651,89738,63414,43710,29754,19586,27246
2064,2,46802816,255665,257344,259131,261012,263011,265226,267794,270811,274316,278334,282872,287889,293350,299202,305166,311173,317848,326213,336594,348423,360978,372915,383596,393064,401225,408180,414327,419956,425165,429818,433821,437181,439780,441366,442168,442266,441752,440994,441282,443479,443353,439483,455936,477959,479074,496511,518472,530714,548774,561160,558319,570646,571189,580642,583533,584726,593070,588044,583166,580787,595764,591725,602707,611197,617764,613375,615823,609855,604826,606767,598598,579557,579762,571890,578789,583673,593839,603723,604175,619975,631309,628934,617579,607047,617413,612691,613831,603241,601243,591648,584263,551654,493353,431263,369655,315821,261528,215977,136377,131265,93215,66469,45290,30031,19628,28062
2065,2,46321260,254055,255792,257568,259367,261207,263172,265400,268014,271079,274618,278657,283203,288238,293738,299482,305387,312057,320508,331024,343017,355751,367865,378715,388334,396637,403731,410018,415819,421252,426213,430629,434451,437680,440191,441676,442361,442368,441850,441130,441445,443642,443495,439584,455994,477967,479014,496368,518240,530388,548350,560637,557705,569925,570385,579759,582595,583727,591986,586882,581920,579457,594313,590203,601067,609426,615842,611315,613585,607445,602218,603897,595484,576235,576097,567892,574307,578642,588115,597181,596773,611333,621241,617399,604504,592168,599847,592409,590147,576083,569641,555353,542484,505789,445845,383393,322612,269988,218475,175855,107938,100708,69136,47538,31161,19839,28622
2066,2,45837230,252331,254181,256015,257802,259561,261367,263345,265619,268280,271378,274937,278983,283546,288619,294013,299699,306255,314669,325235,337341,350232,362539,373586,383392,391864,399115,405549,411495,417104,422291,427018,431255,434948,438090,440501,441869,442464,442467,441987,441294,441608,443785,443598,439641,456003,477908,478878,496148,517924,529981,547842,560024,557005,569127,569523,578832,581605,582666,590822,585635,580595,578053,592792,588606,599334,607541,613787,609107,611175,604842,599387,600776,592093,572616,572095,563522,569389,573102,581787,589918,588516,601657,609935,604431,589804,575452,580144,569729,563780,546029,534951,515922,497688,457398,396660,334883,276046,225768,178082,139345,82914,74792,49512,32754,20615,29120
2067,2,45352046,250462,252458,254403,256248,257995,259720,261538,263561,265882,268575,271693,275258,279321,283921,288889,294226,300551,308818,319311,331443,344438,356916,368178,378200,386877,394313,400913,407011,412767,418133,423089,427639,431749,435356,438398,440694,441973,442564,442605,442152,441457,441752,443890,443657,439650,455948,477774,478667,495848,517529,529493,547247,559325,556229,568271,568616,577854,580554,581526,589573,584308,579195,576581,591196,586919,597491,605525,611583,606729,608572,602017,596310,597377,588398,568663,567722,558728,563974,566978,574761,581815,579271,590791,597222,589845,573282,556696,558102,544465,534585,513016,497234,473606,450378,407245,346756,286803,231059,184220,141270,107170,61655,53634,34162,21699,29937
2068,2,44867159,248424,250588,252679,254636,256440,258153,259891,261754,263823,266175,268887,272010,275592,279690,284186,289098,295062,303066,313375,325406,338416,351011,362467,372725,381638,389296,396091,402359,408270,413787,418924,423706,428130,432154,435663,438592,440799,442074,442703,442771,442317,441602,441857,443950,443667,439598,455821,477565,478379,495471,517055,528921,546566,558550,555396,567371,567660,576814,579423,580303,588244,582907,577729,575038,589511,585124,595521,603364,609210,604162,605748,598946,592957,593673,584363,564344,562922,553449,557988,560178,566924,572743,568887,578570,582919,573448,554738,535703,533536,516474,502493,477095,456722,428870,401289,356297,297234,240293,188734,146303,108780,79793,44273,37056,22663,31147
2069,2,44384102,246208,248550,250808,252910,254826,256597,258323,260105,262013,264113,266484,269201,272340,275956,279952,284393,289920,297532,307539,319358,332254,344876,356470,366943,376113,384024,391051,397520,403604,409279,414570,419535,424192,428532,432460,435856,438696,440900,442213,442870,442937,442463,441708,441917,443961,443617,439478,455624,477281,478019,495021,516499,528266,545813,557718,554521,566422,566644,575697,578211,579002,586840,581438,576190,573407,587718,583205,593407,601037,606648,601376,602677,595600,589304,589626,579952,559603,557638,547614,551342,552594,558147,562551,557206,564817,566835,555036,533973,512294,506304,485687,467548,438477,413849,382401,351365,305677,249267,196477,150052,112788,81092,57371,30629,24617,32517
2070,2,43904413,243817,246333,248768,251037,253100,254983,256766,258536,260363,262302,264420,266795,269527,272700,276214,280155,285201,292347,301924,313411,326079,338596,350240,360873,370279,378465,385757,392463,398751,404603,410055,415175,420017,424591,428836,432652,435961,438798,441040,442381,443037,443084,442570,441770,441930,443912,443496,439289,455354,476923,477586,494491,515864,527542,545004,556843,553598,565413,565551,574498,576921,577627,585370,579898,574565,571673,585801,581147,591132,598524,603867,598346,599331,591952,585311,585203,575110,554383,551797,541135,543928,544100,548287,551085,544059,549347,548769,534410,510808,486330,476330,452136,429947,397571,369269,335087,301702,256585,204019,156377,115811,84183,58379,39743,20375,34611
2071,2,43426484,241257,243942,246550,248996,251226,253255,255151,256978,258793,260650,262607,264729,267118,269884,272955,276415,280951,287589,296663,307690,320008,332304,343862,354565,364153,372595,380173,387150,393679,399738,405370,410654,415652,420413,424892,429027,432756,436062,438937,441207,442548,443185,443192,442633,441783,441882,443792,443306,439029,455013,476492,477076,493883,515157,526761,544150,555917,552612,564324,564375,573218,575553,576182,583821,578265,572830,569811,583738,578923,588665,595786,600829,595029,595667,587949,580927,580325,569754,548586,545280,533873,535583,534506,537133,538107,529186,531872,528415,511270,484967,457591,443484,415836,389901,354809,323645,287789,253309,210062,162425,120729,86467,60624,40455,26446,33156
2072,2,42951048,238539,241380,244156,246776,249183,251380,253422,255361,257233,259078,260952,262913,265049,267471,270136,273153,277201,283304,291835,302329,314167,326117,337472,348108,357788,366431,374277,381547,388350,394653,400496,405962,411126,416044,420711,425082,429130,432857,436200,439104,441374,442695,443292,443254,442646,441734,441762,443602,443044,438700,454601,475983,476489,493207,514394,525936,543245,554928,551548,563150,563117,571858,574112,574657,582177,576519,570965,567804,581503,576506,585971,592789,597499,591391,591638,583545,576085,574921,563796,542107,537962,525682,526140,523632,524484,523397,512352,512145,505534,485405,456308,426037,407879,377105,347965,310972,277962,241627,207381,167237,125398,90138,62269,42011,26921,36087
2073,2,42479837,235679,238661,241592,244380,246961,249336,251545,253631,255614,257516,259378,261257,263232,265400,267721,270332,273930,279522,287486,297410,308694,320165,331189,341639,351273,360026,368086,375629,382729,389311,395402,401081,406429,411513,416339,420898,425184,429230,432994,436366,439269,441520,442802,443354,443267,442596,441614,441572,443339,442712,438303,454115,475398,475836,492476,513589,525061,542278,553860,550401,561895,561782,570427,572593,573039,580419,574641,568953,565631,579076,573868,583024,589502,593846,587391,587206,578681,570720,568909,557138,534831,529708,516413,515436,511301,510146,506747,493349,489968,479960,456721,424843,391833,369888,336544,304973,267078,233377,197817,165102,129113,93625,64913,43151,27956,38177
2074,2,42014254,232693,235800,238871,241814,244563,247113,249500,251753,253882,255896,257815,259681,261573,263579,265648,267916,271101,276224,283649,292979,303671,314588,325144,335278,344744,353470,361652,369416,376794,383677,390050,395980,401542,406812,411805,416525,421000,425283,429366,433158,436530,439415,441627,442864,443367,443218,442476,441425,441311,443007,442311,437835,453557,474746,475132,491704,512734,524126,541234,552708,549175,560563,560376,568918,570981,571308,578529,572617,566775,563269,576426,570981,579792,585898,589829,582991,582312,573292,564752,562190,549660,526626,520368,505907,503298,497324,493918,487952,471987,465182,451598,425227,390734,355337,330104,294964,261925,224239,191062,157488,127465,96398,67424,44983,28714,40067
2075,2,41555332,229597,232812,236007,239090,241995,244713,247275,249705,252002,254162,256193,258116,259995,261919,263825,265840,268677,273371,280302,289069,299148,309470,319480,329158,338325,346901,355067,362959,370562,377727,384405,390620,396435,401920,407100,411989,416625,421098,425418,429529,433322,436675,439521,441689,442877,443317,443097,442286,441163,440980,442606,441839,437296,452935,474043,474387,490886,511821,523117,540108,551476,547872,559160,558893,567316,569256,569448,576490,570425,564410,560692,573526,567816,576247,581935,585411,578131,576889,567297,558083,554644,541227,517340,509782,493993,489539,481503,475599,466823,448110,437693,420457,391088,354340,317118,289320,253329,219913,183581,152110,121587,95168,69421,46723,29934,41648
2076,2,41103723,226410,229714,233017,236223,239269,242144,244874,247479,249953,252280,254456,256491,258428,260339,262163,264017,266596,270927,277408,285659,295156,304860,314282,323423,332149,340442,348468,356351,364085,371480,378444,384967,391069,396809,402206,407282,412088,416722,421231,425579,429691,433465,436780,439583,441701,442827,443197,442907,442024,440832,440581,442133,441295,436697,452264,473300,473598,490013,510836,522029,538905,550168,546501,557681,557319,565602,567403,567442,574284,568044,561827,557871,570347,564344,572349,577576,580531,572748,570857,560597,550592,546135,531684,506816,497777,480489,473967,463645,455005,443207,421629,407511,386700,354661,316229,277938,248481,212695,180039,146154,117435,90779,68535,48107,31091,43332
2077,2,40659722,223152,226526,229917,233230,236401,239416,242303,245076,247725,250228,252572,254753,256802,258769,260582,262353,264768,268829,274928,282709,291675,300792,309601,318161,326363,334228,341981,349729,357456,364987,372185,378997,385410,391438,397090,402385,407380,412184,416854,421391,425739,429833,433570,436841,439595,441651,442707,443006,442644,441693,440433,440110,441589,440690,436049,451555,472512,472754,489069,509773,520866,537627,548791,545055,556110,555636,563760,565404,565270,571887,565444,559000,554778,566860,560527,568062,572762,575125,566758,564115,553073,542145,536505,520868,494880,484169,465204,456387,443568,431987,417017,392555,374794,350682,316515,277158,238706,208625,174131,143335,112837,87679,65374,47493,32012,45045
2078,2,40223314,219845,223266,226725,230127,233406,236546,239574,242503,245319,247997,250518,252867,255061,257141,259011,260771,263099,266985,272799,280183,288664,297245,305469,313422,321053,328405,335738,343218,350814,358342,365681,372729,379433,385773,391715,397267,402482,407475,412315,417012,421550,425880,429936,433630,436853,439545,441531,442516,442743,442312,441293,439962,439568,440983,440037,435366,450804,471671,471844,488051,508637,519630,536281,547339,543520,554430,553827,561774,563240,562910,569269,562600,555901,551386,563025,556328,563327,567428,569111,560065,556543,544587,532586,525591,508602,481352,468767,447950,436625,421129,406459,388261,361039,339885,312964,277409,238037,200418,170798,138630,110660,84246,63142,45303,31604,46625
2079,2,39794236,216512,219957,223463,226933,230300,233549,236702,239771,242743,245589,248285,250810,253173,255398,257381,259199,261512,265303,270928,278014,286085,294176,301867,309239,316270,323062,329890,336953,344283,351684,359023,366215,373158,379791,386047,391890,397363,402576,407604,412471,417169,421689,425983,429996,433642,436804,439425,441341,442254,442411,441912,440821,439421,438965,440330,439347,434641,450001,470763,470862,486964,507431,518330,534863,545798,541879,552625,551876,559624,560888,560334,566406,559481,552502,547657,558808,551691,558081,561495,562390,552548,548005,534985,521751,513214,494698,466040,451381,428553,414537,396243,378431,357089,327411,303328,274297,238252,199856,164079,135978,107028,82621,60670,43756,30146,47276
2080,2,39372043,213181,216623,220151,223668,227103,230442,233703,236897,240009,243010,245874,248574,251113,253507,255636,257568,259936,263703,269222,276108,283870,291548,298751,305592,312049,318250,324523,331084,337999,345137,352352,359548,366637,373510,380060,386219,391985,397456,402704,407759,412626,417307,421790,426041,430007,433592,436684,439236,441079,441922,442010,441439,440278,438818,438315,439639,438616,433867,449134,469783,469813,485809,506161,516959,533356,544149,540114,550678,549763,557288,558321,557515,563266,556060,548765,543554,554150,546553,552245,554864,554842,544070,538342,524102,509464,499184,478961,448754,431836,406873,390041,368919,348048,323829,292196,265851,235579,200037,163619,130628,104980,79909,59499,42042,29117,46692
2081,2,38956176,209877,213290,216814,220353,223836,227243,230593,233895,237132,240273,243292,246160,248874,251445,253743,255822,258300,262113,267598,274368,281924,289292,296082,302437,308369,314003,319689,325698,332112,338838,345793,352867,359962,366982,373775,380230,386312,392076,397582,402856,407912,412762,417407,421848,426053,429958,433474,436496,438975,440748,441521,441538,440896,439674,438168,437628,438908,437835,433031,448200,468737,468699,484593,504822,515502,531745,542377,538211,548570,547468,554738,555513,554424,559822,552299,544655,539023,548989,540838,545723,547416,546329,534478,527390,511760,495537,483304,461197,429323,409990,382830,363145,339300,315631,288999,256095,228326,197792,163767,130262,100850,78380,57546,41231,27977,45644
2082,2,38546016,206628,209984,213478,217013,220519,223973,227393,230783,234127,237392,240551,243575,246458,249203,251679,253927,256549,260463,265985,272714,280149,287309,293790,299735,305185,310299,315423,320847,326709,332936,339482,346299,353273,360301,367243,373942,380322,386402,392201,397733,403007,408046,412861,417464,421859,426004,429841,433287,436237,438645,440349,441049,440994,440291,439023,437481,436899,438126,436991,432131,447201,467625,467526,483311,503400,513945,530014,540466,536151,546280,544963,551947,552433,551035,556035,548162,540114,534004,543249,534451,538399,539017,536696,523604,514971,497770,479773,465379,441226,407604,385762,356431,333989,307697,281682,253293,219946,191702,161930,130380,100567,75296,56445,39878,27437,44270
2083,2,38140917,203461,206734,210170,213674,217176,220654,224121,227580,231012,234385,237667,240832,243870,246783,249435,251862,254649,258698,264311,271071,278460,285499,291776,297414,302458,307096,311703,316565,321843,327520,333569,339979,346697,353606,360557,367407,374032,380411,386525,392349,397882,403140,408144,412918,417475,421811,425887,429655,433029,435909,438248,439877,440506,440389,439638,438334,436753,436121,437282,436082,431168,446141,466454,466289,481950,501880,512272,528146,538398,533913,543780,542221,548887,549055,547307,551870,543592,535085,528420,536833,527278,530138,529514,525778,511274,500893,481935,461979,445227,418905,383517,359161,327815,302881,274602,246880,217540,184667,156944,128917,100658,75085,54225,39115,26537,43102
2084,2,37740239,200401,203565,206916,210362,213834,217310,220799,224305,227805,231266,234656,237944,241122,244191,247013,249616,252578,256782,262520,269365,276782,283778,289938,295375,300117,304352,308485,312832,317549,322642,328143,334057,340370,347024,353857,360718,367496,374119,380531,386671,392496,398013,403237,408200,412928,417427,421695,425703,429400,432704,435514,437779,439336,439902,439737,438949,437605,435975,435281,436372,435110,430145,445024,465220,464976,480494,500245,510467,526125,536150,531470,541045,539215,545531,545342,543208,547270,538530,529489,522179,529628,519188,520791,518741,513396,497297,484959,464060,441974,422704,394151,357071,330326,297281,270304,240675,212032,182647,151184,124948,99529,75153,54073,37576,26029,41845
2085,2,37343359,197470,200504,203745,207106,210520,213966,217453,220981,224527,228056,231534,234929,238232,241440,244419,247192,250326,254694,260576,267540,275041,282069,288191,293515,298059,301996,305729,309603,313804,318337,323256,328623,334442,340691,347270,354015,360805,367581,374238,380675,386816,392626,398108,403292,408210,412881,417312,421513,425450,429077,432312,435048,437240,438733,439250,439047,438218,436825,435135,434375,435400,434079,429068,443847,463910,463571,478929,498483,508513,523928,533696,528796,538045,535918,541841,541257,538679,542173,532898,523236,515170,521502,510033,510196,506525,499361,481477,466972,443966,419615,397725,366971,328403,299558,265307,236908,206703,178023,149530,120362,96464,74310,54122,37471,25005,40789
2086,2,36949684,194686,197572,200681,203932,207262,210650,214107,217632,221200,224774,228320,231804,235213,238546,241665,244596,247895,252423,258457,265560,273178,280295,286454,291746,296182,299925,303363,306837,310565,314583,318943,323729,329001,334757,340933,347426,354101,360889,367698,374380,380818,386944,392719,398162,403302,408163,412767,417132,421262,425130,428688,431849,434512,436640,438083,438561,438316,437438,435984,434230,433407,434367,432992,427933,442596,462509,462061,477242,496575,506390,521531,531012,525864,534755,532293,537782,536745,533663,536504,526605,516213,507266,512307,499657,498181,492678,483476,463620,446751,421506,394819,370299,337509,297815,267339,232528,203468,173548,145745,119045,92924,72022,53514,37505,24935,39529
2087,2,36558663,192061,194786,197746,200865,204085,207389,210788,214283,217847,221443,225035,228586,232083,235523,238768,241841,245292,249972,256153,263400,271156,278396,284653,289988,294396,298036,301283,304462,307791,311337,315182,319410,324102,329311,334994,341085,347510,354184,361004,367837,374520,380943,387036,392773,398172,403255,408051,412589,416884,420946,424745,428229,431317,433916,435993,437396,437831,437535,436595,435077,433262,432380,433280,431846,426728,441259,461003,460433,475415,494502,504073,518907,528068,522649,531138,528306,533299,531746,528082,530168,519537,508293,498322,501884,487891,484563,477006,465544,443544,424151,396598,367593,340569,306073,265783,234309,199706,170831,142081,116031,91908,69379,51867,37084,24957,38750
2088,2,36169797,189601,192159,194958,197927,201016,204210,207525,210962,214495,218087,221700,225297,228862,232389,235742,238941,242528,247347,253666,261052,268951,276336,282724,288164,292622,296240,299386,302375,305409,308556,311929,315643,319778,324407,329545,335144,341168,347591,354296,361140,367975,374643,381034,387089,392782,398126,403144,407874,412343,416570,420564,424290,427702,430726,433273,435309,436668,437051,436692,435687,434107,432235,431297,432134,430630,425439,439822,459378,458671,473431,492239,501537,516030,524839,519114,527160,523902,528333,526186,521846,523052,511566,499331,488184,490065,474553,469148,459314,445385,421106,399086,369250,338081,308848,273152,232945,201236,167673,139857,113115,89581,68620,49963,35942,24677,38326
2089,2,35782655,187307,189698,192329,195137,198076,201139,204345,207696,211171,214731,218339,221958,225568,229163,232606,235914,239621,244560,251002,258517,266554,274089,280632,286211,290782,294455,297581,300471,303315,306168,309143,312386,316007,320079,324638,329693,335226,341247,347701,354430,361276,368096,374732,381086,387098,392737,398016,402970,407631,412033,416192,420114,423768,427115,430087,432593,434585,435890,436209,435784,434716,433078,431153,430156,430916,429329,424053,438273,457620,456756,471264,489762,498756,512875,521289,515225,522765,519023,522808,519971,514842,515027,502546,489172,476688,476668,459457,451747,439425,422854,396221,371567,339604,306591,275629,239404,200065,168958,137272,111344,87329,66883,49417,34623,23917,37919
2090,2,35396893,185173,187403,189866,192506,195284,198198,201272,204513,207902,211403,214980,218593,222225,225866,229377,232775,236584,241628,248174,255803,263966,271646,278350,284093,288811,292603,295788,298660,301406,304069,306750,309596,312746,316305,320306,324783,329773,335304,341356,347833,354563,361395,368183,374783,381095,387053,392628,397844,402729,407324,411659,415747,419596,423186,426482,429412,431873,433810,435050,435301,434813,433685,431994,430012,428945,429615,427931,422559,436595,455710,454666,468893,487047,495707,509406,517384,510930,517897,513596,516634,512992,506942,505946,492322,477653,463657,461505,442416,432186,417195,397866,368899,341735,307973,273615,241575,205612,167974,138323,109286,85962,65201,48165,34244,23040,37208
2091,2,35012267,183187,185268,187569,190040,192650,195403,198328,201438,204716,208131,211648,215230,218857,222518,226076,229543,233436,238566,245199,252922,261195,269009,275869,281783,286674,290620,293928,296861,299589,302155,304648,307200,309952,313040,316529,320450,324862,329850,335410,341485,347963,354679,361480,368233,374792,381051,386946,392458,397607,402426,406955,411218,415235,419020,422559,425813,428697,431104,432975,434145,434331,433782,432599,430851,428801,427649,428216,426423,420942,434773,453624,452379,466293,484069,492354,505590,513071,506172,512481,507530,509699,505122,498004,495653,480728,464595,448907,444388,423259,410322,392541,370430,339282,309905,274848,239810,207476,172632,137518,110123,84373,64181,46955,33377,22788,36229
2092,2,34628641,181333,183281,185432,187741,190183,192769,195532,198492,201637,204941,208371,211894,215489,219145,222725,226240,230196,235392,242092,249890,258253,266185,273191,279271,284343,288469,291937,294994,297785,300334,302730,305094,307553,310244,313263,316671,320528,324937,329954,335537,341612,348077,354764,361529,368242,374748,380945,386778,392224,397307,402061,406519,410712,414665,418399,421896,425104,427934,430273,432074,433178,433301,432696,431455,429637,427506,426256,426707,424791,419185,432783,451342,449871,463442,480795,488666,501375,508293,500879,506429,500718,501879,496215,487873,483980,467587,449816,432257,425145,401847,386075,365473,340690,307680,276573,240891,205960,174197,141331,109482,85019,62994,46220,32538,22211,35490
2093,2,34245993,179590,181426,183443,185602,187882,190300,192896,195693,198688,201859,205178,208614,212149,215773,219350,222887,226883,232125,238871,246724,255158,263187,270323,276560,281808,286124,289776,292996,295912,298525,300906,303174,305446,307843,310465,313403,316748,320602,325041,330079,335663,341725,348160,354811,361538,368199,374645,380780,386548,391929,396947,401631,406018,410148,414050,417743,421193,424346,427109,429378,431111,432150,432217,431551,430239,428339,426113,424754,425074,423018,417266,430605,448840,447120,460308,477193,484592,496706,502978,494964,499631,493036,493030,486120,476384,470750,452712,433132,413540,403637,378100,359453,336131,308958,274587,242402,206888,172924,142613,112518,84525,63477,45365,32029,21652,34695
2094,2,33864405,177934,179682,181587,183612,185742,187998,190425,193054,195887,198907,202092,205416,208865,212429,215974,219509,223521,228784,235556,243442,251925,260032,267278,273656,279072,283573,287420,290827,293907,296647,299093,301347,303523,305734,308062,310604,313479,316822,320704,325163,330202,335773,341806,348207,354820,361495,368097,374482,380553,386257,391573,396522,401136,405461,409540,413400,417047,420443,423529,426221,428421,430089,431069,431073,430335,428940,426944,424612,423128,423299,421082,415167,428218,446095,444096,456859,473215,480079,491512,497038,488320,491966,484342,483000,474673,463361,455775,435921,414377,392619,379785,352028,330594,304823,275727,240662,208186,173703,141571,113538,86868,63107,45713,31437,21313,33877
2095,2,33484047,176342,178026,179841,181753,183750,185856,188121,190582,193246,196102,199137,202327,205664,209140,212627,216131,220133,225394,232166,240063,248574,256738,264075,270574,276142,280820,284858,288463,291732,294638,297212,299532,301694,303809,305951,308200,310679,313552,316922,320825,325285,330311,335852,341851,348215,354778,361395,367937,374259,380266,385906,391154,396033,400585,404860,408897,412712,416304,419633,422648,425271,427405,429012,429928,429859,429035,427543,425440,422987,421362,421362,418963,412865,425600,443078,440769,453051,468808,475059,485707,490366,480828,483291,474489,471626,461697,448621,438870,417045,393414,369418,353596,323765,299802,272037,241661,206692,174793,142209,112709,87656,64857,45447,31678,20919,33187
2096,2,33105151,174788,176433,178183,180006,181890,183863,185978,188276,190771,193458,196329,199368,202571,205935,209335,212781,216745,221977,228725,236608,245124,253323,260729,267331,273032,277872,282093,285892,289360,292458,295199,297648,299877,301978,304025,306088,308275,310752,313652,317042,320945,325391,330389,335897,341859,348174,354680,361238,367717,373977,379921,385493,390672,395490,399991,404225,408216,411977,415502,418760,421706,424262,426335,427877,428717,428560,427638,426036,423812,421221,419434,419242,416641,410341,422721,439759,437094,448832,463906,469448,479188,482843,472350,473459,463315,458733,447009,431981,419866,395947,370166,343944,325208,293609,267556,238427,207550,173539,143101,113216,87015,65445,46707,31493,21080,32538
2097,2,32727988,173249,174878,176589,178347,180141,182002,183984,186131,188463,190980,193682,196557,199609,202838,206127,209487,213386,218561,225259,233102,241597,249807,257261,263944,269759,274742,279131,283116,286781,290080,293015,295632,297991,300159,302193,304161,306162,308347,310850,313770,317161,321050,325468,330433,335905,341819,348077,354526,361023,367440,373637,379514,385018,390136,394903,399364,403551,407489,411183,414637,417827,420706,423200,425207,426672,427422,427165,426132,424406,422042,419293,417323,416918,414093,407565,419554,436093,433024,444138,458427,463147,471836,474329,462741,462310,450650,444140,430430,413276,398626,372549,344640,316331,294917,262029,234499,204772,174259,142074,113927,87407,64967,47130,32367,20957,32268
2098,2,32352840,171704,173338,175033,176751,178481,180252,182121,184135,186316,188670,191201,193907,196794,199871,203027,206276,210082,215174,221792,229569,238017,246213,253690,260433,266341,271449,275987,280144,283998,287495,290633,293444,295973,298272,300373,302328,304235,306234,308445,310968,313887,317264,321126,325512,330440,335865,341724,347926,354314,360750,367107,373237,379047,384489,389557,394283,398698,402832,406704,410327,413713,416836,419653,422080,424010,425383,426030,425660,424500,422634,420111,417184,415010,414368,411292,404512,416057,432031,428496,438893,452274,456041,463517,464680,451843,449672,436314,427667,411791,392369,375070,346860,316971,286867,263197,229655,201399,171927,142663,113109,87956,65260,46786,32660,21538,32046
2099,2,31979978,170133,171792,173492,175194,176884,178591,180371,182271,184317,186520,188888,191423,194140,197053,200057,203174,206863,211843,218355,226037,234410,242565,250040,256818,262798,268010,272679,276989,281016,284704,288043,291059,293782,296252,298484,300507,302402,304306,306331,308561,311084,313990,317339,321169,325519,330401,335772,341575,347718,354047,360423,366713,372777,378526,383919,388946,393627,397988,402056,405858,409413,412732,415792,418542,420891,422729,423997,424529,424030,422728,420700,417997,414871,412472,411566,408211,401140,412182,427513,423435,433002,445335,448001,454087,453737,439491,435367,420131,409148,390960,369182,349206,319012,287448,256012,230679,197239,169095,140754,113578,87324,65669,46997,32421,21733,32296
2100,2,31609653,168523,170221,171944,173651,175325,176993,178708,180519,182452,184520,186736,189107,191654,194396,197237,200203,203751,208596,214975,222534,230803,238889,246335,253123,259151,264445,269225,273669,277852,281716,285247,288465,291394,294059,296462,298617,300580,302472,304403,306447,308676,311186,314064,317382,321176,325481,330309,335626,341371,347456,353725,360037,366262,372265,377965,383316,388298,392925,397221,401220,404953,408442,411699,414692,417363,419620,421352,422503,422904,422260,420793,418583,415680,412334,409682,408482,404808,397404,407872,422465,417752,426359,437483,438887,443393,441333,425511,419219,401939,388450,367856,343725,321170,289298,256531,224382,198118,165602,138435,112058,87687,65198,47292,32567,21575,32584
2101,2,31242085,166861,168609,170371,172102,173782,175433,177109,178855,180698,182652,184733,186953,189335,191906,194577,197380,200772,205459,211680,219089,227226,235213,242602,249372,255422,260774,265643,270202,274521,278543,282252,285665,288797,291669,294268,296595,298690,300651,302568,304517,306561,308777,311259,314106,317389,321138,325390,330166,335425,341114,347140,353346,359593,365759,371713,377372,382678,387606,392168,396395,400326,403993,407420,410610,413524,416102,418253,419867,420886,421138,420328,418676,416262,413138,409545,406613,405077,401038,393248,403055,416794,411342,418841,428583,428551,431272,427294,409728,401066,381605,365495,342490,316129,291256,258182,224836,192710,166340,135576,110212,86513,65469,46952,32772,21672,32659
2102,2,30877470,165141,166947,168759,170528,172231,173888,175548,177255,179032,180896,182863,184948,187178,189584,192085,194718,197941,202454,208497,215731,223709,231568,238869,245593,251637,257022,261957,266608,271044,275205,279074,282666,285994,289070,291876,294400,296667,298760,300746,302682,304631,306661,308850,311300,314113,317351,321048,325248,329968,335172,340804,346768,352911,359099,365216,371130,376743,381996,386859,391352,395511,399376,402982,406342,409453,412275,414747,416780,418260,419129,419211,418213,416355,413717,410344,406477,403223,401305,396844,388604,397645,410399,404089,410320,418490,416836,417553,411445,391986,380777,359055,340292,314993,286684,259929,226284,193100,161799,136180,107936,85088,64592,47147,32537,21808,32762
