年齢別年金支給額割合,,,,,,,,,,,,,,,,,,,
年度,性別：男,J：額,,,,,,,,,,,,,,,,,
21,1,1,,,,,,,,,,,,,,,,,
,新法老齢退職,新法老齢在職,新法通老退職,新法通老在職,旧法老齢退職,旧法老齢在職,旧法通老退職,旧法通老在職,新法障害,旧法障害,新法遺族,旧法遺族,旧法通遺,老齢基礎,通老基礎,障害基礎,遺族基礎,障害みなし基礎,遺族基礎（親なし子）
42,0,0,0,0,0,0,0,0,0.972061944,1,0.95387439,1,1,0,0,0.984423556,0.998018474,0,0
43,0,0,0,0,0,0,0,0,0.968376821,1,0.95387439,1,1,0,0,0.984482589,0.998018474,0,0
44,0,0,0,0,0,0,0,0,0.965658286,1,0.95387439,1,1,0,0,0.98451071,0.998018474,0,0
45,0,0,0,0,0.998025532,0,1,0,0.964273297,1,0.95387439,1,1,1,1,0.984600409,0.998018474,0,0
46,0,0,0,0,0.998025532,0,1,0,0.964217587,1,0.95387439,1,1,1,1,0.984853455,0.998018474,0,0
47,0,0,0,0,0.998025532,0,1,0,0.96479787,1,0.95387439,1,1,1,1,0.985333632,0.998018474,0,0
48,0,0,0,0,0.998025532,0,1,0,0.964797155,1,0.95387439,1,1,1,1,0.985922437,0.998018474,0,0
49,0,0,0,0,0.998025532,0,1,0,0.963469314,1,0.95387439,1,1,1,1,0.986405759,0.998018474,0,0
50,0,0,0,0,0.998025532,0,1,0,0.961514346,1,0.95387439,1,1,1,1,0.986637636,0.998018474,1,0
51,0,0,0,0,0.998025532,0,1,0,0.960817172,1,0.95387439,1,1,1,1,0.986738254,0.998018474,1,0
52,0,0,0,0,0.998025532,0,1,0,0.962327526,1,0.95387439,1,1,1,1,0.98692081,0.998018474,1,0
53,0,0,0,0,0.998025532,0,1,0,0.965604901,1,0.95387439,1,1,1,1,0.987336371,0.998018474,1,0
54,0,0,0,0,0.998025532,0,1,0,0.968450769,1,0.95387439,1,1,1,1,0.987872889,0.998018474,1,0
55,0,0,0,0,0.998025532,0,1,0,0.969240043,1,0.95387439,1,1,1,1,0.988408396,0.998018474,1,0
56,0,0,0,0,0.998025532,0,1,0,0.968002111,0.999927622,0.96101258,1,1,1,1,0.988828502,0.998018474,0.999918635,0
57,0,0,0,0,0.998025532,0,1,0,0.966528704,1,0.968505057,1,1,1,1,0.989116594,0.998018474,1,0
58,0,0,0,0,0.998025532,0,1,0,0.966209381,1,0.976159702,1,1,1,1,0.989237386,0.998018474,1,0
59,0,0,0,0,0.998025532,0,1,0,0.96715136,0.999251325,0.983713383,1,1,1,1,0.989199397,0.998018474,0.999163838,0
60,0.94832489,0.484737679,0.962812079,0.349209399,0.998025532,0,1,0,0.9684006,0.995326703,0.988800135,1,1,0.999755705,0.999878456,0.989124212,0.998018474,0.994636808,0
61,0.94832489,0.484737679,0.962812079,0.349209399,0.998025532,0,1,0,0.969398805,0.987946094,0.99334864,0.974084833,0.974084833,0.999689604,0.999659694,0.989207764,0.998018474,0.986119216,0
62,0.94832489,0.484737679,0.962812079,0.349209399,0.998025532,0,1,0,0.969982295,0.977857664,0.994869171,0.918620667,0.918620667,0.99959919,0.999423335,0.989614062,0.998018474,0.974478591,0
63,0.717231962,0.690406701,0.599865259,0.49415686,0.998025532,0,1,0,0.753160092,0.945997915,0.985263197,0.840943417,0.840943417,0.999449067,0.999230154,0.990329319,0.998018474,0.972125104,0
64,0.755620576,0.690406701,0.620060983,0.49415686,0.998025532,0,1,0,0.661310208,0.943139907,0.97972816,0.753393667,0.753393667,0.999225941,0.999131329,0.925077838,0.998018474,0.957546804,0
65,0.894584739,0.456744124,0.781244447,0.22509458,0.998025532,0,1,0,0.387345946,0.866458631,0.699421224,0.771216896,0.771216896,0.984519864,0.9462355,0.956380385,0.998018474,0.900978046,0
66,0.913792774,0.454183173,0.802934943,0.243392047,0.998025532,0,1,0,0.371121617,0.841236134,0.702599894,0.778977873,0.778977873,0.984859077,0.948673924,0.959461051,0.998018474,0.880378907,0
67,0.930316376,0.459048008,0.824119579,0.27253486,0.998025532,0,1,0,0.358329253,0.824277204,0.70680487,0.775657895,0.775657895,0.985372469,0.951506489,0.961053791,0.998018474,0.867939907,0
68,0.943207914,0.452734157,0.844695568,0.328677314,0.998025532,0,1,0,0.34873083,0.817267129,0.71324989,0.765350075,0.765350075,0.986087932,0.954675918,0.960352611,0.998018474,0.864021774,0
69,0.95320543,0.423972058,0.864737277,0.409191413,0.998025532,0,1,0,0.33983462,0.818277365,0.722537139,0.756996461,0.756996461,0.986915397,0.958125836,0.957544859,0.998018474,0.865508029,0
70,0.961879758,0.37866304,0.883490414,0.491959618,0.998025532,0,1,0,0.327714824,0.819831895,0.734609504,0.755699081,0.755699081,0.987698993,0.962017077,0.953496293,0.998018474,0.865288588,0
71,0.970197942,0.33564059,0.899783426,0.5507224,0.998025532,0,1,0,0.31001585,0.815960762,0.748664192,0.759591195,0.759591195,0.98833052,0.966498995,0.949798056,0.998018474,0.857567232,0
72,0.977595625,0.314166939,0.913003186,0.574042668,0.998025532,0,1,0,0.289725644,0.805824542,0.762935805,0.762446018,0.762446018,0.988863387,0.971406843,0.947125309,0.998018474,0.8437173,0
73,0.98276323,0.315348117,0.923252769,0.56987948,0.998025532,0,1,0,0.268472177,0.79143172,0.775470586,0.763723288,0.763723288,0.989418432,0.9760278,0.944724392,0.998018474,0.828528472,0
74,0.985793074,0.322082046,0.932315689,0.561505246,0.998025532,0,1,0,0.249309726,0.778388767,0.785425143,0.766305837,0.766305837,0.990079248,0.979566851,0.941277026,0.998018474,0.81771018,0
75,0.98767752,0.322082046,0.940964238,0.561505246,0.998025532,0,1,0,0.23379183,0.771364861,0.792739328,0.771721504,0.771721504,0.990835762,0.981820633,0.935691297,0.998018474,0.815849919,0
76,0.989255532,0.322082046,0.948610951,0.561505246,0.998025532,0,1,0,0.220525856,0.765955557,0.798391439,0.776713548,0.776713548,0.991607248,0.983234838,0.928331786,0.998018474,0.819789229,0
77,0.990805618,0.322082046,0.953994776,0.561505246,0.998025532,0,1,0,0.204686292,0.758469284,0.803741029,0.78190902,0.78190902,0.992313886,0.984383701,0.920730018,0.998018474,0.825980202,0
78,0.992173081,0.322082046,0.955878209,0.561505246,0.998025532,0,1,0,0.184672453,0.746775514,0.809590573,0.791853604,0.791853604,0.992961715,0.985571616,0.914174354,0.998018474,0.831802607,0
79,0.993268804,0.322082046,0.954535725,0.561505246,0.998025532,0,1,0,0.162500032,0.731008969,0.815779264,0.810603339,0.810603339,0.993609318,0.986822497,0.909465102,0.998018474,0.841808596,0
80,0.994108665,0.322082046,0.951553516,0.561505246,0.998025532,0,1,0,0.141483563,0.715445088,0.867452823,0.834244097,0.834244097,0.994312212,0.98813427,0.905160638,0.998018474,0.857699974,0
81,0.994758506,0.322082046,0.94993512,0.561505246,0.998025532,0,1,0,0.125380069,0.707652457,0.872355057,0.854899736,0.854899736,0.995057327,0.989501998,0.897761168,0.998018474,0.87956712,0
82,0.995324301,0.322082046,0.952635229,0.561505246,0.998025532,0,1,0,0.118531991,0.709134762,0.877237597,0.867754192,0.867754192,0.995771761,0.99084498,0.883260308,0.998018474,0.9033733,0
83,0.995940128,0.322082046,0.960334384,0.561505246,0.998025532,0,1,0,0.118950058,0.715917304,0.881952163,0.875814218,0.875814218,0.996378356,0.992030924,0.861361602,0.998018474,0.922303665,0
84,0.99666675,0.322082046,0.970826923,0.561505246,0.998025532,0,1,0,0.121737464,0.727093938,0.886280861,0.883741672,0.883741672,0.996850209,0.992982966,0.836368489,0.998018474,0.930069587,0
85,0.997446553,0.322082046,0.980208113,0.561505246,0.998025532,0,1,0,0.123665735,0.743784837,0.890042247,0.892487241,0.892487241,0.99720797,0.993726505,0.813690687,0.998018474,0.929856199,0
86,0.998082948,0.322082046,0.986034454,0.561505246,0.998025532,0,1,0,0.12256337,0.766547438,0.893440003,0.898312084,0.898312084,0.997485363,0.994332624,0.795597917,0.998018474,0.928874415,0
87,0.998434569,0.322082046,0.988636065,0.561505246,0.998025532,0,1,0,0.116938596,0.796236273,0.897187844,0.899733812,0.899733812,0.997693291,0.994857577,0.782903658,0.998018474,0.935198776,0
88,0.998545633,0.322082046,0.990108637,0.561505246,0.998025532,0,1,0,0.109801263,0.825543783,0.902096531,0.898998582,0.898998582,0.997836401,0.995307449,0.772384432,0.998018474,0.950867434,0
89,0.998575724,0.322082046,0.991836923,0.561505246,0.998025532,0,1,0,0.104408684,0.841893341,0.908702495,0.901879658,0.901879658,0.997946046,0.995674088,0.761880682,0.998018474,0.971744622,0
90,0.99860568,0.322082046,0.993527011,0.561505246,0.998025532,0,1,0,0.101623617,0.841873029,0.917154519,0.911322962,0.911322962,0.998071536,0.995926961,0.751764952,0.998018474,0.988226305,0
91,0.998563729,0.322082046,0.994227573,0.561505246,0.998548596,0,1,0,0.100481845,0.832489627,0.927136538,0.926269473,0.926269473,0.998234253,0.996027258,0.742917198,0.998018474,0.996342181,0
92,0.998365015,0.322082046,0.993974111,0.561505246,0.998329091,0,1,0,0.100658971,0.822866312,0.937562314,0.942482041,0.942482041,0.99839868,0.995945455,0.735333656,0.998018474,0.997843733,0
93,0.998038513,0.322082046,0.993593405,0.561505246,0.998219547,0,1,0,0.101142238,0.817204167,0.947384587,0.956220245,0.956220245,0.998544306,0.995667983,0.729030868,0.998018474,0.996688993,0
94,0.997710071,0.322082046,0.993938675,0.561505246,0.998259538,0,1,0,0.101142238,0.817619332,0.956033439,0.965724097,0.965724097,0.998675704,0.995246248,0.729030868,0.998018474,0.995784668,0
95,0.997495394,0.322082046,0.994906167,0.561505246,0.998335552,0,1,0,0.101142238,0.818994474,0.963537532,0.971405546,0.971405546,0.998806001,0.994800096,0.729030868,0.998018474,0.995784668,0
96,0.997420007,0.322082046,0.995858412,0.561505246,0.998297137,0,0.998934399,0,0.101142238,0.818994474,0.99141033,0.973979912,0.973979912,0.998930927,0.994443469,0.729030868,0.998018474,0.995784668,0
97,0.997425512,0.322082046,0.99624486,0.561505246,0.998053875,0,0.999212888,0,0.101142238,0.818994474,0.992278634,0.974503416,0.974503416,0.999025199,0.994246187,0.729030868,0.998018474,0.995784668,0
98,0.997445179,0.322082046,0.996220488,0.561505246,0.997639301,0,0.999510995,0,0.101142238,0.818994474,0.992761039,0.974025564,0.974025564,0.999061838,0.994195913,0.729030868,0.998018474,0.995784668,0
99,0.997450608,0.322082046,0.996089008,0.561505246,0.997174981,0,0.999807462,0,0.101142238,0.818994474,0.992811755,0.973676999,0.973676999,0.999055691,0.994221402,0.729030868,0.998018474,0.995784668,0
100,0.997450608,0.322082046,0.996089008,0.561505246,0.996753332,0,1,0,0.101142238,0.818994474,0.992590298,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
101,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992348999,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
102,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992261875,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
103,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992287226,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
104,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
105,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
106,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
107,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
108,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
109,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
110,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
111,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
112,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
113,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
114,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
115,0.997450608,0.322082046,0.996089008,0.561505246,0.997972581,0,1,0,0.101142238,0.818994474,0.992305913,0.973676999,0.973676999,0.999041941,0.994245181,0.729030868,0.998018474,0.995784668,0
年度,性別：男,J：人,,,,,,,,,,,,,,,,,
21,1,2,,,,,,,,,,,,,,,,,
,新法老齢退職,新法老齢在職,新法通老退職,新法通老在職,旧法老齢退職,旧法老齢在職,旧法通老退職,旧法通老在職,新法障害,旧法障害,新法遺族,旧法遺族,旧法通遺,老齢基礎,通老基礎,障害基礎,遺族基礎,障害みなし基礎,遺族基礎（親なし子）
0,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
1,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
2,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
3,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
4,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
5,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
6,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
7,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
8,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
9,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
10,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
11,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
12,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
13,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
14,0,0,0,0,0,0,0,0,0,0,0.267782427,0,0,0,0,0,0.038103643,0,0.259262805
15,0,0,0,0,0,0,0,0,0.998862142,1,0.267782427,0,0,0,0,0.998433505,0.038103643,0,0.259262805
16,0,0,0,0,0,0,0,0,0.998735804,1,0.267782427,0,0,0,0,0.998316877,0.038103643,0,0.259262805
17,0,0,0,0,0,0,0,0,0.998541506,1,0.267782427,0,0,0,0,0.998142847,0.038103643,0,0.259262805
18,0,0,0,0,0,0,0,0,0.998294454,1,0.267782427,1,1,0,0,0.997929846,0.038103643,0,0.259262805
19,0,0,0,0,0,0,0,0,0.998008831,1,0.993453145,1,1,0,0,0.997695035,0.998018474,0,0
20,0,0,0,0,0,0,0,0,0.997683818,1,0.993453145,1,1,0,0,0.997441171,0.998018474,0,0
21,0,0,0,0,0,0,0,0,0.997305754,1,0.993453145,1,1,0,0,0.997159346,0.998018474,0,0
22,0,0,0,0,0,0,0,0,0.997188883,1,0.993453145,1,1,0,0,0.996846482,0.998018474,0,0
23,0,0,0,0,0,0,0,0,0.996717452,1,0.993453145,1,1,0,0,0.996499159,0.998018474,0,0
24,0,0,0,0,0,0,0,0,0.995207305,1,0.993453145,1,1,0,0,0.996113583,0.998018474,0,0
25,0,0,0,0,0,0,0,0,0.9919124,1,0.993453145,1,1,0,0,0.99568554,0.998018474,0,0
26,0,0,0,0,0,0,0,0,0.988426325,1,0.993453145,1,1,0,0,0.99522517,0.998018474,0,0
27,0,0,0,0,0,0,0,0,0.987473913,1,0.993453145,1,1,0,0,0.994674436,0.998018474,0,0
28,0,0,0,0,0,0,0,0,0.989591107,1,0.993453145,1,1,0,0,0.994020657,0.998018474,0,0
29,0,0,0,0,0,0,0,0,0.993287299,1,0.993453145,1,1,0,0,0.993416144,0.998018474,0,0
30,0,0,0,0,0,0,0,0,0.995401187,1,0.993453145,1,1,0,0,0.992774754,0.998018474,0,0
31,0,0,0,0,0,0,0,0,0.993240597,1,0.993453145,1,1,0,0,0.991955897,0.998018474,0,0
32,0,0,0,0,0,0,0,0,0.986290084,1,0.993453145,1,1,0,0,0.990898568,0.998018474,0,0
33,0,0,0,0,0,0,0,0,0.976260241,1,0.993453145,1,1,0,0,0.989952728,0.998018474,0,0
34,0,0,0,0,0,0,0,0,0.967344221,1,0.993453145,1,1,0,0,0.98950611,0.998018474,0,0
35,0,0,0,0,0,0,0,0,0.962721236,1,0.993453145,1,1,0,0,0.989540772,0.998018474,0,0
36,0,0,0,0,0,0,0,0,0.964230588,1,0.993453145,1,1,0,0,0.98956466,0.998018474,0,0
37,0,0,0,0,0,0,0,0,0.970350785,1,0.993453145,1,1,0,0,0.988951229,0.998018474,0,0
38,0,0,0,0,0,0,0,0,0.976649496,1,0.993453145,1,1,0,0,0.987581429,0.998018474,0,0
39,0,0,0,0,0,0,0,0,0.979716087,1,0.993453145,1,1,0,0,0.986051991,0.998018474,0,0
40,0,0,0,0,0,0,0,0,0.978921547,1,0.993453145,1,1,0,0,0.984929318,0.998018474,0,0
41,0,0,0,0,0,0,0,0,0.975901073,1,0.993453145,1,1,0,0,0.984485811,0.998018474,0,0
42,0,0,0,0,0,0,0,0,0.972061944,1,0.993453145,1,1,0,0,0.984423556,0.998018474,0,0
43,0,0,0,0,0,0,0,0,0.968376821,1,0.993453145,1,1,0,0,0.984482589,0.998018474,0,0
44,0,0,0,0,0,0,0,0,0.965658286,1,0.993453145,1,1,0,0,0.98451071,0.998018474,0,0
45,0,0,0,0,0.999436673,0,1,0,0.964273297,1,0.993453145,1,1,1,1,0.984600409,0.998018474,0,0
46,0,0,0,0,0.999436673,0,1,0,0.964217587,1,0.993453145,1,1,1,1,0.984853455,0.998018474,0,0
47,0,0,0,0,0.999436673,0,1,0,0.96479787,1,0.993453145,1,1,1,1,0.985333632,0.998018474,0,0
48,0,0,0,0,0.999436673,0,1,0,0.964797155,1,0.993453145,1,1,1,1,0.985922437,0.998018474,0,0
49,0,0,0,0,0.999436673,0,1,0,0.963469314,1,0.993453145,1,1,1,1,0.986405759,0.998018474,0,0
50,0,0,0,0,0.999436673,0,1,0,0.961514346,1,0.993453145,1,1,1,1,0.986637636,0.998018474,1,0
51,0,0,0,0,0.999436673,0,1,0,0.960817172,1,0.993453145,1,1,1,1,0.986738254,0.998018474,1,0
52,0,0,0,0,0.999436673,0,1,0,0.962327526,1,0.993453145,1,1,1,1,0.98692081,0.998018474,1,0
53,0,0,0,0,0.999436673,0,1,0,0.965604901,1,0.993453145,1,1,1,1,0.987336371,0.998018474,1,0
54,0,0,0,0,0.999436673,0,1,0,0.968450769,1,0.993453145,1,1,1,1,0.987872889,0.998018474,1,0
55,0,0,0,0,0.999436673,0,1,0,0.969240043,1,0.993453145,1,1,1,1,0.988408396,0.998018474,1,0
56,0,0,0,0,0.999436673,0,1,0,0.968002111,0.999927622,0.99407863,1,1,1,1,0.988828502,0.998018474,0.999918635,0
57,0,0,0,0,0.999436673,0,1,0,0.966528704,1,0.994135979,1,1,1,1,0.989116594,0.998018474,1,0
58,0,0,0,0,0.999436673,0,1,0,0.966209381,1,0.993553398,1,1,1,1,0.989237386,0.998018474,1,0
59,0,0,0,0,0.999436673,0,1,0,0.96715136,0.999251325,0.992531187,1,1,1,1,0.989199397,0.998018474,0.999163838,0
60,0.995625547,0.866666667,0.993594306,0.8,0.999436673,0,1,0,0.9684006,0.995326703,0.992103374,1,1,0.999755705,0.999878456,0.989124212,0.998018474,0.994636808,0
61,0.995625547,0.866666667,0.993594306,0.8,0.999436673,0,1,0,0.969398805,0.987946094,0.989261745,0.974084833,0.974084833,0.999689604,0.999659694,0.989207764,0.998018474,0.986119216,0
62,0.995625547,0.866666667,0.993594306,0.8,0.999436673,0,1,0,0.969982295,0.977857664,0.986857143,0.918620667,0.918620667,0.99959919,0.999423335,0.989614062,0.998018474,0.974478591,0
63,0.865987053,0.769419892,0.788875916,0.816758017,0.999436673,0,1,0,0.753160092,0.945997915,0.978005865,0.840943417,0.840943417,0.999449067,0.999230154,0.990329319,0.998018474,0.972125104,0
64,0.887138446,0.769419892,0.808826173,0.816758017,0.999436673,0,1,0,0.661310208,0.943139907,0.964129908,0.753393667,0.753393667,0.999225941,0.999131329,0.925077838,0.998018474,0.957546804,0
65,0.992043013,0.961085467,0.980262067,0.967232667,0.999436673,0,1,0,0.387345946,0.866458631,0.930996299,0.773976995,0.773976995,0.984519864,0.9462355,0.956380385,0.998018474,0.900978046,0
66,0.994120233,0.888319328,0.983032066,0.951527457,0.999436673,0,1,0,0.371121617,0.841236134,0.937263146,0.780777545,0.780777545,0.984859077,0.948673924,0.959461051,0.998018474,0.880378907,0
67,0.995595234,0.808072293,0.985167583,0.944476461,0.999436673,0,1,0,0.358329253,0.824277204,0.943165988,0.776565203,0.776565203,0.985372469,0.951506489,0.961053791,0.998018474,0.867939907,0
68,0.996363363,0.769088815,0.986812768,0.946238987,0.999436673,0,1,0,0.34873083,0.817267129,0.94829217,0.765480678,0.765480678,0.986087932,0.954675918,0.960352611,0.998018474,0.864021774,0
