厚生年金2024年財政検証基礎率,,,,,,,,,,,
被保険者種別,1,種,,,,,,,,,
失権率,Q,,,,,,,,,,
年齢,老齢失権率,障害失権率,遺族失権率,,,,,,,,
0,0,0,0,,,,,,,,
1,0,0,0,,,,,,,,
2,0,0,0,,,,,,,,
3,0,0,0,,,,,,,,
4,0,0,0,,,,,,,,
5,0,0,0,,,,,,,,
6,0,0,0,,,,,,,,
7,0,0,0,,,,,,,,
8,0,0,0,,,,,,,,
9,0,0,0,,,,,,,,
10,0,0,0,,,,,,,,
11,0,0,0,,,,,,,,
12,0,0,0,,,,,,,,
13,0,0,0,,,,,,,,
54,0,0,0,0,0.385824518,0.124719489,0.147603029,0.007411992,0.148188927,0.001908976,0
55,0,0,0,0,0.401692443,0.136007342,0.126150032,0.005585446,0.103906403,0.000943896,0
56,0,0,0,0,0.418226574,0.138881252,0.106522278,0.004000761,0.070223415,0.000433414,0
57,0,0,0,0,0.435534874,0.13775119,0.088693985,0.002768048,0.045629383,0.00018862,0
58,0,0,0,0,0.453694447,0.136806269,0.072603358,0.001891253,0.028379059,0.000077897,0
59,0,0,0,0,0.4728131,0.138481513,0.058335802,0.001324966,0.016807505,0.000031932,0
60,0.489881478,0.252299986,0.024045809,0.00066242,0.491668519,0.142508263,0.0461148,0.001004492,0.009440501,0.000014697,0.03843637
61,0.489307242,0.252299986,0.021853336,0.00060751,0.50686008,0.147584499,0.036096469,0.000846976,0.005027013,0.000006852,0.050117815
62,0.48785047,0.252299986,0.019665988,0.000552644,0.513267576,0.152623658,0.028215908,0.000778923,0.002555562,0.000003164,0.064206464
63,0.481726316,0.252299986,0.017476538,0.000497773,0.505649754,0.157277424,0.022178374,0.000732234,0.001289528,0.000001566,0.081766168
64,0.477323381,0.252299986,0.015266187,0.000442677,0.480220895,0.161009205,0.01748068,0.000652107,0.000701144,0.000000718,0.106338039
65,0.477323381,0.252299986,0.013037264,0.000387287,0.436867785,0.163467457,0.013700252,0.000533804,0.000439369,0.000000337,0.141458492
66,0.430810017,0.252299986,0.010839842,0.000332136,0.379629914,0.164967892,0.010596475,0.000404497,0.000330076,0.000000158,0.188871881
67,0.371867586,0.252299986,0.008775594,0.000278513,0.315109411,0.166459501,0.008048544,0.000289611,0.000293655,0.000000074,0.24673375
68,0.306619624,0.252299986,0.00696015,0.000228014,0.250224164,0.16926343,0.005986576,0.000202677,0.000285377,0.000000035,0.311533164
69,0.241737924,0.252299986,0.005467143,0.000182073,0.190767779,0.17437794,0.00440577,0.000144367,0.000280092,0.000000016,0.375871773
70,0.183022515,0.252299986,0.004291662,0.000141527,0.140135464,0.182284981,0.003283752,0.000107778,0.000268965,0.000000008,0.431629144
71,0.133829087,0.252299986,0.003363838,0.000106587,0.099481456,0.193116734,0.002502675,0.000082081,0.000253275,0.000000004,0.476645898
72,0.086951207,0.252299986,0.002613992,0.000077305,0.068666777,0.206108698,0.00195231,0.000062246,0.00023664,0.000000002,0.513076676
73,0.059729261,0.252299986,0.001988804,0.000053651,0.046817033,0.219543931,0.0015566,0.000047414,0.000220948,0.000000001,0.544714346
74,0.040077513,0.252299986,0.001464098,0.000035413,0.032141729,0.231292373,0.001264725,0.00003429,0.000206873,0,0.577570845
75,0.026595794,0.252299986,0.001035466,0.000022105,0.022574984,0.240559758,0.000889994,0.000021831,0.000194031,0,0.616021651
76,0.017749593,0.252299986,0.000698741,0.000012995,0.016265005,0.24805532,0.00067812,0.000010378,0.000181817,0,0.656256643
77,0.012087917,0.252299986,0.000445139,0.000007193,0.011871691,0.255869051,0.000516685,0.00000292,0.000170371,0,0.690926299
78,0.008504812,0.252299986,0.000262358,0.00000371,0.008616126,0.266023957,0.000393682,0,0.000159646,0,0.718407212
79,0.006212237,0.252299986,0.000138478,0.000001739,0.006165425,0.279345201,0.000299961,0,0.000149595,0,0.741261463
80,0.004709684,0.252299986,0.00006228,0.000000698,0.004472582,0.294708315,0.000228552,0,0.000140178,0,0.763122534
81,0.003671296,0.252299986,0.000022095,0.000000205,0.003046475,0.3099258,0.000174142,0,0.000131354,0,0.788815872
82,0.002896577,0.252299986,0.000005102,0.000000007,0.002162234,0.322645264,0.000132685,0,0.000123085,0,0.819432663
83,0.002271333,0.252299986,0.000000231,0,0.001534645,0.331108331,0.000101098,0,0.000115336,0,0.84973562
84,0.001742931,0.252299986,0,0,0.001089214,0.33437545,0.00007703,0,0.000108075,0,0.878312989
85,0.0012999,0.252299986,0.000000194,0,0.000773069,0.332565969,0.000058692,0,0.000101272,0,0.908269444
86,0.000946444,0.252299986,0.000000146,0,0.000548686,0.326456736,0.00004472,0,0.000094897,0,0.940731188
87,0.000681542,0.252299986,0,0,0.000389429,0.316802179,0.000034074,0,0.000088923,0,0.975126115
88,0.000497209,0.252299986,0,0,0.000276397,0.30434863,0.000025962,0,0.000083325,0,1.010669338
89,0.00037159,0.252299986,0,0,0.000196173,0.289988432,0.000019781,0,0.000078079,0,1.047215605
90,0.000280131,0.252299986,0,0,0.000139234,0.274273937,0.000015072,0,0.000073164,0,1.084447732
91,0.000208604,0.252299986,0,0,0.000098821,0.256769629,0.000011484,0,0.000068558,0,1.123070073
92,0.000155337,0.252299986,0,0,0.000070138,0.237402855,0.00000875,0,0.000064242,0,1.163547313
93,0.000115595,0.252299986,0,0,0.000049781,0.216702903,0.000006667,0,0.000060198,0,1.205327096
94,8.59E-05,0.252299986,0,0,0.000035332,0.195365333,0.00000508,0,0.000056408,0,1.248607075
95,6.38E-05,0.252299986,0,0,0.000025077,0.173970514,0.000003871,0,0.000052857,0,1.29344112
96,4.75E-05,0.252299986,0,0,0.000017798,0.153616251,0.000002949,0,0.00004953,0,1.339885031
97,3.54E-05,0.235808715,0,0,0.000012632,0.134880717,0.000002247,0,0.000046412,0,1.387996616
98,2.64E-05,0.216228293,0,0,0.000008966,0.118022112,0.000001712,0,0.00004349,0,1.437835755
99,1.97E-05,0.195776098,0,0,0.000006363,0.103237822,0.000001305,0,0.000040752,0,1.489464481
100,1.48E-05,0.176135842,0,0,0.000004516,0.09057268,0.000000994,0,0.000038187,0,1.542947052
101,1.11E-05,0.158361186,0,0,0.000003206,0.079319571,0.000000757,0,0.000035783,0,1.598350036
102,8.27E-06,0.142813908,0,0,0.000002275,0.069322834,0.000000577,0,0.00003353,0,1.655742388
103,6.16E-06,0.129117989,0,0,0.000001615,0.060699355,0.00000044,0,0.000031419,0,1.715195541
104,4.61E-06,0.117098009,0,0,0.000001146,0.053411804,0.000000335,0,0.000029442,0,1.776783493
105,3.45E-06,0.106203422,0,0,0.000000813,0.047079494,0.000000255,0,0.000027588,0,1.8405829
106,2.58E-06,0.096281357,0,0,0.000000577,0.041556568,0.000000194,0,0.000025851,0,1.906673167
107,1.92E-06,0.087272561,0,0,0.00000041,0.036588833,0.000000148,0,0.000024224,0,1.975136554
108,1.44E-06,0.079106695,0,0,0.000000291,0.031928578,0.000000113,0,0.000022699,0,2.046058273
109,1.07E-06,0.071704887,0,0,0.000000206,0.027388507,0.000000086,0,0.00002127,0,2.119526596
110,8.03E-07,0.064995648,0,0,0.000000147,0.022819297,0.000000066,0,0.000019931,0,2.195632964
111,6.00E-07,0.058914174,0,0,0.000000104,0.018176917,0.00000005,0,0.000018676,0,2.274472103
112,4.49E-07,0.053401728,0,0,0.000000074,0.013581034,0.000000038,0,0.000017501,0,2.356142138
113,3.35E-07,0.048405067,0,0,0.000000052,0.009291116,0.000000029,0,0.000016399,0,2.440744719
114,2.51E-07,0.043875931,0,0,0.000000037,0.005610119,0.000000022,0,0.000015367,0,2.528385146
115,1.87E-07,0.039770574,0,0,0.000000026,0.00281917,0.000000017,0,0.000014399,0,2.6191725
産休育休取得率,IK,,,,,,,,,,
年齢,,,,,,,,,,,
20,0.000155545,,,,,,,,,,
21,0.000155545,,,,,,,,,,
22,0.000155545,,,,,,,,,,
23,0.000155545,,,,,,,,,,
24,0.000155545,,,,,,,,,,
25,0.001003771,,,,,,,,,,
26,0.001003771,,,,,,,,,,
27,0.001003771,,,,,,,,,,
28,0.001003771,,,,,,,,,,
29,0.001003771,,,,,,,,,,
30,0.001951539,,,,,,,,,,
31,0.001951539,,,,,,,,,,
32,0.001951539,,,,,,,,,,
33,0.001951539,,,,,,,,,,
34,0.001951539,,,,,,,,,,
35,0.001370713,,,,,,,,,,
36,0.001370713,,,,,,,,,,
37,0.001370713,,,,,,,,,,
38,0.001370713,,,,,,,,,,
39,0.001370713,,,,,,,,,,
40,0.00055785,,,,,,,,,,
41,0.00055785,,,,,,,,,,
42,0.00055785,,,,,,,,,,
43,0.00055785,,,,,,,,,,
44,0.00055785,,,,,,,,,,
45,0.000186481,,,,,,,,,,
46,0.000186481,,,,,,,,,,
47,0.000186481,,,,,,,,,,
48,0.000186481,,,,,,,,,,
49,0.000186481,,,,,,,,,,
標準報酬比率,JIIKU,,,,,,,,,,
年齢,,,,,,,,,,,
20,0,,,,,,,,,,
21,0,,,,,,,,,,
22,0,,,,,,,,,,
23,0,,,,,,,,,,
24,0,,,,,,,,,,
25,0,,,,,,,,,,
26,0,,,,,,,,,,
27,0,,,,,,,,,,
28,0,,,,,,,,,,
29,0,,,,,,,,,,
30,0,,,,,,,,,,
31,0,,,,,,,,,,
32,0,,,,,,,,,,
33,0,,,,,,,,,,
34,0,,,,,,,,,,
35,0,,,,,,,,,,
36,0,,,,,,,,,,
37,0,,,,,,,,,,
38,0,,,,,,,,,,
39,0,,,,,,,,,,
40,0,,,,,,,,,,
41,0,,,,,,,,,,
42,0,,,,,,,,,,
43,0,,,,,,,,,,
44,0,,,,,,,,,,
45,0,,,,,,,,,,
46,0,,,,,,,,,,
47,0,,,,,,,,,,
48,0,,,,,,,,,,
49,0,,,,,,,,,,
厚生年金2024年財政検証基礎率,,,,,,,,,,,
被保険者種別,2,種,,,,,,,,,
失権率,Q,,,,,,,,,,
年齢,老齢失権率,障害失権率,遺族失権率,,,,,,,,
0,0,0,0.003587416,,,,,,,,
1,0,0,0.002029065,,,,,,,,
2,0,0,0.000400474,,,,,,,,
3,0,0,0.000280303,,,,,,,,
4,0,0,0.000200255,,,,,,,,
5,0,0,0.000158454,,,,,,,,
6,0,0,0.000145043,,,,,,,,
7,0,0,0.000135115,,,,,,,,
8,0,0,0.000125194,,,,,,,,
9,0,0,0.000118631,,,,,,,,
10,0,0,0.000113673,,,,,,,,
11,0,0,0.00012367,,,,,,,,
12,0,0,0.00014366,,,,,,,,
13,0,0,0.000170426,,,,,,,,
14,0,0,0.000208938,,,,,,,,
15,0.000108333,0.006600539,0.000257713,,,,,,,,
16,0.000128333,0.006620817,0.000318275,,,,,,,,
17,0.00015,0.006641026,0.000390835,,,,,,,,
18,0.000168333,0.006661015,0.000464876,,,,,,,,
19,0.000186667,0.006680281,0,,,,,,,,
20,0.000208333,0.006697829,0,,,,,,,,
21,0.000226667,0.006712374,0,,,,,,,,
22,0.000238333,0.00672302,0,,,,,,,,
23,0.000243333,0.006729819,0,,,,,,,,
24,0.000241667,0.006733818,0,,,,,,,,
25,0.00024,0.006736693,0,,,,,,,,
26,0.000243333,0.006740092,0,,,,,,,,
27,0.000251667,0.00674492,0,,,,,,,,
28,0.00026,0.006751316,0,,,,,,,,
29,0.000266667,0.006759318,0,,,,,,,,
30,0.000275,0.006769391,0,,,,,,,,
31,0.000285,0.006782401,0,,,,,,,,
32,0.000298333,0.006799128,0,,,,,,,,
33,0.000321667,0.006819656,0,,,,,,,,
34,0.000351667,0.006843248,0,,,,,,,,
35,0.00038,0.006868947,0,,,,,,,,
36,0.000405,0.006896404,0,,,,,,,,
37,0.000428333,0.006926238,0,,,,,,,,
38,0.000458333,0.006959748,0,,,,,,,,
39,0.000498333,0.006998237,0,,,,,,,,
40,0.000545,0.007033575,0,,,,,,,,
41,0.000596667,0.007075397,0,,,,,,,,
42,0.000651667,0.007138096,0,,,,,,,,
43,0.00071,0.007248312,0,,,,,,,,
44,0.000775,0.007452298,0,,,,,,,,
45,0.000848333,0.007774857,0,,,,,,,,
46,0.00093,0.008213462,0,,,,,,,,
47,0.001023333,0.008753332,0,,,,,,,,
48,0.001128333,0.009414251,0,,,,,,,,
49,0.001245,0.010179902,0,,,,,,,,
50,0.001371667,0.01097104,0,,,,,,,,
51,0.0015,0.011676477,0,,,,,,,,
52,0.001628333,0.012247158,0,,,,,,,,
53,0.00175,0.012704159,0,,,,,,,,
54,0.001865,0.013184271,0,,,,,,,,
55,0.001986667,0.013860845,0.014914445,,,,,,,,
56,0.002121667,0.014778327,0.0109429,,,,,,,,
57,0.002276667,0.015781172,0.008901373,,,,,,,,
58,0.002441667,0.01671208,0.007957585,,,,,,,,
59,0.002608333,0.017440509,0.008136201,,,,,,,,
60,0.002785,0.017936917,0.009170223,,,,,,,,
61,0.002985,0.018298803,0.010622775,,,,,,,,
62,0.00322,0.018699762,0.01207815,,,,,,,,
63,0.003485,0.019148538,0.013225232,,,,,,,,
64,0.00377,0.01956849,0.013978502,,,,,,,,
65,0.004083333,0.038526676,0.014473669,,,,,,,,
66,0.004184527,0.026162357,0.014879535,,,,,,,,
67,0.004609995,0.025422053,0.015359265,,,,,,,,
68,0.005049168,0.025414566,0.016073248,,,,,,,,
69,0.005515994,0.026253245,0.017221306,,,,,,,,
70,0.006036315,0.027850082,0.018866615,,,,,,,,
71,0.006632103,0.030047003,0.020923408,,,,,,,,
72,0.007322069,0.032559794,0.02329967,,,,,,,,
73,0.008153315,0.035177412,0.025876733,,,,,,,,
74,0.009120513,0.037738318,0.028530109,,,,,,,,
75,0.010198853,0.040285961,0.031287784,,,,,,,,
76,0.011386499,0.042966804,0.034366361,,,,,,,,
77,0.012732449,0.046115358,0.038060976,,,,,,,,
78,0.014351988,0.049884982,0.042506531,,,,,,,,
79,0.016358609,0.054225859,0.047746811,,,,,,,,
80,0.018800208,0.058818515,0.053578806,,,,,,,,
81,0.021658548,0.063336665,0.059760766,,,,,,,,
82,0.024949035,0.067517861,0.066219848,,,,,,,,
83,0.028807869,0.07151312,0.073169206,,,,,,,,
84,0.033341754,0.075756607,0.08097195,,,,,,,,
85,0.038683491,0.080798775,0.090062912,,,,,,,,
86,0.044976254,0.086990809,0.100534263,,,,,,,,
87,0.052271029,0.094475554,0.112194115,,,,,,,,
88,0.060751759,0.103201137,0.124745039,,,,,,,,
89,0.070538119,0.113143439,0.137808479,,,,,,,,
90,0.08170061,0.124394276,0.151194257,,,,,,,,
91,0.094832233,0.137192674,0.164808488,,,,,,,,
92,0.108765752,0.151739504,0.178700821,,,,,,,,
93,0.124787338,0.16815212,0.193219056,,,,,,,,
94,0.142759747,0.186406938,0.209099834,,,,,,,,
95,0.163158431,0.206330928,0.22695074,,,,,,,,
96,0.184785775,0.227648129,0.247149519,,,,,,,,
97,0.206618984,0.250083015,0.256118197,,,,,,,,
98,0.229375322,0.273449498,0.278126141,,,,,,,,
99,0.253046618,0.2976776,0.301210715,,,,,,,,
100,0.277618169,0.322759966,0.325354604,,,,,,,,
101,0.303062199,0.348674973,0.350526328,,,,,,,,
102,0.329341129,0.375328644,0.376681814,,,,,,,,
103,0.356405943,0.402562282,0.403747083,,,,,,,,
104,0.384194555,0.430203226,0.431632417,,,,,,,,
105,0.411090095,0.458129251,0.453982574,,,,,,,,
106,0.438483988,0.486291743,0.476492566,,,,,,,,
107,0.46630875,0.514696128,0.499119769,,,,,,,,
108,0.494491704,0.54335544,0.52182689,,,,,,,,
109,0.522949791,0.57225671,0.54458196,,,,,,,,
110,0.551584378,0.601337358,0.567337031,,,,,,,,
111,0.580296834,0.630501047,0.590044151,,,,,,,,
112,0.608983333,0.659660839,0.612666027,,,,,,,,
113,0.637524478,0.688771011,0.635149379,,,,,,,,
114,0.665800874,0.717820792,1,,,,,,,,
115,1,1,1,,,,,,,,
脱退力,U,,,,,,,,,,
年齢,生存脱退力,障害脱退力,死亡脱退力,,,,,,,,
15,0.09155482,0,0.000062855,,,,,,,,
16,0.091499147,0.000045198,0.00007333,,,,,,,,
17,0.091439416,0.000094453,0.000083806,,,,,,,,
18,0.09140692,0.000119092,0.000091663,,,,,,,,
19,0.091398218,0.000117318,0.000102139,,,,,,,,
20,0.09137961,0.00012012,0.000117945,,,,,,,,
21,0.091335759,0.000150695,0.00013122,,,,,,,,
22,0.091265041,0.000213172,0.000139462,,,,,,,,
23,0.091193055,0.000284483,0.000140137,,,,,,,,
24,0.091153868,0.000328098,0.000135708,,,,,,,,
25,0.089974028,0.000384028,0.000133751,,,,,,,,
26,0.088606682,0.000455605,0.000136674,,,,,,,,
27,0.086922635,0.000526944,0.000141264,,,,,,,,
28,0.084799883,0.000580543,0.000144436,,,,,,,,
29,0.082236245,0.000613095,0.000146432,,,,,,,,
30,0.079408946,0.000638205,0.000148092,,,,,,,,
31,0.07655654,0.000667457,0.000150619,,,,,,,,
32,0.073742993,0.000702741,0.000157872,,,,,,,,
33,0.071370764,0.000738016,0.00017328,,,,,,,,
34,0.069016974,0.000762378,0.000191807,,,,,,,,
35,0.066294792,0.000780001,0.000206744,,,,,,,,
36,0.063156196,0.000793621,0.000218253,,,,,,,,
37,0.060018027,0.00080998,0.000229529,,,,,,,,
38,0.057130981,0.000818993,0.000244845,,,,,,,,
39,0.054522564,0.000819332,0.00026412,,,,,,,,
40,0.051988504,0.000807511,0.000283048,,,,,,,,
41,0.049292424,0.000791473,0.000304311,,,,,,,,
42,0.046765387,0.000781225,0.000331498,,,,,,,,
43,0.044886534,0.000784217,0.000365167,,,,,,,,
44,0.043670024,0.000799357,0.000406027,,,,,,,,
45,0.043025153,0.000825058,0.000452282,,,,,,,,
46,0.042750606,0.000859225,0.000505849,,,,,,,,
47,0.042804763,0.000895614,0.000568374,,,,,,,,
48,0.043112253,0.000932302,0.000633347,,,,,,,,
49,0.043632721,0.000971543,0.000698561,,,,,,,,
50,0.044171422,0.001019081,0.000764009,,,,,,,,
51,0.044645224,0.001073918,0.000826167,,,,,,,,
52,0.045074643,0.001133432,0.000885889,,,,,,,,
53,0.045312664,0.001193518,0.000943773,,,,,,,,
54,0.045097371,0.001253592,0.001000587,,,,,,,,
55,0.044591907,0.001315888,0.00105724,,,,,,,,
56,0.04430368,0.001383302,0.001108571,,,,,,,,
57,0.044856493,0.001453285,0.00115802,,,,,,,,
58,0.046520013,0.00152368,0.001208492,,,,,,,,
59,0.049049161,0.001589696,0.001262576,,,,,,,,
60,0.080017838,0.00196804,0.001329422,,,,,,,,
61,0.076117186,0.00197497,0.001409987,,,,,,,,
62,0.067056147,0.001849543,0.001502022,,,,,,,,
63,0.076509093,0.001604653,0.001599464,,,,,,,,
64,0.085306928,0.001301177,0.001689907,,,,,,,,
65,0.20686654,0.001301177,0.001779957,,,,,,,,
66,0.166290425,0.001301177,0.001895452,,,,,,,,
67,0.109370966,0.001301177,0.002054801,,,,,,,,
68,0.108031529,0.001301177,0.002261722,,,,,,,,
69,0.10094532,0.001301177,0.002506671,,,,,,,,
70,0.140892159,0.001301177,0.002786367,,,,,,,,
71,0.146757696,0.001301177,0.003103583,,,,,,,,
72,0.152586398,0.001301177,0.003457633,,,,,,,,
73,0.158387857,0.001301177,0.003838926,,,,,,,,
74,0.164145988,0.001301177,0.004263548,,,,,,,,
75,0.169845625,0.001301177,0.004746663,,,,,,,,
76,0.17547377,0.001301177,0.005301271,,,,,,,,
77,0.181004425,0.001301177,0.005953368,,,,,,,,
78,0.186415926,0.001301177,0.00672462,,,,,,,,
79,0.191701773,0.001301177,0.007621525,,,,,,,,
80,0.196820805,0.001301177,0.008685245,,,,,,,,
81,0.20173186,0.001301177,0.009956944,,,,,,,,
82,0.206415438,0.001301177,0.011456118,,,,,,,,
83,0.210836877,0.001301177,0.013217431,,,,,,,,
84,0.214983179,0.001301177,0.015253882,,,,,,,,
再加入率,RT,,,,,,,,,,
年齢,,,,,,,,,,,
15,0,,,,,,,,,,
16,0,,,,,,,,,,
17,0.002520697,,,,,,,,,,
18,0.016308124,,,,,,,,,,
19,0.049371386,,,,,,,,,,
20,0.080762952,,,,,,,,,,
21,0.107620056,,,,,,,,,,
22,0.143857079,,,,,,,,,,
23,0.20981702,,,,,,,,,,
24,0.317655513,,,,,,,,,,
25,0.45206555,,,,,,,,,,
26,0.57363215,,,,,,,,,,
27,0.664519657,,,,,,,,,,
28,0.718687349,,,,,,,,,,
29,0.75844492,,,,,,,,,,
30,0.783103378,,,,,,,,,,
31,0.802588904,,,,,,,,,,
32,0.818400291,,,,,,,,,,
33,0.829763203,,,,,,,,,,
34,0.837551386,,,,,,,,,,
35,0.843790454,,,,,,,,,,
36,0.849572939,,,,,,,,,,
37,0.855616268,,,,,,,,,,
38,0.861319855,,,,,,,,,,
39,0.867006035,,,,,,,,,,
40,0.873581513,,,,,,,,,,
41,0.881414444,,,,,,,,,,
42,0.89004159,,,,,,,,,,
43,0.897994108,,,,,,,,,,
44,0.9041434,,,,,,,,,,
45,0.908861383,,,,,,,,,,
46,0.913235805,,,,,,,,,,
47,0.917377495,,,,,,,,,,
48,0.920409363,,,,,,,,,,
49,0.922350411,,,,,,,,,,
50,0.922099117,,,,,,,,,,
51,0.920578521,,,,,,,,,,
52,0.919047914,,,,,,,,,,
53,0.918889012,,,,,,,,,,
54,0.919613882,,,,,,,,,,
55,0.920587399,,,,,,,,,,
56,0.921585678,,,,,,,,,,
57,0.929653274,,,,,,,,,,
58,0.922403664,,,,,,,,,,
59,0.922403664,,,,,,,,,,
60,0.922403664,,,,,,,,,,
61,0.922403664,,,,,,,,,,
62,0.922403664,,,,,,,,,,
63,0.922403664,,,,,,,,,,
64,0.922403664,,,,,,,,,,
65,0.922403664,,,,,,,,,,
66,0,,,,,,,,,,
67,0,,,,,,,,,,
68,0,,,,,,,,,,
69,0,,,,,,,,,,
70,0,,,,,,,,,,
71,0,,,,,,,,,,
72,0,,,,,,,,,,
73,0,,,,,,,,,,
74,0,,,,,,,,,,
年齢相関,YX,YX,NS,,,,,,,,
年齢,遺族分（夫）,遺族分（子）,老齢分,,,,,,,,
15,55,0,0,,,,,,,,
16,55,0,0,,,,,,,,
17,55,0,0,,,,,,,,
18,55,0,0,,,,,,,,
19,55,0,0,,,,,,,,
20,55,0.044062754,0,,,,,,,,
21,55,0.329241407,0,,,,,,,,
22,55,0.824161321,0,,,,,,,,
23,55,1.464618097,0,,,,,,,,
24,55,2.159210657,0,,,,,,,,
25,55,2.858839397,0,,,,,,,,
26,55,3.555280658,0,,,,,,,,
27,55,4.211323037,0,,,,,,,,
28,55,4.89402795,0,,,,,,,,
29,55,5.497246804,0,,,,,,,,
30,55,5.884873713,0,,,,,,,,
31,55,6.123087066,0,,,,,,,,
32,55.01584148,6.33441649,0,,,,,,,,
33,55.08145218,6.661528155,0,,,,,,,,
34,55.18959641,7.175234967,0,,,,,,,,
35,55.32648608,7.825923261,0,,,,,,,,
36,55.47257777,8.440927353,0,,,,,,,,
37,55.61552794,8.970702215,0,,,,,,,,
38,55.75512095,9.460511199,0,,,,,,,,
39,55.89471395,9.965198381,0,,,,,,,,
40,56.03430695,10.48211077,40.27102555,,,,,,,,
41,56.17389996,10.92357048,41.22636076,,,,,,,,
42,56.31349296,11.29464729,42.18169596,,,,,,,,
43,56.45308596,11.67416513,43.3009132,,,,,,,,
44,56.59267897,12.13645923,44.42013043,,,,,,,,
45,56.73424517,12.66300335,45.53934767,,,,,,,,
46,56.87091444,13.0994009,46.65856491,,,,,,,,
47,57.00374327,13.42585082,47.77778215,,,,,,,,
48,57.14154769,13.71883771,48.92196939,,,,,,,,
49,57.2900372,14.06723896,50.06615664,,,,,,,,
50,57.44075005,14.47878577,51.21034389,,,,,,,,
51,57.5803672,14.83612311,52.35453113,,,,,,,,
52,57.70286613,15.08937973,53.49871838,,,,,,,,
53,57.82399263,15.28531296,54.60847547,,,,,,,,
54,57.98959928,15.53284798,55.71823255,,,,,,,,
55,58.26187845,15.90603858,56.82798964,,,,,,,,
56,58.67501416,16.37025844,57.93774673,,,,,,,,
57,59.21840289,16.87821789,59.04750382,,,,,,,,
58,59.84417344,16.87821789,59.76643104,,,,,,,,
59,60.51012837,16.87821789,60.48535827,,,,,,,,
60,61.20428549,16.87821789,61.20428549,,,,,,,,
61,61.96246187,16.87821789,61.96246187,,,,,,,,
62,62.82940602,16.87821789,62.82940602,,,,,,,,
63,63.82874191,16.87821789,63.82874191,,,,,,,,
64,64.94323973,16.87821789,64.94323973,,,,,,,,
65,66.1230882,16.87821789,66.1230882,,,,,,,,
66,67.29930346,16.87821789,67.29930346,,,,,,,,
67,68.41292344,16.87821789,68.41292344,,,,,,,,
68,69.45152451,16.87821789,69.45152451,,,,,,,,
69,70.45856718,16.87821789,70.45856718,,,,,,,,
70,71.49455509,16.87821789,71.49455509,,,,,,,,
71,72.59710116,16.87821789,72.59710116,,,,,,,,
72,73.75344998,16.87821789,73.75344998,,,,,,,,
73,74.92322678,16.87821789,74.92322678,,,,,,,,
74,76.06835645,16.87821789,76.06835645,,,,,,,,
75,77.17412804,16.87821789,77.17412804,,,,,,,,
76,78.23378034,16.87821789,78.23378034,,,,,,,,
77,79.24380646,16.87821789,79.24380646,,,,,,,,
78,80.21426632,16.87821789,80.21426632,,,,,,,,
79,81.16074567,16.87821789,81.16074567,,,,,,,,
80,82.09956361,16.87821789,82.09956361,,,,,,,,
81,83.03291874,16.87821789,83.03291874,,,,,,,,
82,83.95094841,16.87821789,83.95094841,,,,,,,,
83,84.82524292,16.87821789,84.82524292,,,,,,,,
84,85.64553721,16.87821789,85.64553721,,,,,,,,
85,86.43082154,16.87821789,86.43082154,,,,,,,,
86,87.20945192,16.87821789,87.20945192,,,,,,,,
87,87.99943279,16.87821789,87.99943279,,,,,,,,
88,88.80541656,16.87821789,88.80541656,,,,,,,,
89,89.61584537,16.87821789,89.61584537,,,,,,,,
90,90.42083339,16.87821789,90.42083339,,,,,,,,
91,91.2198649,16.87821789,91.2198649,,,,,,,,
92,92.02142668,16.87821789,92.02142668,,,,,,,,
93,92.82298847,16.87821789,92.82298847,,,,,,,,
94,93.62455025,16.87821789,93.62455025,,,,,,,,
95,94.42611203,16.87821789,94.42611203,,,,,,,,
96,95.22767382,16.87821789,95.22767382,,,,,,,,
97,96.0292356,16.87821789,96.0292356,,,,,,,,
98,96.83079738,16.87821789,96.83079738,,,,,,,,
99,97.63235917,16.87821789,97.63235917,,,,,,,,
100,98.43392095,16.87821789,98.43392095,,,,,,,,
101,99.23548274,16.87821789,99.23548274,,,,,,,,
102,100.0370445,16.87821789,100.0370445,,,,,,,,
103,100.8386063,16.87821789,100.8386063,,,,,,,,
104,101.6401681,16.87821789,101.6401681,,,,,,,,
105,102.4417299,16.87821789,102.4417299,,,,,,,,
106,103.2432917,16.87821789,103.2432917,,,,,,,,
107,104.0448534,16.87821789,104.0448534,,,,,,,,
108,104.8464152,16.87821789,104.8464152,,,,,,,,
109,105.647977,16.87821789,105.647977,,,,,,,,
110,106.4495388,16.87821789,106.4495388,,,,,,,,
111,107.2511006,16.87821789,107.2511006,,,,,,,,
112,108.0526624,16.87821789,108.0526624,,,,,,,,
113,108.8542241,16.87821789,108.8542241,,,,,,,,
114,109.6557859,16.87821789,109.6557859,,,,,,,,
115,110.4573477,16.87821789,110.4573477,,,,,,,,
有子割合,RC,,,,,,,,,,
年齢,,,,,,,,,,,
15,0,,,,,,,,,,
16,0,,,,,,,,,,
17,0,,,,,,,,,,
18,0,,,,,,,,,,
19,0,,,,,,,,,,
20,0,,,,,,,,,,
21,0,,,,,,,,,,
22,0,,,,,,,,,,
23,0,,,,,,,,,,
24,0,,,,,,,,,,
25,0,,,,,,,,,,
26,0,,,,,,,,,,
27,0,,,,,,,,,,
28,0,,,,,,,,,,
29,0,,,,,,,,,,
30,0,,,,,,,,,,
31,0,,,,,,,,,,
