年齢別年金支給額割合,,,,,,,,,,,,,,,,,,,
年度,性別：男,J：額,,,,,,,,,,,,,,,,,
21,1,1,,,,,,,,,,,,,,,,,
,新法老齢退職,新法老齢在職,新法通老退職,新法通老在職,旧法老齢退職,旧法老齢在職,旧法通老退職,旧法通老在職,新法障害,旧法障害,新法遺族,旧法遺族,旧法通遺,老齢基礎,通老基礎,障害基礎,遺族基礎,障害みなし基礎,遺族基礎（親なし子）
82,0.999103304,0.840638742,0.997003476,0.879503108,0.973365599,0.915880624,1,0.928901277,0.226149533,0.449672185,0.840109013,0.895868837,0.895868837,0.995771761,0.99084498,0.883260308,0.998018474,0.646691988,0
83,0.999241021,0.844021843,0.997293222,0.883288631,0.973365599,0.915880624,1,0.928901277,0.218619094,0.441102402,0.843907515,0.898262408,0.898262408,0.996378356,0.992030924,0.861361602,0.998018474,0.639395477,0
84,0.999324686,0.849482414,0.997555637,0.88797257,0.973365599,0.915880624,1,0.928901277,0.208507444,0.433340571,0.847666737,0.89967517,0.89967517,0.996850209,0.992982966,0.836368489,0.998018474,0.636317487,0
85,0.999360406,0.85531954,0.997715795,0.891480021,0.973365599,0.915880624,1,0.928901277,0.1949722,0.427180326,0.851699115,0.899943336,0.899943336,0.99720797,0.993726505,0.813690687,0.998018474,0.637857206,0
86,0.99936244,0.859176369,0.997758542,0.892008561,0.973365599,0.915880624,1,0.928901277,0.179390971,0.423840583,0.856272505,0.899664647,0.899664647,0.997485363,0.994332624,0.795597917,0.998018474,0.643718626,0
87,0.999341751,0.859796142,0.997720993,0.888894535,0.973365599,0.915880624,1,0.928901277,0.165274936,0.424468158,0.861084192,0.900128386,0.900128386,0.997693291,0.994857577,0.782903658,0.998018474,0.653411348,0
88,0.999302756,0.857818085,0.997664166,0.883818996,0.973365599,0.915880624,1,0.928901277,0.154492528,0.427909737,0.865980364,0.902056834,0.902056834,0.997836401,0.995307449,0.772384432,0.998018474,0.661712185,0
89,0.999233239,0.85564537,0.997608151,0.880762148,0.973365599,0.915880624,1,0.928901277,0.147505081,0.433571607,0.871473617,0.905139527,0.905139527,0.997946046,0.995674088,0.761880682,0.998018474,0.66686683,0
90,0.999093384,0.854929374,0.99750345,0.884920723,0.973365599,0.915880624,1,0.928901277,0.144562984,0.438445337,0.878977913,0.908032295,0.908032295,0.998071536,0.995926961,0.751764952,0.998018474,0.665952685,0
91,0.998839354,0.85564903,0.997298512,0.895193572,0.973365599,0.915880624,1,0.928901277,0.144414573,0.445313723,0.889214383,0.909723911,0.909723911,0.998234253,0.996027258,0.742917198,0.998018474,0.66525303,0
92,0.99844486,0.856363509,0.996957194,0.904666189,0.995688826,0.915880624,0.999417641,0.928901277,0.145370848,0.456720302,0.901381358,0.910133386,0.910133386,0.99839868,0.995945455,0.735333656,0.998018474,0.670391281,0
93,0.997878335,0.855928431,0.996401235,0.907858818,0.995751421,0.915880624,0.999613646,0.928901277,0.145878324,0.476917199,0.913526553,0.910263425,0.910263425,0.998544306,0.995667983,0.729030868,0.998018474,0.684202087,0
94,0.997187908,0.854250679,0.995641363,0.904763989,0.995691872,0.915880624,0.99921898,0.928901277,0.145910868,0.507967482,0.92391247,0.911270369,0.911270369,0.998675704,0.995246248,0.729030868,0.998018474,0.703280559,0
95,0.996511208,0.85229524,0.994810683,0.899668069,0.99568155,0.915880624,0.997329506,0.928901277,0.145848583,0.550441795,0.932264302,0.913417501,0.913417501,0.998806001,0.994800096,0.729030868,0.998018474,0.724945222,0
96,0.996000691,0.851011328,0.994102998,0.897387491,0.995885797,0.915880624,0.993764458,0.928901277,0.145519115,0.598273032,0.939602022,0.916271667,0.916271667,0.998930927,0.994443469,0.729030868,0.998018474,0.746568349,0
97,0.995731096,0.850652104,0.993674768,0.89889688,0.99626971,0.915880624,0.989602629,0.928901277,0.145647583,0.643146514,0.991182421,0.919393417,0.919393417,0.999025199,0.994246187,0.729030868,0.998018474,0.768029456,0
98,0.995668929,0.850704169,0.993546278,0.901208642,0.996602797,0.915880624,0.986367297,0.928901277,0.145647583,0.676191222,0.990493007,0.922681028,0.922681028,0.999061838,0.994195913,0.729030868,0.998018474,0.784143966,0
99,0.995706604,0.85087259,0.993598208,0.901499091,0.99665618,0.915880624,0.984978663,0.928901277,0.145647583,0.697789633,0.989865094,0.926124613,0.926124613,0.999055691,0.994221402,0.729030868,0.998018474,0.795405732,0
100,0.995739122,0.850874283,0.993650967,0.901040934,0.996425999,0.915880624,0.985188388,0.928901277,0.145647583,0.712651692,0.989399197,0.929666954,0.929666954,0.999041941,0.994245181,0.729030868,0.998018474,0.801292117,0
101,0.995739122,0.850874283,0.993650967,0.901040934,0.996118589,0.915880624,0.981989633,0.928901277,0.145647583,0.728430746,0.989150021,0.932790913,0.932790913,0.999041941,0.994245181,0.729030868,0.998018474,0.807154631,0
102,0.995739122,0.850874283,0.993650967,0.901040934,0.995890548,0.915880624,0.981989633,0.928901277,0.145647583,0.744736577,0.989087353,0.934396963,0.934396963,0.999041941,0.994245181,0.729030868,0.998018474,0.813512884,0
103,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.758194038,0.989118058,0.934035023,0.934035023,0.999041941,0.994245181,0.729030868,0.998018474,0.820304117,0
104,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.764317325,0.989151117,0.932781805,0.932781805,0.999041941,0.994245181,0.729030868,0.998018474,0.823462881,0
105,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.765050161,0.989151117,0.932367258,0.932367258,0.999041941,0.994245181,0.729030868,0.998018474,0.823742262,0
106,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.763485608,0.989151117,0.933366416,0.933366416,0.999041941,0.994245181,0.729030868,0.998018474,0.822489658,0
107,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.76305433,0.989151117,0.935082129,0.935082129,0.999041941,0.994245181,0.729030868,0.998018474,0.822489658,0
108,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.76305433,0.989151117,0.936957035,0.936957035,0.999041941,0.994245181,0.729030868,0.998018474,0.822489658,0
109,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.76305433,0.989151117,0.939523025,0.939523025,0.999041941,0.994245181,0.729030868,0.998018474,0.822489658,0
110,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.76305433,0.989151117,0.944027755,0.944027755,0.999041941,0.994245181,0.729030868,0.998018474,0.822489658,0
111,0.995739122,0.850874283,0.993650967,0.901040934,0.995674951,0.915880624,0.981989633,0.928901277,0.145647583,0.76305433,0.989151117,0.950406352,0.950406352,0.999041941,0.994245181,0.729030868,0.998018474,0.822489658,0
