年齢別年金支給額割合,,,,,,,,,,,,,,,,,,,
年度,性別：男,J：額,,,,,,,,,,,,,,,,,
21,1,1,,,,,,,,,,,,,,,,,
,新法老齢退職,新法老齢在職,新法通老退職,新法通老在職,旧法老齢退職,旧法老齢在職,旧法通老退職,旧法通老在職,新法障害,旧法障害,新法遺族,旧法遺族,旧法通遺,老齢基礎,通老基礎,障害基礎,遺族基礎,障害みなし基礎,遺族基礎（親なし子）
2,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
3,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
4,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
5,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
6,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
7,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
8,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
9,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
10,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
11,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
12,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
13,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
14,0,0,0,0,0,0,0,0,0,0,0.466981132,0,0,0,0,0,0.038103643,0,0.259262805
15,0,0,0,0,0,0,0,0,0.994955497,1,0.466981132,0,0,0,0,0.998433505,0.038103643,0,0.259262805
16,0,0,0,0,0,0,0,0,0.994553844,1,0.466981132,0,0,0,0,0.998316877,0.038103643,0,0.259262805
17,0,0,0,0,0,0,0,0,0.993951917,1,0.466981132,0,0,0,0,0.998142847,0.038103643,0,0.259262805
18,0,0,0,0,0,0,0,0,0.993211154,1,0.466981132,1,1,0,0,0.997929846,0.038103643,0,0.259262805
19,0,0,0,0,0,0,0,0,0.992388887,1,1,1,1,0,0,0.997695035,0.998018474,0,0
20,0,0,0,0,0,0,0,0,0.991493234,1,1,1,1,0,0,0.997441171,0.998018474,0,0
21,0,0,0,0,0,0,0,0,0.990492183,1,1,1,1,0,0,0.997159346,0.998018474,0,0
22,0,0,0,0,0,0,0,0,0.989373332,1,1,1,1,0,0,0.996846482,0.998018474,0,0
23,0,0,0,0,0,0,0,0,0.988122818,1,1,1,1,0,0,0.996499159,0.998018474,0,0
24,0,0,0,0,0,0,0,0,0.986725147,1,1,1,1,0,0,0.996113583,0.998018474,0,0
25,0,0,0,0,0,0,0,0,0.985163003,1,1,1,1,0,0,0.99568554,0.998018474,0,0
26,0,0,0,0,0,0,0,0,0.983456849,1,1,1,1,0,0,0.99522517,0.998018474,0,0
27,0,0,0,0,0,0,0,0,0.981391041,1,1,1,1,0,0,0.994674436,0.998018474,0,0
28,0,0,0,0,0,0,0,0,0.979198012,1,1,1,1,0,0,0.994020657,0.998018474,0,0
29,0,0,0,0,0,0,0,0,0.9756442,1,1,1,1,0,0,0.993416144,0.998018474,0,0
30,0,0,0,0,0,0,0,0,0.972542054,1,1,1,1,0,0,0.992774754,0.998018474,0,0
31,0,0,0,0,0,0,0,0,0.972492498,1,1,1,1,0,0,0.991955897,0.998018474,0,0
32,0,0,0,0,0,0,0,0,0.978680402,1,1,1,1,0,0,0.990898568,0.998018474,0,0
33,0,0,0,0,0,0,0,0,0.987569824,1,1,1,1,0,0,0.989952728,0.998018474,0,0
34,0,0,0,0,0,0,0,0,0.991670172,1,1,1,1,0,0,0.98950611,0.998018474,0,0
35,0,0,0,0,0,0,0,0,0.983689989,1,1,1,1,0,0,0.989540772,0.998018474,0,0
36,0,0,0,0,0,0,0,0,0.967186305,1,1,1,1,0,0,0.98956466,0.998018474,0,0
37,0,0,0,0,0,0,0,0,0.953420672,1,1,1,1,0,0,0.988951229,0.998018474,0,0
38,0,0,0,0,0,0,0,0,0.952732478,1,1,1,1,0,0,0.987581429,0.998018474,0,0
39,0,0,0,0,0,0,0,0,0.964322443,1,1,1,1,0,0,0.986051991,0.998018474,0,0
40,0,0,0,0,0,0,0,0,0.980973236,1,1,1,1,0,0,0.984929318,0.998018474,0,0
41,0,0,0,0,0,0,0,0,0.993435741,1,1,1,1,0,0,0.984485811,0.998018474,0,0
42,0,0,0,0,0,0,0,0,0.997717304,1,1,1,1,0,0,0.984423556,0.998018474,0,0
43,0,0,0,0,0,0,0,0,0.99277836,1,1,1,1,0,0,0.984482589,0.998018474,0,0
44,0,0,0,0,0,0,0,0,0.98111267,1,1,1,1,0,0,0.98451071,0.998018474,0,0
45,0,0,0,0,0.991341991,0,1,0,0.967769045,1,1,1,1,1,1,0.984600409,0.998018474,0,0
46,0,0,0,0,0.991341991,0,1,0,0.959984548,1,1,1,1,1,1,0.984853455,0.998018474,0,0
47,0,0,0,0,0.991341991,0,1,0,0.960780028,1,1,1,1,1,1,0.985333632,0.998018474,0,0
48,0,0,0,0,0.991341991,0,1,0,0.966540127,1,1,1,1,1,1,0.985922437,0.998018474,0,0
49,0,0,0,0,0.991341991,0,1,0,0.968972041,1,1,1,1,1,1,0.986405759,0.998018474,0,0
50,0,0,0,0,0.991341991,0,1,0,0.96423221,1,1,1,1,1,1,0.986637636,0.998018474,1,0
51,0,0,0,0,0.991341991,0,1,0,0.956656061,1,1,1,1,1,1,0.986738254,0.998018474,1,0
52,0,0,0,0,0.991341991,0,1,0,0.953508956,1,1,1,1,1,1,0.98692081,0.998018474,1,0
53,0,0,0,0,0.991341991,0,1,0,0.957605894,0.999590316,1,1,1,1,1,0.987336371,0.998018474,1,0
54,0,0,0,0,0.991341991,0,1,0,0.963608267,0.99643012,1,1,1,1,1,0.987872889,0.998018474,1,0
55,0,0,0,0,0.991341991,0,1,0,0.966759395,0.991522151,1,1,1,1,1,0.988408396,0.998018474,1,0
56,0,0,0,0,0.991341991,0,1,0,0.964852362,0.985365254,0.999637986,1,1,1,1,0.988828502,0.998018474,1,0
57,0,0,0,0,0.991341991,0,1,0,0.959681,0.979706429,0.998940254,1,1,1,1,0.989116594,0.998018474,1,0
58,0,0,0,0,0.991341991,0,1,0,0.954237118,0.976229746,0.997999153,1,1,1,1,0.989237386,0.998018474,1,0
59,0,0,0,0,0.991341991,0,1,0,0.950202643,0.975279727,0.996969407,1,1,1,1,0.989199397,0.998018474,1,0
60,0.950819672,0.6,0.983974359,0.954545455,0.991341991,0,1,0,0.947829388,0.975159795,0.994871795,1,1,0.999755705,0.999878456,0.989124212,0.998018474,1,0
61,0.950819672,0.6,0.983974359,0.954545455,0.991341991,0,1,0,0.947260421,0.973981193,0.988452656,1,1,0.999689604,0.999659694,0.989207764,0.998018474,0.999082049,0
62,0.950819672,0.6,0.983974359,0.954545455,0.991341991,0,1,0,0.948881176,0.969817391,0.989878543,1,1,0.99959919,0.999423335,0.989614062,0.998018474,0.997235213,0
63,0.904569892,0.723495002,0.712981083,0.718538665,0.991341991,0,1,0,0.796045824,0.962982848,0.989864865,1,1,0.999449067,0.999230154,0.990329319,0.998018474,0.994726932,0
64,0.895916733,0.723495002,0.713316753,0.718538665,0.991341991,0,1,0,0.748589047,0.850820734,0.978187919,1,1,0.999225941,0.999131329,0.925077838,0.998018474,0.921086317,0
65,0.981324047,0.994970801,0.982785322,0.996075184,0.991341991,0,1,0,0.45128409,0.742153821,0.946843887,0.676232727,0.676232727,0.984519864,0.9462355,0.956380385,0.998018474,0.845483421,0
66,0.988748353,0.994011376,0.987633375,0.99734318,0.991341991,0,1,0,0.428245321,0.725007043,0.947944031,0.5648099,0.5648099,0.984859077,0.948673924,0.959461051,0.998018474,0.841027824,0
