私学共済2024年財政検証基礎率,,,,,,,,,,,
被保険者種別,1,種,,,,,,,,,
失権率,Q,,,,,,,,,,
年齢,老齢失権率,障害失権率,遺族失権率,,,,,,,,
0,0,0,0,,,,,,,,
1,0,0,0,,,,,,,,
2,0,0,0,,,,,,,,
3,0,0,0,,,,,,,,
4,0,0,0,,,,,,,,
5,0,0,0,,,,,,,,
6,0,0,0,,,,,,,,
7,0,0,0,,,,,,,,
8,0,0,0,,,,,,,,
9,0,0,0,,,,,,,,
10,0,0,0,,,,,,,,
11,0,0,0,,,,,,,,
12,0,0,0,,,,,,,,
13,0,0,0,,,,,,,,
61,0.614462565,0.252299986,0.037150025,0.00060751,0.609436877,0.147584499,0.036096469,0.000846976,0.005027013,0.000006852,0.050117815
62,0.614462565,0.252299986,0.033506119,0.000552644,0.613276703,0.152623658,0.028215908,0.000778923,0.002555562,0.000003164,0.064206464
63,0.610091215,0.252299986,0.029855338,0.000497773,0.601713971,0.157277424,0.022178374,0.000732234,0.001289528,0.000001566,0.081766168
64,0.592800869,0.252299986,0.02617191,0.000442677,0.572431255,0.161009205,0.01748068,0.000652107,0.000701144,0.000000718,0.106338039
65,0.557616411,0.252299986,0.022461086,0.000387287,0.526113818,0.163467457,0.013700252,0.000533804,0.000439369,0.000000337,0.141458492
66,0.503644467,0.252299986,0.018805249,0.000332136,0.466152716,0.164967892,0.010596475,0.000404497,0.000330076,0.000000158,0.188871881
67,0.435336202,0.252299986,0.01537092,0.000278513,0.39831233,0.166459501,0.008048544,0.000289611,0.000293655,0.000000074,0.24673375
68,0.360655875,0.252299986,0.012343853,0.000228014,0.329097043,0.16926343,0.005986576,0.000202677,0.000285377,0.000000035,0.311533164
69,0.287558356,0.252299986,0.009811092,0.000182073,0.264326903,0.17437794,0.00440577,0.000144367,0.000280092,0.000000016,0.375871773
70,0.222272876,0.252299986,0.007728662,0.000141527,0.207610276,0.182284981,0.003283752,0.000107778,0.000268965,0.000000008,0.431629144
71,0.167694701,0.252299986,0.005961406,0.000106587,0.160369416,0.193116734,0.002502675,0.000082081,0.000253275,0.000000004,0.476645898
72,0.123609882,0.252299986,0.00442242,0.000077305,0.122105251,0.206108698,0.00195231,0.000062246,0.00023664,0.000000002,0.513076676
73,0.088748468,0.252299986,0.003086485,0.000053651,0.091389127,0.219543931,0.0015566,0.000047414,0.000220948,0.000000001,0.544714346
74,0.062208663,0.252299986,0.001995047,0.000035413,0.066718919,0.231292373,0.001264725,0.00003429,0.000206873,0,0.577570845
75,0.04292214,0.252299986,0.001186016,0.000022105,0.047233533,0.240559758,0.000889994,0.000021831,0.000194031,0,0.616021651
76,0.029592096,0.252299986,0.000653733,0.000012995,0.032294242,0.24805532,0.00067812,0.000010378,0.000181817,0,0.656256643
77,0.020738888,0.252299986,0.000355098,0.000007193,0.021262612,0.255869051,0.000516685,0.00000292,0.000170371,0,0.690926299
78,0.015010802,0.252299986,0.000221282,0.00000371,0.013466589,0.266023957,0.000393682,0,0.000159646,0,0.718407212
79,0.011286423,0.252299986,0.000171154,0.000001739,0.008180023,0.279345201,0.000299961,0,0.000149595,0,0.741261463
80,0.008785549,0.252299986,0.000149857,0.000000698,0.004608222,0.294708315,0.000228552,0,0.000140178,0,0.763122534
81,0.007001699,0.252299986,0.00012478,0.000000205,0.003973517,0.3099258,0.000174142,0,0.000131354,0,0.788815872
82,0.005644967,0.252299986,0.000090143,0.000000007,0.002691855,0.322645264,0.000132685,0,0.000123085,0,0.819432663
83,0.004572633,0.252299986,0.00005496,0,0.001823595,0.331108331,0.000101098,0,0.000115336,0,0.84973562
84,0.003712117,0.252299986,0.00002805,0,0.001235392,0.33437545,0.00007703,0,0.000108075,0,0.878312989
85,0.003023382,0.252299986,0.000010077,0,0.000836915,0.332565969,0.000058692,0,0.000101272,0,0.908269444
86,0.002473315,0.252299986,0,0,0.000566967,0.326456736,0.00004472,0,0.000094897,0,0.940731188
87,0.002030619,0.252299986,0,0,0.000384092,0.316802179,0.000034074,0,0.000088923,0,0.975126115
88,0.00166911,0.252299986,0,0,0.000260202,0.30434863,0.000025962,0,0.000083325,0,1.010669338
89,0.001369411,0.252299986,0,0,0.000176274,0.289988432,0.000019781,0,0.000078079,0,1.047215605
90,0.001116913,0.252299986,0,0,0.000119417,0.274273937,0.000015072,0,0.000073164,0,1.084447732
91,0.000907629,0.252299986,0,0,0.000080899,0.256769629,0.000011484,0,0.000068558,0,1.123070073
92,0.000739804,0.252299986,0,0,0.000054805,0.237402855,0.00000875,0,0.000064242,0,1.163547313
93,0.000604738,0.252299986,0,0,0.000037127,0.216702903,0.000006667,0,0.000060198,0,1.205327096
94,0.000492971,0.252299986,0,0,0.000025152,0.195365333,0.00000508,0,0.000056408,0,1.248607075
95,0.000401538,0.252299986,0,0,0.000017039,0.173970514,0.000003871,0,0.000052857,0,1.29344112
96,0.000327268,0.252299986,0,0,0.000011543,0.153616251,0.000002949,0,0.00004953,0,1.339885031
97,0.000266931,0.235808715,0,0,0.00000782,0.134880717,0.000002247,0,0.000046412,0,1.387996616
98,0.000218083,0.216228293,0,0,0.000005298,0.118022112,0.000001712,0,0.00004349,0,1.437835755
99,0.000178535,0.195776098,0,0,0.000003589,0.103237822,0.000001305,0,0.000040752,0,1.489464481
100,0.000146285,0.176135842,0,0,0.000002431,0.09057268,0.000000994,0,0.000038187,0,1.542947052
101,0.000119745,0.158361186,0,0,0.000001647,0.079319571,0.000000757,0,0.000035783,0,1.598350036
102,0.000097957,0.142813908,0,0,0.000001116,0.069322834,0.000000577,0,0.00003353,0,1.655742388
103,0.000080008,0.129117989,0,0,0.000000756,0.060699355,0.00000044,0,0.000031419,0,1.715195541
104,0.000065507,0.117098009,0,0,0.000000512,0.053411804,0.000000335,0,0.000029442,0,1.776783493
105,0.000053607,0.106203422,0,0,0.000000347,0.047079494,0.000000255,0,0.000027588,0,1.8405829
106,0.000043851,0.096281357,0,0,0.000000235,0.041556568,0.000000194,0,0.000025851,0,1.906673167
107,0.000035876,0.087272561,0,0,0.000000159,0.036588833,0.000000148,0,0.000024224,0,1.975136554
108,0.000029351,0.079106695,0,0,0.000000108,0.031928578,0.000000113,0,0.000022699,0,2.046058273
109,0.000024013,0.071704887,0,0,0.000000073,0.027388507,0.000000086,0,0.00002127,0,2.119526596
110,0.000019703,0.064995648,0,0,0.000000049,0.022819297,0.000000066,0,0.000019931,0,2.195632964
111,0.000016186,0.058914174,0,0,0.000000034,0.018176917,0.00000005,0,0.000018676,0,2.274472103
112,0.000013134,0.053401728,0,0,0.000000023,0.013581034,0.000000038,0,0.000017501,0,2.356142138
113,0.000010269,0.048405067,0,0,0.000000015,0.009291116,0.000000029,0,0.000016399,0,2.440744719
114,0.000007499,0.043875931,0,0,0.00000001,0.005610119,0.000000022,0,0.000015367,0,2.528385146
115,0.000004903,0.039770574,0,0,0.000000007,0.00281917,0.000000017,0,0.000014399,0,2.6191725
産休育休取得率,IK,,,,,,,,,,
年齢,,,,,,,,,,,
20,0.000113225,,,,,,,,,,
21,0.000113225,,,,,,,,,,
22,0.000113225,,,,,,,,,,
23,0.000113225,,,,,,,,,,
24,0.000113225,,,,,,,,,,
25,0.000959709,,,,,,,,,,
26,0.000959709,,,,,,,,,,
27,0.000959709,,,,,,,,,,
28,0.000959709,,,,,,,,,,
29,0.000959709,,,,,,,,,,
30,0.002323074,,,,,,,,,,
31,0.002323074,,,,,,,,,,
32,0.002323074,,,,,,,,,,
33,0.002323074,,,,,,,,,,
34,0.002323074,,,,,,,,,,
35,0.001920945,,,,,,,,,,
36,0.001920945,,,,,,,,,,
37,0.001920945,,,,,,,,,,
38,0.001920945,,,,,,,,,,
39,0.001920945,,,,,,,,,,
40,0.000978069,,,,,,,,,,
41,0.000978069,,,,,,,,,,
42,0.000978069,,,,,,,,,,
43,0.000978069,,,,,,,,,,
44,0.000978069,,,,,,,,,,
45,0.000309972,,,,,,,,,,
46,0.000309972,,,,,,,,,,
47,0.000309972,,,,,,,,,,
48,0.000309972,,,,,,,,,,
49,0.000309972,,,,,,,,,,
標準報酬比率,JIIKU,,,,,,,,,,
年齢,,,,,,,,,,,
20,0,,,,,,,,,,
21,0,,,,,,,,,,
22,0,,,,,,,,,,
23,0,,,,,,,,,,
24,0,,,,,,,,,,
25,0,,,,,,,,,,
26,0,,,,,,,,,,
27,0,,,,,,,,,,
28,0,,,,,,,,,,
29,0,,,,,,,,,,
30,0,,,,,,,,,,
31,0,,,,,,,,,,
32,0,,,,,,,,,,
33,0,,,,,,,,,,
34,0,,,,,,,,,,
35,0,,,,,,,,,,
36,0,,,,,,,,,,
37,0,,,,,,,,,,
38,0,,,,,,,,,,
39,0,,,,,,,,,,
40,0,,,,,,,,,,
41,0,,,,,,,,,,
42,0,,,,,,,,,,
43,0,,,,,,,,,,
44,0,,,,,,,,,,
45,0,,,,,,,,,,
46,0,,,,,,,,,,
47,0,,,,,,,,,,
48,0,,,,,,,,,,
49,0,,,,,,,,,,
私学共済2024年財政検証基礎率,,,,,,,,,,,
被保険者種別,2,種,,,,,,,,,
失権率,Q,,,,,,,,,,
年齢,老齢失権率,障害失権率,遺族失権率,,,,,,,,
0,0,0,0.003587416,,,,,,,,
1,0,0,0.002029065,,,,,,,,
2,0,0,0.000400474,,,,,,,,
3,0,0,0.000280303,,,,,,,,
4,0,0,0.000200255,,,,,,,,
5,0,0,0.000158454,,,,,,,,
6,0,0,0.000145043,,,,,,,,
7,0,0,0.000135115,,,,,,,,
8,0,0,0.000125194,,,,,,,,
9,0,0,0.000118631,,,,,,,,
10,0,0,0.000113673,,,,,,,,
11,0,0,0.00012367,,,,,,,,
12,0,0,0.00014366,,,,,,,,
13,0,0,0.000170426,,,,,,,,
14,0,0,0.000208938,,,,,,,,
15,0.000108333,0.030769882,0.000257713,,,,,,,,
16,0.000128333,0.030789086,0.000318275,,,,,,,,
17,0.00015,0.030809042,0.000390835,,,,,,,,
18,0.000168333,0.03082928,0.000464876,,,,,,,,
19,0.000186667,0.030849557,0,,,,,,,,
20,0.000208333,0.030869049,0,,,,,,,,
21,0.000226667,0.030885791,0,,,,,,,,
22,0.000238333,0.030897196,0,,,,,,,,
23,0.000243333,0.030902159,0,,,,,,,,
24,0.000241667,0.030902788,0,,,,,,,,
25,0.00024,0.030903044,0,,,,,,,,
26,0.000243333,0.030905785,0,,,,,,,,
27,0.000251667,0.03091157,0,,,,,,,,
28,0.00026,0.030919153,0,,,,,,,,
29,0.000266667,0.030926928,0,,,,,,,,
30,0.000275,0.030935027,0,,,,,,,,
31,0.000285,0.030945796,0,,,,,,,,
32,0.000298333,0.030961935,0,,,,,,,,
33,0.000321667,0.030984203,0,,,,,,,,
34,0.000351667,0.03101056,0,,,,,,,,
35,0.00038,0.031037668,0,,,,,,,,
36,0.000405,0.031063758,0,,,,,,,,
37,0.000428333,0.031090429,0,,,,,,,,
38,0.000458333,0.031121484,0,,,,,,,,
39,0.000498333,0.031159732,0,,,,,,,,
40,0.000545,0.031205218,0,,,,,,,,
41,0.000596667,0.031256202,0,,,,,,,,
42,0.000651667,0.031311299,0,,,,,,,,
43,0.00071,0.031370714,0,,,,,,,,
44,0.000775,0.031435917,0,,,,,,,,
45,0.000848333,0.031508829,0,,,,,,,,
46,0.00093,0.031591312,0,,,,,,,,
47,0.001023333,0.031684991,0,,,,,,,,
48,0.001128333,0.031790555,0,,,,,,,,
49,0.001245,0.031907186,0,,,,,,,,
50,0.001371667,0.032031949,0,,,,,,,,
51,0.0015,0.032159725,0,,,,,,,,
52,0.001628333,0.032285364,0,,,,,,,,
53,0.00175,0.032406485,0,,,,,,,,
54,0.001865,0.03252595,0,,,,,,,,
55,0.001986667,0.032650745,0.022600222,,,,,,,,
56,0.002121667,0.032787101,0.018103569,,,,,,,,
57,0.002276667,0.032973117,0.013448246,,,,,,,,
58,0.002441667,0.03323365,0.009522575,,,,,,,,
59,0.002608333,0.033128536,0.007119076,,,,,,,,
60,0.002785,0.032764908,0.006650582,,,,,,,,
61,0.002985,0.032632141,0.00791702,,,,,,,,
62,0.00322,0.033113216,0.009946911,,,,,,,,
63,0.003485,0.03416003,0.011351747,,,,,,,,
64,0.00377,0.035321469,0.011885617,,,,,,,,
65,0.004083333,0.025645887,0.011908322,,,,,,,,
66,0.003504836,0.028383906,0.011742665,,,,,,,,
67,0.003871871,0.029146159,0.01164625,,,,,,,,
68,0.004258981,0.028410281,0.011990126,,,,,,,,
69,0.004699274,0.02606478,0.012570409,,,,,,,,
70,0.005176418,0.024854281,0.013207031,,,,,,,,
71,0.005670171,0.027873516,0.014361922,,,,,,,,
72,0.006221657,0.035131327,0.016063775,,,,,,,,
73,0.006907896,0.043014907,0.017971908,,,,,,,,
74,0.007741344,0.044734276,0.020075509,,,,,,,,
75,0.008689214,0.035964902,0.022349783,,,,,,,,
76,0.009733891,0.027908536,0.024751555,,,,,,,,
77,0.010908678,0.034012627,0.027715038,,,,,,,,
78,0.012306008,0.048622121,0.031570609,,,,,,,,
79,0.014044841,0.060799458,0.036006034,,,,,,,,
80,0.016161863,0.062994568,0.040961641,,,,,,,,
81,0.018602865,0.057962512,0.045980419,,,,,,,,
82,0.021401336,0.054566896,0.050698119,,,,,,,,
83,0.024688121,0.059397825,0.055523884,,,,,,,,
84,0.028706709,0.070489219,0.061775991,,,,,,,,
85,0.033656306,0.077125283,0.069926637,,,,,,,,
86,0.039758819,0.081776172,0.080511104,,,,,,,,
87,0.047141363,0.089513777,0.093091411,,,,,,,,
88,0.055378403,0.09815303,0.107798307,,,,,,,,
89,0.064399978,0.107946515,0.124346099,,,,,,,,
90,0.074652059,0.118995153,0.141965637,,,,,,,,
91,0.084655502,0.131495618,0.15829332,,,,,,,,
92,0.097093773,0.145767964,0.170967,,,,,,,,
93,0.111396034,0.162145017,0.177566243,,,,,,,,
94,0.12743977,0.180680664,0.182278468,,,,,,,,
95,0.14564941,0.201058231,0.191807501,,,,,,,,
96,0.164955859,0.222769712,0.210768633,,,,,,,,
97,0.184446081,0.24538791,0.214680965,,,,,,,,
98,0.204760368,0.268731025,0.233128255,,,,,,,,
99,0.225891427,0.292855096,0.252477988,,,,,,,,
100,0.247826131,0.317890645,0.272715649,,,,,,,,
101,0.270539685,0.343910222,0.293814853,,,,,,,,
102,0.293998544,0.370799738,0.315738656,,,,,,,,
103,0.318158952,0.398306062,0.338425049,,,,,,,,
104,0.342965485,0.42612345,0.361798829,,,,,,,,
105,0.366974783,0.454058836,0.380532966,,,,,,,,
106,0.391428956,0.482114939,0.399401078,,,,,,,,
107,0.416267759,0.510429863,0.418367437,,,,,,,,
108,0.441426316,0.539118525,0.437400784,,,,,,,,
109,0.46683048,0.568145373,0.456474324,,,,,,,,
110,0.492392204,0.597355396,0.475547863,,,,,,,,
111,0.518023439,0.626621293,0.49458121,,,,,,,,
112,0.543631504,0.655833099,0.513543104,,,,,,,,
113,0.569109814,0.684936969,0.532388887,,,,,,,,
114,0.594351785,0.713944333,1,,,,,,,,
115,1,1,1,,,,,,,,
脱退力,U,,,,,,,,,,
年齢,生存脱退力,障害脱退力,死亡脱退力,,,,,,,,
15,0.126736895,0,0.000045481,,,,,,,,
16,0.126728499,0,0.000053878,,,,,,,,
17,0.126719402,0,0.000062974,,,,,,,,
18,0.126708722,0.000002984,0.000070671,,,,,,,,
19,0.126691414,0.000012595,0.000078368,,,,,,,,
20,0.126664335,0.000030577,0.000087464,,,,,,,,
21,0.126631036,0.00005618,0.000095161,,,,,,,,
22,0.126595411,0.000086907,0.000100059,,,,,,,,
23,0.126556836,0.000123383,0.000102158,,,,,,,,
24,0.126515945,0.000164973,0.000101458,,,,,,,,
25,0.159000036,0.000212015,0.000100758,,,,,,,,
26,0.184941678,0.000263931,0.000102158,,,,,,,,
27,0.198839261,0.000319963,0.000105656,,,,,,,,
28,0.197584798,0.000373159,0.000109155,,,,,,,,
29,0.18355477,0.000419295,0.000111954,,,,,,,,
30,0.163082662,0.000456865,0.000115452,,,,,,,,
31,0.143206959,0.000488431,0.00011965,,,,,,,,
32,0.127222712,0.000517109,0.000125248,,,,,,,,
33,0.11745527,0.000549059,0.000135044,,,,,,,,
34,0.111640892,0.000581893,0.000147639,,,,,,,,
35,0.106156171,0.000614475,0.000159534,,,,,,,,
36,0.099586216,0.000638833,0.00017003,,,,,,,,
37,0.092407688,0.000653494,0.000179826,,,,,,,,
38,0.08560755,0.00065822,0.00019242,,,,,,,,
39,0.080572947,0.000659755,0.000209213,,,,,,,,
40,0.077056637,0.000662209,0.000228805,,,,,,,,
41,0.074448297,0.000664138,0.000250496,,,,,,,,
42,0.071923767,0.000660857,0.000273587,,,,,,,,
43,0.069713548,0.000652569,0.000298077,,,,,,,,
44,0.067815058,0.000642173,0.000325365,,,,,,,,
45,0.066263838,0.0006396,0.000356153,,,,,,,,
46,0.064975471,0.000653357,0.000390438,,,,,,,,
47,0.063825783,0.000687431,0.000429622,,,,,,,,
48,0.06244072,0.000739773,0.000473704,,,,,,,,
49,0.060956747,0.000805367,0.000522684,,,,,,,,
50,0.059918863,0.000879131,0.000575862,,,,,,,,
51,0.059288725,0.000961136,0.000629739,,,,,,,,
52,0.059311467,0.001051487,0.000683617,,,,,,,,
53,0.059929966,0.001140252,0.000734696,,,,,,,,
54,0.060383938,0.001210069,0.000782976,,,,,,,,
55,0.060198561,0.001238293,0.000834055,,,,,,,,
56,0.059627291,0.001238278,0.000890731,,,,,,,,
57,0.059528746,0.001201525,0.000955804,,,,,,,,
58,0.060526638,0.001130162,0.001025076,,,,,,,,
59,0.062681245,0.001027235,0.001095047,,,,,,,,
60,0.066508582,0.001782774,0.001169216,,,,,,,,
61,0.156045278,0.001646575,0.001253181,,,,,,,,
62,0.079664155,0.001559959,0.00135184,,,,,,,,
63,0.097621757,0.001496544,0.001463094,,,,,,,,
64,0.11806482,0.001421086,0.001582745,,,,,,,,
65,0.133380702,0.001421086,0.00171429,,,,,,,,
66,0.471562474,0.001421086,0.001868926,,,,,,,,
67,0.168627439,0.001421086,0.002051551,,,,,,,,
68,0.157595914,0.001421086,0.002257265,,,,,,,,
69,0.157497751,0.001421086,0.002484671,,,,,,,,
70,0.157497751,0.001421086,0.002484671,,,,,,,,
71,0.157497751,0.001421086,0.002484671,,,,,,,,
72,0.157497751,0.001421086,0.002484671,,,,,,,,
73,0.157497751,0.001421086,0.002484671,,,,,,,,
74,0.157497751,0.001421086,0.002484671,,,,,,,,
再加入率,RT,,,,,,,,,,
年齢,,,,,,,,,,,
15,0,,,,,,,,,,
16,0,,,,,,,,,,
17,0.000095571,,,,,,,,,,
18,0.000576186,,,,,,,,,,
19,0.002227819,,,,,,,,,,
20,0.002388563,,,,,,,,,,
21,0.004349904,,,,,,,,,,
22,0.011615187,,,,,,,,,,
23,0.028607489,,,,,,,,,,
24,0.056753776,,,,,,,,,,
25,0.093401527,,,,,,,,,,
26,0.135886472,,,,,,,,,,
27,0.18476737,,,,,,,,,,
28,0.23880053,,,,,,,,,,
29,0.291592507,,,,,,,,,,
30,0.331111611,,,,,,,,,,
31,0.354723695,,,,,,,,,,
32,0.365147421,,,,,,,,,,
33,0.367924333,,,,,,,,,,
34,0.366692624,,,,,,,,,,
35,0.362193474,,,,,,,,,,
36,0.357391552,,,,,,,,,,
37,0.356013276,,,,,,,,,,
38,0.359114951,,,,,,,,,,
39,0.364132766,,,,,,,,,,
40,0.366709305,,,,,,,,,,
41,0.36628737,,,,,,,,,,
42,0.366212721,,,,,,,,,,
43,0.368540569,,,,,,,,,,
44,0.371944838,,,,,,,,,,
45,0.373912912,,,,,,,,,,
46,0.372470529,,,,,,,,,,
47,0.368697462,,,,,,,,,,
48,0.367380912,,,,,,,,,,
49,0.366592573,,,,,,,,,,
50,0.363701923,,,,,,,,,,
51,0.356344669,,,,,,,,,,
52,0.349382715,,,,,,,,,,
53,0.349695834,,,,,,,,,,
54,0.356193027,,,,,,,,,,
55,0.366966898,,,,,,,,,,
56,0.37818258,,,,,,,,,,
57,0.38980951,,,,,,,,,,
58,0.391279842,,,,,,,,,,
59,0.371381544,,,,,,,,,,
60,0.341021032,,,,,,,,,,
61,0.341021032,,,,,,,,,,
62,0.341021032,,,,,,,,,,
63,0.341021032,,,,,,,,,,
64,0.341021032,,,,,,,,,,
65,0.341021032,,,,,,,,,,
66,0,,,,,,,,,,
67,0,,,,,,,,,,
68,0,,,,,,,,,,
69,0,,,,,,,,,,
70,0,,,,,,,,,,
71,0,,,,,,,,,,
72,0,,,,,,,,,,
73,0,,,,,,,,,,
74,0,,,,,,,,,,
年齢相関,YX,YX,NS,,,,,,,,
年齢,遺族分（夫）,遺族分（子）,老齢分,,,,,,,,
15,55,0,0,,,,,,,,
16,55,0,0,,,,,,,,
17,55,0,0,,,,,,,,
18,55,0,0,,,,,,,,
19,55,0,0,,,,,,,,
20,55,0,0,,,,,,,,
21,55,0,0,,,,,,,,
22,55,0,0,,,,,,,,
23,55,0,0,,,,,,,,
24,55,0,0,,,,,,,,
25,55,0,0,,,,,,,,
26,55,0,0,,,,,,,,
27,55,0,0,,,,,,,,
28,55,0,0,,,,,,,,
29,55,0,0,,,,,,,,
30,55,0,0,,,,,,,,
31,55,0.180789044,0,,,,,,,,
32,55,0.572694644,0,,,,,,,,
33,55,1.253356278,0,,,,,,,,
34,55,2.040614922,0,,,,,,,,
35,55,2.769294556,0,,,,,,,,
36,55,3.338777511,0,,,,,,,,
37,55,3.834493378,0,,,,,,,,
38,55,4.389155889,0,,,,,,,,
39,55,5.315384706,0,,,,,,,,
40,55,6.694389826,40.27102555,,,,,,,,
41,55,8.318866746,41.22636076,,,,,,,,
42,55,9.732555492,42.18169596,,,,,,,,
43,55,10.69970616,43.3009132,,,,,,,,
44,55,11.11593978,44.42013043,,,,,,,,
45,55.0832494,11.22495467,45.53934767,,,,,,,,
46,55.35189509,11.41233508,46.65856491,,,,,,,,
47,55.77452029,11.90643005,47.77778215,,,,,,,,
48,56.28684828,12.63620199,48.92196939,,,,,,,,
49,56.8363634,13.50559504,50.06615664,,,,,,,,
50,57.39553025,14.32879749,51.21034389,,,,,,,,
51,57.94641866,15.01856119,52.35453113,,,,,,,,
52,58.43208434,15.44900939,53.49871838,,,,,,,,
53,58.86064988,15.64490781,54.60847547,,,,,,,,
54,59.33166519,15.72480296,55.71823255,,,,,,,,
55,59.94681973,15.78772382,56.82798964,,,,,,,,
56,60.72173507,15.95568132,57.93774673,,,,,,,,
57,61.52176623,15.95568132,59.04750382,,,,,,,,
58,62.1928866,15.95568132,59.76643104,,,,,,,,
59,62.72849033,15.95568132,60.48535827,,,,,,,,
60,63.26814597,15.95568132,61.20428549,,,,,,,,
61,63.98582152,15.95568132,61.96246187,,,,,,,,
62,64.86857463,15.95568132,62.82940602,,,,,,,,
63,65.82543362,15.95568132,63.82874191,,,,,,,,
64,66.77343141,15.95568132,64.94323973,,,,,,,,
65,67.7167641,15.95568132,66.1230882,,,,,,,,
66,68.72086789,15.95568132,67.29930346,,,,,,,,
67,69.79050158,15.95568132,68.41292344,,,,,,,,
68,70.90955212,15.95568132,69.45152451,,,,,,,,
69,71.95506221,15.95568132,70.45856718,,,,,,,,
70,72.85900985,15.95568132,71.49455509,,,,,,,,
71,73.65328839,15.95568132,72.59710116,,,,,,,,
72,74.4907666,15.95568132,73.75344998,,,,,,,,
73,75.50753253,15.95568132,74.92322678,,,,,,,,
74,76.68680278,15.95568132,76.06835645,,,,,,,,
75,77.90383225,15.95568132,77.17412804,,,,,,,,
76,79.05431917,15.95568132,78.23378034,,,,,,,,
77,80.13255567,15.95568132,79.24380646,,,,,,,,
78,81.21506735,15.95568132,80.21426632,,,,,,,,
79,82.25517003,15.95568132,81.16074567,,,,,,,,
80,83.21696442,15.95568132,82.09956361,,,,,,,,
81,84.0371874,15.95568132,83.03291874,,,,,,,,
82,84.77284726,15.95568132,83.95094841,,,,,,,,
83,85.49800078,15.95568132,84.82524292,,,,,,,,
84,86.26226058,15.95568132,85.64553721,,,,,,,,
85,87.083608,15.95568132,86.43082154,,,,,,,,
86,87.91960376,15.95568132,87.20945192,,,,,,,,
87,88.76218602,15.95568132,87.99943279,,,,,,,,
88,89.60903228,15.95568132,88.80541656,,,,,,,,
89,90.43700397,15.95568132,89.61584537,,,,,,,,
90,91.28171931,15.95568132,90.42083339,,,,,,,,
91,92.15448374,15.95568132,91.2198649,,,,,,,,
92,93.03682221,15.95568132,92.02142668,,,,,,,,
93,93.8986021,15.95568132,92.82298847,,,,,,,,
94,94.74414553,15.95568132,93.62455025,,,,,,,,
95,95.60546512,15.95568132,94.42611203,,,,,,,,
96,96.46263369,15.95568132,95.22767382,,,,,,,,
97,97.31964863,15.95568132,96.0292356,,,,,,,,
98,98.17751054,15.95568132,96.83079738,,,,,,,,
99,99.0348518,15.95568132,97.63235917,,,,,,,,
100,99.8923776,15.95568132,98.43392095,,,,,,,,
101,100.7498777,15.95568132,99.23548274,,,,,,,,
102,101.6073612,15.95568132,100.0370445,,,,,,,,
103,102.4648601,15.95568132,100.8386063,,,,,,,,
104,103.322352,15.95568132,101.6401681,,,,,,,,
105,104.1798456,15.95568132,102.4417299,,,,,,,,
106,105.0373394,15.95568132,103.2432917,,,,,,,,
107,105.8948328,15.95568132,104.0448534,,,,,,,,
108,106.7523264,15.95568132,104.8464152,,,,,,,,
109,107.6098199,15.95568132,105.647977,,,,,,,,
110,108.4673135,15.95568132,106.4495388,,,,,,,,
111,109.324807,15.95568132,107.2511006,,,,,,,,
112,110.1823005,15.95568132,108.0526624,,,,,,,,
113,111.0397941,15.95568132,108.8542241,,,,,,,,
114,111.8972876,15.95568132,109.6557859,,,,,,,,
115,112.7547812,15.95568132,110.4573477,,,,,,,,
有子割合,RC,,,,,,,,,,
年齢,,,,,,,,,,,
15,0,,,,,,,,,,
16,0,,,,,,,,,,
17,0,,,,,,,,,,
18,0,,,,,,,,,,
19,0,,,,,,,,,,
20,0,,,,,,,,,,
21,0,,,,,,,,,,
22,0,,,,,,,,,,
23,0,,,,,,,,,,
24,0,,,,,,,,,,
25,0,,,,,,,,,,
26,0,,,,,,,,,,
27,0,,,,,,,,,,
28,0,,,,,,,,,,
29,0,,,,,,,,,,
30,0,,,,,,,,,,
31,0,,,,,,,,,,
32,0,,,,,,,,,,
33,0,,,,,,,,,,
34,0,,,,,,,,,,
35,0,,,,,,,,,,
36,0,,,,,,,,,,
37,0,,,,,,,,,,
38,0,,,,,,,,,,
39,0,,,,,,,,,,
40,0,,,,,,,,,,
41,0,,,,,,,,,,
42,0,,,,,,,,,,
43,0,,,,,,,,,,
44,0,,,,,,,,,,
45,0,,,,,,,,,,
46,0,,,,,,,,,,
47,0,,,,,,,,,,
48,0,,,,,,,,,,
49,0,,,,,,,,,,
50,0,,,,,,,,,,
51,0,,,,,,,,,,
52,0,,,,,,,,,,
53,0,,,,,,,,,,
54,0,,,,,,,,,,
55,0.150977088,,,,,,,,,,
56,0.150196488,,,,,,,,,,
57,0.142427416,,,,,,,,,,
58,0.126995129,,,,,,,,,,
59,0.106439585,,,,,,,,,,
60,0.084839111,,,,,,,,,,
61,0.065417003,,,,,,,,,,
62,0.047909062,,,,,,,,,,
63,0.033445756,,,,,,,,,,
64,0.02249812,,,,,,,,,,
65,0.014661875,,,,,,,,,,
66,0.009546364,,,,,,,,,,
67,0.006529089,,,,,,,,,,
68,0.004630697,,,,,,,,,,
69,0.003339423,,,,,,,,,,
70,0.002351248,,,,,,,,,,
71,0.001626621,,,,,,,,,,
72,0.001135463,,,,,,,,,,
73,0.00081041,,,,,,,,,,
74,0.000609209,,,,,,,,,,
75,0.000524133,,,,,,,,,,
76,0.000426134,,,,,,,,,,
77,0.000296867,,,,,,,,,,
78,0.000192497,,,,,,,,,,
79,0.000139333,,,,,,,,,,
