RS,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
15,0,0,0,0,0.045715413,0.069073008,0.093460148,0.115773223,0.133615898,0.147600616,0.161126537,0.178761139,0.204203707,0.238495246,0.279329831,0.322513616,0.3640329,0.401311998,0.433348375,0.460569314,0.4840684,0.505172187,0.525454156,0.546497213,0.569354482,0.594580041,0.622163447,0.651355322,0.681001071,0.709775284,0.736280107,0.759282778,0.778337878,0.793990426,0.807451779,0.820027423,0.832675957,0.845618551,0.858482633,0.870560696,0.881207914,0.889979267,0.896712547,0.901471079,0.904588228,0.906503185,0.907664906,0.908337277,0.908484737,0.907986842,0.906855771,0.905392247,0.904067936,0.90339048,0.903724804,0.905022853,0.906737647,0.907929882,0.907534811,0.904759545,0.899567299,0.892617233,0.884941652,0.877501549,0.870778986,0.864565692,0.858020537,0.849860792,0.83855336,0.82273887,0.80156435,0.774804566,0.742751394,0.705961434,0.66487315,0.619791239,0.570962355,0.519088454,0.46543693,0.411891138,0.360398841,0.312706274,0.269905257,0.232487531,0.200287215,0.172800077,0.149296291,0.129126911,0.1116878,0.09657352,0.083460973,0.072120522,0.0623032,0.053828431,0.0465087,0.040184131,0.03471962,0.029998211,0.025918851,0.02239423,0.01934891
16,0,0,0,0,0.045715413,0.069073008,0.093460148,0.115773223,0.133615898,0.147600616,0.161126537,0.178761139,0.204203707,0.238495246,0.279329831,0.322513616,0.3640329,0.401311998,0.433348375,0.460569314,0.4840684,0.505172187,0.525454156,0.546497213,0.569354482,0.594580041,0.622163447,0.651355322,0.681001071,0.709775284,0.736280107,0.759282778,0.778337878,0.793990426,0.807451779,0.820027423,0.832675957,0.845618551,0.858482633,0.870560696,0.881207914,0.889979267,0.896712547,0.901471079,0.904588228,0.906503185,0.907664906,0.908337277,0.908484737,0.907986842,0.906855771,0.905392247,0.904067936,0.90339048,0.903724804,0.905022853,0.906737647,0.907929882,0.907534811,0.904759545,0.899567299,0.892617233,0.884941652,0.877501549,0.870778986,0.864565692,0.858020537,0.849860792,0.83855336,0.82273887,0.80156435,0.774804566,0.742751394,0.705961434,0.66487315,0.619791239,0.570962355,0.519088454,0.46543693,0.411891138,0.360398841,0.312706274,0.269905257,0.232487531,0.200287215,0.172800077,0.149296291,0.129126911,0.1116878,0.09657352,0.083460973,0.072120522,0.0623032,0.053828431,0.0465087,0.040184131,0.03471962,0.029998211,0.025918851,0.02239423,0.01934891
17,0,0,0,0,0.045715413,0.069073008,0.093460148,0.115773223,0.133615898,0.147600616,0.161126537,0.178761139,0.204203707,0.238495246,0.279329831,0.322513616,0.3640329,0.401311998,0.433348375,0.460569314,0.4840684,0.505172187,0.525454156,0.546497213,0.569354482,0.594580041,0.622163447,0.651355322,0.681001071,0.709775284,0.736280107,0.759282778,0.778337878,0.793990426,0.807451779,0.820027423,0.832675957,0.845618551,0.858482633,0.870560696,0.881207914,0.889979267,0.896712547,0.901471079,0.904588228,0.906503185,0.907664906,0.908337277,0.908484737,0.907986842,0.906855771,0.905392247,0.904067936,0.90339048,0.903724804,0.905022853,0.906737647,0.907929882,0.907534811,0.904759545,0.899567299,0.892617233,0.884941652,0.877501549,0.870778986,0.864565692,0.858020537,0.849860792,0.83855336,0.82273887,0.80156435,0.774804566,0.742751394,0.705961434,0.66487315,0.619791239,0.570962355,0.519088454,0.46543693,0.411891138,0.360398841,0.312706274,0.269905257,0.232487531,0.200287215,0.172800077,0.149296291,0.129126911,0.1116878,0.09657352,0.083460973,0.072120522,0.0623032,0.053828431,0.0465087,0.040184131,0.03471962,0.029998211,0.025918851,0.02239423,0.01934891
18,0,0,0,0,0.045715413,0.069073008,0.093460148,0.115773223,0.133615898,0.147600616,0.161126537,0.178761139,0.204203707,0.238495246,0.279329831,0.322513616,0.3640329,0.401311998,0.433348375,0.460569314,0.4840684,0.505172187,0.525454156,0.546497213,0.569354482,0.594580041,0.622163447,0.651355322,0.681001071,0.709775284,0.736280107,0.759282778,0.778337878,0.793990426,0.807451779,0.820027423,0.832675957,0.845618551,0.858482633,0.870560696,0.881207914,0.889979267,0.896712547,0.901471079,0.904588228,0.906503185,0.907664906,0.908337277,0.908484737,0.907986842,0.906855771,0.905392247,0.904067936,0.90339048,0.903724804,0.905022853,0.906737647,0.907929882,0.907534811,0.904759545,0.899567299,0.892617233,0.884941652,0.877501549,0.870778986,0.864565692,0.858020537,0.849860792,0.83855336,0.82273887,0.80156435,0.774804566,0.742751394,0.705961434,0.66487315,0.619791239,0.570962355,0.519088454,0.46543693,0.411891138,0.360398841,0.312706274,0.269905257,0.232487531,0.200287215,0.172800077,0.149296291,0.129126911,0.1116878,0.09657352,0.083460973,0.072120522,0.0623032,0.053828431,0.0465087,0.040184131,0.03471962,0.029998211,0.025918851,0.02239423,0.01934891
19,0,0,0,0,0.045715413,0.069073008,0.093460148,0.115773223,0.133615898,0.147600616,0.161126537,0.178761139,0.204203707,0.238495246,0.279329831,0.322513616,0.3640329,0.401311998,0.433348375,0.460569314,0.4840684,0.505172187,0.525454156,0.546497213,0.569354482,0.594580041,0.622163447,0.651355322,0.681001071,0.709775284,0.736280107,0.759282778,0.778337878,0.793990426,0.807451779,0.820027423,0.832675957,0.845618551,0.858482633,0.870560696,0.881207914,0.889979267,0.896712547,0.901471079,0.904588228,0.906503185,0.907664906,0.908337277,0.908484737,0.907986842,0.906855771,0.905392247,0.904067936,0.90339048,0.903724804,0.905022853,0.906737647,0.907929882,0.907534811,0.904759545,0.899567299,0.892617233,0.884941652,0.877501549,0.870778986,0.864565692,0.858020537,0.849860792,0.83855336,0.82273887,0.80156435,0.774804566,0.742751394,0.705961434,0.66487315,0.619791239,0.570962355,0.519088454,0.46543693,0.411891138,0.360398841,0.312706274,0.269905257,0.232487531,0.200287215,0.172800077,0.149296291,0.129126911,0.1116878,0.09657352,0.083460973,0.072120522,0.0623032,0.053828431,0.0465087,0.040184131,0.03471962,0.029998211,0.025918851,0.02239423,0.01934891
20,0,0,0,0,0.045715413,0.069073008,0.093460148,0.115773223,0.133615898,0.147600616,0.161126537,0.178761139,0.204203707,0.238495246,0.279329831,0.322513616,0.3640329,0.401311998,0.433348375,0.460569314,0.4840684,0.505172187,0.525454156,0.546497213,0.569354482,0.594580041,0.622163447,0.651355322,0.681001071,0.709775284,0.736280107,0.759282778,0.778337878,0.793990426,0.807451779,0.820027423,0.832675957,0.845618551,0.858482633,0.870560696,0.881207914,0.889979267,0.896712547,0.901471079,0.904588228,0.906503185,0.907664906,0.908337277,0.908484737,0.907986842,0.906855771,0.905392247,0.904067936,0.90339048,0.903724804,0.905022853,0.906737647,0.907929882,0.907534811,0.904759545,0.899567299,0.892617233,0.884941652,0.877501549,0.870778986,0.864565692,0.858020537,0.849860792,0.83855336,0.82273887,0.80156435,0.774804566,0.742751394,0.705961434,0.66487315,0.619791239,0.570962355,0.519088454,0.46543693,0.411891138,0.360398841,0.312706274,0.269905257,0.232487531,0.200287215,0.172800077,0.149296291,0.129126911,0.1116878,0.09657352,0.083460973,0.072120522,0.0623032,0.053828431,0.0465087,0.040184131,0.03471962,0.029998211,0.025918851,0.02239423,0.01934891
21,0,0,0,0,0.042625148,0.072931549,0.098680997,0.12224052,0.141079919,0.155845847,0.179328904,0.192932389,0.207361192,0.233992216,0.267274022,0.307196149,0.348054823,0.386182151,0.419836837,0.449588364,0.472300471,0.492209074,0.51440197,0.536378609,0.561004387,0.586359122,0.613915286,0.645089128,0.676230201,0.707194743,0.735688055,0.758794972,0.781797806,0.79972341,0.816839026,0.8285627,0.837042899,0.845748317,0.855809249,0.874487516,0.878792911,0.887031696,0.888475471,0.891616031,0.896633588,0.899367077,0.900944732,0.902475107,0.901849352,0.901674443,0.904213177,0.904600901,0.905757487,0.90524687,0.907160417,0.908384172,0.903633634,0.90200409,0.895853159,0.895371377,0.88866729,0.880424734,0.874035727,0.868921828,0.862118832,0.855863976,0.850989093,0.842499758,0.829434424,0.816127366,0.795190809,0.773370733,0.74084838,0.706102627,0.667259544,0.628247354,0.581625987,0.53740251,0.488193699,0.441859614,0.392908314,0.346101765,0.294263469,0.251528734,0.203141929,0.170863423,0.147623055,0.127679723,0.110436061,0.095491173,0.082525585,0.071312233,0.061604938,0.053225149,0.045987454,0.039733768,0.034330501,0.029662006,0.025628366,0.022143247,0.019132058
22,0,0,0,0,0.039316643,0.076460953,0.103456504,0.128156152,0.147907253,0.163387754,0.185011123,0.197547315,0.210577084,0.236319874,0.26862061,0.307352152,0.347179721,0.384431369,0.417386529,0.446623903,0.469036396,0.48875942,0.510846442,0.532817985,0.557527507,0.583078595,0.610864133,0.642302703,0.673769416,0.705126769,0.734091398,0.757455394,0.780464114,0.798133407,0.81470836,0.825610694,0.833213211,0.840977292,0.850027663,0.867567122,0.870787284,0.878185946,0.8791372,0.882046019,0.887084497,0.89013142,0.892111503,0.89412055,0.894067237,0.894532998,0.897765002,0.898610288,0.899971066,0.899431454,0.901061121,0.901770636,0.89663319,0.894675252,0.888312915,0.887649477,0.880892247,0.872783812,0.866680466,0.862006045,0.855818601,0.850337329,0.846221626,0.838509919,0.826240592,0.813728555,0.79360588,0.772706006,0.741208767,0.70756917,0.669897748,0.632124697,0.586492784,0.543077678,0.494429332,0.448502402,0.399737251,0.352277258,0.298942118,0.254223563,0.203320067,0.16810254,0.1452377,0.125616621,0.108651589,0.093948187,0.081192102,0.07015994,0.0606095,0.052365115,0.04524437,0.039091733,0.033775774,0.029182715,0.025214252,0.021785447,0.018822914
23,0,0,0,0,0.036010049,0.079995377,0.108238803,0.134080197,0.154744297,0.170940388,0.190705114,0.202174623,0.213805949,0.238661925,0.269983387,0.307526499,0.346325201,0.382703274,0.414960781,0.443685677,0.465799854,0.48533845,0.507320901,0.529288657,0.554083406,0.579832396,0.607848994,0.639554203,0.671348473,0.703100559,0.732538293,0.756160794,0.779176773,0.796590774,0.812625981,0.822707517,0.829432691,0.836255774,0.844295992,0.860697539,0.862832519,0.869391389,0.869850114,0.872527335,0.877587036,0.880947617,0.883330299,0.885818199,0.8863374,0.887443943,0.891369499,0.892672458,0.894237536,0.893668892,0.895014739,0.89520999,0.88968528,0.887398789,0.880824638,0.879979481,0.873168697,0.865193919,0.859375906,0.855140742,0.849568562,0.844860647,0.841503979,0.834569543,0.823095597,0.811377938,0.792068052,0.772087255,0.741613387,0.709078083,0.67257623,0.636040229,0.59139518,0.548785964,0.500695254,0.455172797,0.406590912,0.358474559,0.3036392,0.256933899,0.203510349,0.165351317,0.142860691,0.123560736,0.10687336,0.092410599,0.079863285,0.069011678,0.059617544,0.05150809,0.044503885,0.038451945,0.033222988,0.028705101,0.024801587,0.021428899,0.018514852
