1f_ichibu,,,,,,,
1957,60,2.182967534580730,6.021610755119990,64.353982300885000,1.000000000000000,1.000000000000000,2.193658536585370
1957,61,2.472966414288490,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1957,62,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1957,63,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1957,64,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1958,60,4.712535030950420,7.539072958500670,8.175527756059420,1.000000000000000,1.000000000000000,3.633204633204630
1958,61,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1958,62,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1958,63,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1958,64,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1959,60,2.762315289951670,4.811228578473680,7.532561505065120,1.000000000000000,7.245283018867920,6.907777777777780
1959,61,3.307897453544390,1.874183951739530,1.000000000000000,1.814465408805030,1.000000000000000,1.000000000000000
1959,62,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1959,63,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1959,64,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1960,60,3.201069349127550,2.310616315600820,1.000000000000000,3.742098609355250,1.000000000000000,3.201565557729940
1960,61,7.493571945919850,5.414859891411290,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1960,62,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1960,63,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1960,64,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1961,60,3.473861858895200,2.067343049904720,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1961,61,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1961,62,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1961,63,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
1961,64,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
