1f_ichijikin_hasseiwariai,,
10,20,0.000000000000000
10,21,0.000000000000000
10,22,0.000000000000000
10,23,0.341013526973768
10,24,0.364231454180256
10,25,0.385665776278690
10,26,0.402709253651910
10,27,0.411580295593005
10,28,0.407654287443301
10,29,0.391159946062693
10,30,0.367682871632481
10,31,0.343827496152080
10,32,0.324825517849937
10,33,0.313409942236518
10,34,0.308175596755992
10,35,0.305259200878464
10,36,0.301652214587162
10,37,0.296229292128034
10,38,0.288339227365265
10,39,0.279701441258515
10,40,0.273324012386490
10,41,0.271388473551933
10,42,0.272021864475624
10,43,0.273596670328172
10,44,0.275076968632070
10,45,0.276537473112811
10,46,0.279449830022881
10,47,0.286061263861067
10,48,0.296432186990528
10,49,0.308475770984816
10,50,0.320730866639463
10,51,0.333367836364261
10,52,0.346522167992400
10,53,0.360729432137229
10,54,0.375823311951356
10,55,0.390086073717715
10,56,0.402886123322157
10,57,0.415740384904688
10,58,0.430799311390174
10,59,0.448892290887597
10,60,0.469430253356920
10,61,0.487965116324262
10,62,0.500346677454509
10,63,0.505756134995815
10,64,0.506680677192327
10,65,0.000000000000000
10,66,0.000000000000000
10,67,0.000000000000000
10,68,0.000000000000000
10,69,0.000000000000000
10,70,0.000000000000000
