1f_izoku_shikkenritsu,,
27,18,0.000000000000000
27,19,0.000000000000000
27,20,0.041383889308452
27,21,0.041383889308452
27,22,0.041383889308452
27,23,0.041383889308452
27,24,0.041383889308452
27,25,0.041383889308452
27,26,0.041383889308452
27,27,0.041383889308452
27,28,0.041383889308452
27,29,0.041383889308452
27,30,0.041383889308452
27,31,0.041383889308452
27,32,0.041353758149110
27,33,0.041433144055883
27,34,0.041639634776358
27,35,0.041746495903565
27,36,0.041348141861093
27,37,0.039995248337749
27,38,0.037389233038485
27,39,0.033656091093812
27,40,0.029721051576011
27,41,0.026719056171787
27,42,0.025693017362706
27,43,0.027527840452482
27,44,0.032540621436478
27,45,0.040193009796411
27,46,0.049805836333874
27,47,0.060602182645637
27,48,0.071476450566518
27,49,0.081395039245738
27,50,0.090135223376403
27,51,0.098109382707391
27,52,0.106914911354375
27,53,0.117090105428998
27,54,0.128281795315962
27,55,0.139543165752638
27,56,0.149927087568171
27,57,0.159110779593576
27,58,0.167267625897613
27,59,0.174743416106609
27,60,1.000000000000000
27,61,1.000000000000000
27,62,1.000000000000000
27,63,1.000000000000000
27,64,1.000000000000000
27,65,1.000000000000000
27,66,1.000000000000000
27,67,1.000000000000000
27,68,1.000000000000000
27,69,1.000000000000000
27,70,1.000000000000000
27,71,1.000000000000000
27,72,1.000000000000000
27,73,1.000000000000000
27,74,1.000000000000000
27,75,1.000000000000000
27,76,1.000000000000000
27,77,1.000000000000000
27,78,1.000000000000000
27,79,1.000000000000000
27,80,1.000000000000000
27,81,1.000000000000000
27,82,1.000000000000000
27,83,1.000000000000000
27,84,1.000000000000000
27,85,1.000000000000000
27,86,1.000000000000000
27,87,1.000000000000000
27,88,1.000000000000000
27,89,1.000000000000000
27,90,1.000000000000000
27,91,1.000000000000000
27,92,1.000000000000000
27,93,1.000000000000000
27,94,1.000000000000000
27,95,1.000000000000000
27,96,1.000000000000000
27,97,1.000000000000000
27,98,1.000000000000000
27,99,1.000000000000000
27,100,1.000000000000000
27,101,1.000000000000000
27,102,1.000000000000000
27,103,1.000000000000000
27,104,1.000000000000000
27,105,1.000000000000000
27,106,1.000000000000000
27,107,1.000000000000000
27,108,1.000000000000000
27,109,1.000000000000000
27,110,1.000000000000000
27,111,1.000000000000000
27,112,1.000000000000000
27,113,1.000000000000000
27,114,1.000000000000000
27,115,1.000000000000000
