03_1m_Rorei_Zenbu.csv,,,,,,,,,,,,,
3,1,60,7879 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,61,12187 ,3099 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,62,13456 ,6955 ,3526 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,63,11119 ,6332 ,4426 ,6300 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,64,11831 ,5768 ,4788 ,9852 ,1233 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,65,11580 ,3922 ,12613 ,3925 ,2379 ,476039 ,0 ,0 ,0 ,0 ,0 
3,1,66,13820 ,4531 ,14936 ,4159 ,2761 ,568364 ,7630 ,0 ,0 ,0 ,0 
3,1,67,12213 ,17811 ,5257 ,5155 ,2961 ,588380 ,12198 ,3300 ,0 ,0 ,0 
3,1,68,16435 ,21497 ,5385 ,5496 ,3442 ,610747 ,10702 ,5927 ,2154 ,0 ,0 
3,1,69,38449 ,7421 ,6041 ,5761 ,3430 ,648981 ,7642 ,4351 ,3447 ,1251 ,0 
3,1,70,41220 ,9192 ,7073 ,6877 ,3735 ,683093 ,6125 ,3265 ,2728 ,2506 ,9615 
3,1,71,40015 ,11907 ,9425 ,8574 ,4315 ,735296 ,6311 ,2897 ,2460 ,2198 ,12686 
3,1,72,43712 ,11723 ,12451 ,11420 ,5310 ,794885 ,6386 ,3066 ,2036 ,1791 ,11901 
3,1,73,17412 ,4866 ,4847 ,5821 ,2829 ,812551 ,5174 ,2413 ,1622 ,1331 ,9148 
3,1,74,18292 ,5025 ,4900 ,5389 ,3470 ,817860 ,4796 ,2113 ,1569 ,1436 ,7746 
3,1,75,13152 ,3322 ,3140 ,4802 ,1875 ,625890 ,3436 ,1444 ,973 ,1005 ,4704 
3,1,76,8742 ,2041 ,1999 ,3117 ,1224 ,423426 ,2443 ,1048 ,592 ,571 ,2852 
3,1,77,12567 ,2839 ,3418 ,3702 ,1722 ,518003 ,2670 ,1235 ,710 ,583 ,2864 
3,1,78,15684 ,3586 ,3946 ,3970 ,1936 ,558862 ,3533 ,1475 ,957 ,818 ,3097 
3,1,79,14329 ,5239 ,3628 ,3916 ,1733 ,525821 ,3554 ,1466 ,884 ,824 ,2698 
3,1,80,14606 ,5566 ,4591 ,4519 ,2012 ,525290 ,7102 ,2509 ,1704 ,1307 ,5517 
3,1,81,7278 ,3288 ,2723 ,4142 ,1772 ,469674 ,6035 ,3419 ,2275 ,1338 ,9926 
3,1,82,7834 ,2461 ,2201 ,3550 ,1778 ,400697 ,3404 ,1873 ,1368 ,919 ,6238 
3,1,83,8143 ,2417 ,1624 ,2977 ,1463 ,347636 ,3011 ,1504 ,1070 ,607 ,5066 
3,1,84,9667 ,3342 ,2063 ,3040 ,1693 ,364452 ,3606 ,1839 ,1106 ,693 ,6033 
3,1,85,8807 ,3317 ,2360 ,3320 ,1356 ,326921 ,1844 ,985 ,615 ,293 ,2059 
3,1,86,9235 ,3015 ,2415 ,3931 ,1259 ,300899 ,1841 ,801 ,632 ,341 ,1764 
3,1,87,8898 ,2666 ,1832 ,3543 ,1381 ,247738 ,1588 ,666 ,503 ,279 ,1410 
3,1,88,8748 ,2333 ,1572 ,2610 ,1121 ,210127 ,1218 ,647 ,382 ,178 ,1132 
3,1,89,8367 ,2474 ,1422 ,2295 ,911 ,186811 ,1213 ,521 ,334 ,178 ,980 
3,1,90,7002 ,1895 ,1378 ,1905 ,744 ,147270 ,941 ,435 ,269 ,173 ,766 
3,1,91,5774 ,1632 ,1025 ,1636 ,569 ,112163 ,593 ,311 ,217 ,119 ,555 
3,1,92,4705 ,1345 ,798 ,1183 ,423 ,83970 ,434 ,180 ,172 ,87 ,428 
3,1,93,4273 ,1079 ,626 ,961 ,353 ,64853 ,343 ,140 ,113 ,56 ,297 
3,1,94,3426 ,865 ,488 ,739 ,290 ,46073 ,234 ,118 ,82 ,40 ,214 
3,1,95,3390 ,714 ,384 ,542 ,192 ,33279 ,134 ,60 ,41 ,22 ,145 
3,1,96,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,97,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,98,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,99,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,100,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,101,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,102,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,103,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,104,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,105,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,106,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,107,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,108,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,109,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,110,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,111,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,112,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,113,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,114,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,1,115,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,60,691218633 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,61,1162572897 ,240246071 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,62,1341553684 ,562695941 ,281657770 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,63,1173141658 ,597175120 ,462808577 ,829992370 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,64,1362534403 ,569112599 ,580191447 ,1390175344 ,214222440 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,65,1506287462 ,510330008 ,1756745789 ,768743113 ,376165684 ,44396379403 ,0 ,0 ,0 ,0 ,0 
3,2,66,1879426492 ,654595455 ,2086701140 ,884138720 ,524166101 ,56423870204 ,881803585 ,0 ,0 ,0 ,0 
3,2,67,2106128871 ,2663796836 ,962227621 ,1097889684 ,590459905 ,61691079437 ,1541261661 ,481245867 ,0 ,0 ,0 
3,2,68,2903895505 ,3332748861 ,1142383101 ,1207970626 ,708394686 ,67371133967 ,1480306727 ,881608682 ,369729872 ,0 ,0 
3,2,69,7264620216 ,1449564886 ,1286738367 ,1346439398 ,734983154 ,73030038339 ,1121957902 ,698609738 ,567455868 ,235567509 ,0 
3,2,70,8115343545 ,1840116720 ,1604008997 ,1728400288 ,847382605 ,79250388643 ,983330439 ,552351995 ,494765021 ,490911643 ,2194573483 
3,2,71,8075248962 ,2729370352 ,2254551058 ,2305047073 ,1033060449 ,88922893525 ,1109383049 ,542212950 ,477692565 ,480459754 ,3155481541 
3,2,72,8788407803 ,2617906230 ,3054084556 ,3153427669 ,1307284532 ,96796166336 ,1110407222 ,574894185 ,411062084 ,383705363 ,2924532855 
3,2,73,6896069377 ,2126479904 ,2252004740 ,3070436716 ,1547034693 ,100964116908 ,950176199 ,492814852 ,343690253 ,335209345 ,2406291808 
3,2,74,7454535490 ,2253173397 ,2311227947 ,2922674733 ,1937611993 ,104211013736 ,924379549 ,434737195 ,302324822 ,313409933 ,1905233741 
3,2,75,5538277930 ,1563852931 ,1579735247 ,2625976976 ,1057270815 ,76753392782 ,665458771 ,272545976 ,192392859 ,214462321 ,1139761405 
3,2,76,3723855639 ,962019597 ,1006868751 ,1685093785 ,688938491 ,48772624015 ,485014418 ,245213058 ,112359730 ,122656510 ,675116131 
3,2,77,5537741293 ,1389014740 ,1720916756 ,2064984064 ,1006106157 ,63065320145 ,598320434 ,309629001 ,182657764 ,146950679 ,736431276 
3,2,78,6955400685 ,1739092736 ,2017721670 ,2237405889 ,1119938143 ,70117936846 ,816027966 ,348661917 ,239984666 ,196232818 ,811003324 
3,2,79,6391218847 ,2524518751 ,1851295839 ,2182718429 ,1001521523 ,65371556526 ,838199528 ,362500643 ,229008534 ,211322548 ,755200196 
3,2,80,6591901945 ,2701523628 ,2385516237 ,2543186304 ,1156832870 ,67241035396 ,1386448965 ,567153876 ,340478373 ,232650611 ,1110839323 
3,2,81,2938635405 ,1477663514 ,1335943291 ,2312873638 ,1067485901 ,69502835327 ,1424895273 ,850182054 ,637864531 ,402633015 ,3125696532 
3,2,82,3213748884 ,1115460426 ,1093029840 ,2009309130 ,1095573141 ,60669727995 ,907954348 ,493382593 ,392596344 ,297740406 ,2131470632 
3,2,83,3369421466 ,1106510163 ,817640274 ,1700916999 ,904078912 ,53908827912 ,782715068 ,381888275 ,310511927 ,216434245 ,1705013631 
3,2,84,4031360242 ,1541776480 ,1043350251 ,1752319363 ,1069027376 ,59150491585 ,1016563768 ,489400169 ,358676243 ,225837731 ,2017066686 
3,2,85,3704579565 ,1551879511 ,1210233475 ,1932297663 ,862621996 ,54519502299 ,639825722 ,376460194 ,222765770 ,138428880 ,1180132753 
3,2,86,3917441225 ,1420460459 ,1252167664 ,2297877896 ,805378410 ,51328214636 ,620455059 ,305709259 ,237369888 ,144945532 ,1013156195 
3,2,87,3789796341 ,1263720014 ,953748655 ,2089473850 ,894636538 ,44010754532 ,568437792 ,246848173 ,217663728 ,124338764 ,832827085 
3,2,88,3760626824 ,1099723868 ,821762071 ,1537984251 ,722301521 ,39126107278 ,426114049 ,262377278 ,155917420 ,81739814 ,673739539 
3,2,89,3608881262 ,1178428203 ,749459963 ,1357194142 ,588015688 ,35501130828 ,466069672 ,208059728 ,156011979 ,82586394 ,575602564 
3,2,90,3025872517 ,903275724 ,724959441 ,1125066925 ,483942715 ,28726973029 ,364874310 ,160747489 ,104407135 ,89352051 ,462979125 
3,2,91,2510568804 ,778381595 ,540887419 ,970328387 ,374977007 ,23030729441 ,237242442 ,116992014 ,86556075 ,56986403 ,363141838 
3,2,92,2040522781 ,640602514 ,426739552 ,705662142 ,273753866 ,17851302339 ,182095468 ,65121206 ,77935447 ,45837534 ,297048314 
3,2,93,1854682017 ,519759198 ,328245244 ,574975708 ,232591523 ,14503993007 ,140099248 ,57128912 ,52567008 ,28491088 ,204545093 
3,2,94,1483984444 ,415079292 ,256655409 ,440563754 ,190432500 ,10558884717 ,110158563 ,45787624 ,39617336 ,18311204 ,143101332 
3,2,95,1462421728 ,341520102 ,200096569 ,321991095 ,125806765 ,7828077387 ,64878421 ,22712477 ,17930271 ,11965782 ,123774838 
3,2,96,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,97,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,98,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,99,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,100,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,101,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,102,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,103,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,104,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,105,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,106,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,107,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,108,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,109,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,110,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,111,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,112,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,113,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,114,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,2,115,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,3,60,34134873 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,3,61,48509627 ,11381231 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,3,62,57095487 ,26030552 ,12613621 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,3,63,48571109 ,26251355 ,20195570 ,32214311 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
3,3,64,57255804 ,25673379 ,22361973 ,54467244 ,6817981 ,0 ,0 ,0 ,0 ,0 ,0 
3,3,65,54232474 ,20456300 ,70936287 ,22901331 ,13754410 ,2016731782 ,0 ,0 ,0 ,0 ,0 
3,3,66,60318193 ,20903856 ,80241347 ,25341593 ,17961408 ,2584293146 ,21346803 ,0 ,0 ,0 ,0 
3,3,67,61844138 ,85720078 ,30040712 ,35664621 ,18480980 ,2868443721 ,37141166 ,11115355 ,0 ,0 ,0 
3,3,68,82358203 ,108000624 ,28952675 ,33020421 ,24116887 ,3161153081 ,37652378 ,21586809 ,8435937 ,0 ,0 
3,3,69,185230726 ,38517320 ,28324259 ,32219220 ,19038690 ,3453070642 ,28707755 ,15777937 ,15611495 ,9047594 ,0 
3,3,70,205962310 ,46098524 ,36764503 ,37309527 ,21176435 ,3751507490 ,23053454 ,14864244 ,14103583 ,15318526 ,36006969 
3,3,71,219883933 ,62369596 ,48970856 ,45756208 ,24539023 ,4139705142 ,27593154 ,13535690 ,14217297 ,13591310 ,65335249 
3,3,72,250368078 ,62805864 ,68537443 ,57013125 ,28971926 ,4410126694 ,26871189 ,13882108 ,9540771 ,11559475 ,65896623 
3,3,73,125901746 ,38307030 ,37985967 ,43341333 ,21533395 ,4285119420 ,22893856 ,10213774 ,9443697 ,8127990 ,57124938 
3,3,74,120524429 ,39521127 ,39798232 ,34999400 ,27326693 ,4025226436 ,20493108 ,7772016 ,5268356 ,8925997 ,49778610 
3,3,75,83904756 ,24616090 ,25218173 ,31855888 ,13550823 ,2872149021 ,13988594 ,5842297 ,3375711 ,5133420 ,36656870 
3,3,76,53916192 ,14344295 ,14486410 ,23388983 ,10136914 ,1809370897 ,8084298 ,4276221 ,3697105 ,2750472 ,21821786 
3,3,77,70589496 ,18259530 ,23732530 ,23181121 ,11303646 ,2061452220 ,10459677 ,4660447 ,3590276 ,3424995 ,25268552 
3,3,78,83334588 ,25605290 ,25373663 ,22568430 ,14892000 ,2139778816 ,13131774 ,6657224 ,3130777 ,2554500 ,27334618 
3,3,79,76995340 ,32219849 ,25586472 ,24054215 ,13030380 ,1932072930 ,14130214 ,6159178 ,2968945 ,4333004 ,23147062 
3,3,80,75484451 ,30713967 ,28571177 ,24667844 ,16338440 ,1878985966 ,21545494 ,9794757 ,6001205 ,5791646 ,29103430 
3,3,81,32164883 ,16986023 ,17145376 ,20604609 ,12404073 ,1684991571 ,20554544 ,11218532 ,9113249 ,8139225 ,59608329 
3,3,82,32439930 ,14158605 ,14126481 ,17283925 ,11169823 ,1387256222 ,13499522 ,9546622 ,7464180 ,7138281 ,36874031 
3,3,83,31896956 ,13452155 ,10306187 ,14798139 ,10972356 ,1152836564 ,12010095 ,7802776 ,7557756 ,3333411 ,36253717 
